rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB
1	AG111	-0.011435	-0.283118	0.000000	0.000000	0.100273	-0.032095
2	AG111	-0.031655	-0.072568	0.000000	0.000000	0.145500	0.081048
3	AG111	-0.022779	-0.024152	0.000000	0.000000	0.100164	0.070377
4	AG111	-0.044091	-0.375680	0.000000	0.000000	0.056019	0.079987
5	AG111	-0.024734	-0.025673	0.000000	0.000000	-0.007575	-0.103766
6	AG111	-0.009109	0.008859	0.000000	0.000000	0.032361	-0.088836
7	AG111	-0.016105	-0.357227	0.000000	0.000000	0.141055	-0.022194
8	AG111	-0.026367	-0.269502	0.000000	0.000000	0.057952	-0.027763
9	AG111	-0.014484	-0.196077	0.000000	0.000000	-0.020616	-0.039368
10	AG111	-0.022984	-0.570519	0.000000	0.000000	-0.027369	0.016923
1	AG112	0.131052	0.059030	0.000000	0.000000	-0.067317	-0.048680
2	AG112	0.084064	0.099766	0.000000	0.000000	-0.052981	0.001591
3	AG112	0.174227	0.235939	0.000000	0.000000	-0.026277	0.056815
4	AG112	0.108496	0.224228	0.000000	0.000000	0.000827	0.057007
5	AG112	0.136915	0.248536	0.000000	0.000000	0.029712	0.067779
6	AG112	0.182108	0.101773	0.000000	0.000000	-0.063222	-0.067375
7	AG112	0.097515	0.028646	0.000000	0.000000	-0.081820	0.036937
8	AG112	0.169979	0.137086	0.000000	0.000000	0.041288	-0.037642
9	AG112	0.140223	-0.290577	0.000000	0.000000	-0.107700	-0.020058
10	AG112	0.098232	-0.021310	0.000000	0.000000	-0.078052	0.043523
1	AG139	-0.062817	0.341728	0.000000	0.000000	-0.056353	-0.089747
2	AG139	-0.035912	0.145244	0.000000	0.000000	-0.007381	-0.003342
3	AG139	-0.015301	0.176612	0.000000	0.000000	0.022872	0.034947
4	AG139	-0.039954	0.183103	0.000000	0.000000	0.048362	-0.027390
5	AG139	-0.034544	0.061918	0.000000	0.000000	-0.016450	0.000356
6	AG139	-0.047070	-0.014943	0.000000	0.000000	0.026741	0.061765
7	AG139	-0.023053	-0.220173	0.000000	0.000000	-0.001593	0.045513
8	AG139	0.007003	0.328987	0.000000	0.000000	0.121927	0.008242
9	AG139	-0.000300	-0.070625	0.000000	0.000000	0.029267	-0.027607
10	AG139	-0.031511	0.176183	0.000000	0.000000	0.018351	-0.020499
1	AG142	0.142116	0.342718	0.000000	0.000000	0.015062	-0.080136
2	AG142	0.114237	0.128190	0.000000	0.000000	0.018318	0.117738
3	AG142	0.105494	0.078216	0.000000	0.000000	0.053460	0.055526
4	AG142	0.093849	0.305115	0.000000	0.000000	-0.034485	0.026300
5	AG142	0.142428	0.308792	0.000000	0.000000	0.025187	0.008826
6	AG142	0.149562	0.101000	0.000000	0.000000	0.036685	0.038372
7	AG142	0.135158	0.051763	0.000000	0.000000	0.049595	-0.002945
8	AG142	0.157118	0.537834	0.000000	0.000000	0.031126	0.006769
9	AG142	0.138658	0.607013	0.000000	0.000000	0.068620	0.013975
10	AG142	0.133617	0.242337	0.000000	0.000000	-0.003957	-0.039168
1	GD14	0.060632	-0.147915	0.000000	0.000000	-0.015589	0.179995
2	GD14	0.002384	-0.100856	0.000000	0.000000	-0.143317	0.086278
3	GD14	0.043167	-0.085463	0.000000	0.000000	-0.033317	0.092633
4	GD14	0.026848	-0.057465	0.000000	0.000000	-0.102201	0.105339
5	GD14	0.035449	0.282620	0.000000	0.000000	-0.056105	0.076282
6	GD14	0.033216	0.171133	0.000000	0.000000	-0.060541	0.025536
7	GD14	0.016955	-0.325379	0.000000	0.000000	-0.173343	0.057197
8	GD14	-0.020689	-0.144470	0.000000	0.000000	-0.107961	0.041146
9	GD14	-0.023316	0.064078	0.000000	0.000000	-0.106757	0.027564
10	GD14	0.011822	-0.084712	0.000000	0.000000	-0.145562	0.080145
1	GD15	-0.038826	-0.140846	0.000000	0.000000	0.080374	0.099079
2	GD15	-0.043492	-0.197173	0.000000	0.000000	-0.021094	-0.000864
3	GD15	-0.036436	-0.189891	0.000000	0.000000	0.024187	0.043515
4	GD15	-0.003283	-0.327940	0.000000	0.000000	0.002828	-0.080960
5	GD15	0.049885	0.302463	0.000000	0.000000	0.104897	0.066727
6	GD15	-0.014626	-0.058514	0.000000	0.000000	-0.038814	-0.087172
7	GD15	0.007658	0.003792	0.000000	0.000000	0.035823	-0.007610
8	GD15	-0.029801	-0.293168	0.000000	0.000000	0.029833	0.071600
9	GD15	-0.013067	-0.451425	0.000000	0.000000	-0.122796	0.002525
10	GD15	-0.049666	-0.056637	0.000000	0.000000	-0.006276	-0.024207
1	GD16	-0.197370	-0.059414	0.000000	0.000000	0.036904	0.090194
2	GD16	-0.184456	-0.010074	0.000000	0.000000	0.069873	-0.079014
3	GD16	-0.236470	-0.072028	0.000000	0.000000	0.021692	-0.020641
4	GD16	-0.227937	-0.166488	0.000000	0.000000	0.041197	-0.028844
5	GD16	-0.180801	-0.150554	0.000000	0.000000	0.117646	0.003439
6	GD16	-0.209882	-0.118727	0.000000	0.000000	0.039752	0.101257
7	GD16	-0.222598	-0.024902	0.000000	0.000000	0.037098	-0.013877
8	GD16	-0.200652	-0.092738	0.000000	0.000000	0.066167	-0.010417
9	GD16	-0.237521	-0.020972	0.000000	0.000000	0.103642	-0.011161
10	GD16	-0.279042	0.167495	0.000000	0.000000	0.023173	-0.045135
