parameter	value	se_sa	rse_sa
rhoS_pop	0.61623180021751511	0.04618707025456775	7.49508062360053806
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	0.87126602171920242	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	0.71075800726287675	0.05998092592215271	8.43900811657947614
omega_rhoS	0.11833945717661414	0.03356099303977891	28.35993491983933623
omega_deltaSC	0.11076812098999485	0.13149507214203354	118.71201837387029343
omega_deltaCB	0.64589116065472441	0.24514049235182356	37.95383917366673643
omega_rhoB	0.13523211324285206	0.04970770274720408	36.75732158229175184
b1	0.16441900774852067	0.02176608565094108	13.23818088248796876
b2	0.27024031452401198	0.03694048461991631	13.66949438501855774
b3	0.28401889754870246	0.04601793542339980	16.20242026871075325
