rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB
1	AG111	0.009329	-0.355928	0.000000	0.000000	0.105421	-0.004372
2	AG111	0.004520	-0.411342	0.000000	0.000000	0.113369	0.014518
3	AG111	-0.055420	-0.376893	0.000000	0.000000	0.058640	0.043458
4	AG111	-0.024041	-0.118795	0.000000	0.000000	0.136380	-0.024521
5	AG111	-0.008873	-0.144153	0.000000	0.000000	0.025061	-0.165515
6	AG111	-0.022455	0.141186	0.000000	0.000000	0.118277	-0.033784
7	AG111	-0.039233	-0.233790	0.000000	0.000000	0.162204	-0.002620
8	AG111	0.060812	-0.389508	0.000000	0.000000	-0.053321	-0.049703
9	AG111	0.015455	-0.212088	0.000000	0.000000	0.045658	-0.069329
10	AG111	-0.000784	-0.173003	0.000000	0.000000	0.003017	0.032147
1	AG112	0.127792	-0.018369	0.000000	0.000000	-0.137042	-0.027440
2	AG112	0.153780	0.198641	0.000000	0.000000	-0.031265	0.059631
3	AG112	0.097868	-0.162614	0.000000	0.000000	-0.147995	0.035429
4	AG112	0.152286	0.160127	0.000000	0.000000	-0.092735	0.047509
5	AG112	0.174014	0.000963	0.000000	0.000000	0.016920	0.025132
6	AG112	0.154585	-0.070781	0.000000	0.000000	-0.107100	-0.040980
7	AG112	0.123206	0.237776	0.000000	0.000000	0.020555	0.143425
8	AG112	0.162432	0.017401	0.000000	0.000000	-0.032212	0.070406
9	AG112	0.134131	0.405887	0.000000	0.000000	-0.032035	0.025492
10	AG112	0.160804	0.284003	0.000000	0.000000	-0.024687	-0.090544
1	AG139	-0.070598	0.133281	0.000000	0.000000	-0.010773	-0.039584
2	AG139	-0.016933	0.130057	0.000000	0.000000	-0.003202	0.039442
3	AG139	-0.060859	-0.035040	0.000000	0.000000	0.042742	0.075166
4	AG139	-0.011914	0.031389	0.000000	0.000000	-0.059080	-0.065235
5	AG139	-0.059977	0.195830	0.000000	0.000000	0.018401	-0.069445
6	AG139	-0.003137	0.081992	0.000000	0.000000	0.124606	0.113272
7	AG139	-0.044246	-0.013547	0.000000	0.000000	0.000507	0.052996
8	AG139	0.002372	0.043048	0.000000	0.000000	0.037975	0.046898
9	AG139	0.023945	-0.040244	0.000000	0.000000	0.010963	-0.139664
10	AG139	0.076985	0.473764	0.000000	0.000000	0.095644	-0.073966
1	AG142	0.168806	0.471514	0.000000	0.000000	0.006083	-0.056872
2	AG142	0.104893	0.228425	0.000000	0.000000	-0.001865	0.063399
3	AG142	0.153145	0.286740	0.000000	0.000000	0.013164	-0.026435
4	AG142	0.133403	0.601545	0.000000	0.000000	0.017680	0.008012
5	AG142	0.124081	0.094222	0.000000	0.000000	0.028743	0.100258
6	AG142	0.111201	0.390908	0.000000	0.000000	0.025192	-0.020572
7	AG142	0.165047	0.538752	0.000000	0.000000	0.002222	-0.062509
8	AG142	0.107304	0.157138	0.000000	0.000000	-0.055944	0.008878
9	AG142	0.165874	0.261914	0.000000	0.000000	0.035697	0.006041
10	AG142	0.144888	0.467855	0.000000	0.000000	-0.011074	-0.000418
1	GD14	0.006520	-0.035735	0.000000	0.000000	-0.165110	-0.009107
2	GD14	-0.017676	0.128422	0.000000	0.000000	-0.107325	0.058038
3	GD14	0.020894	0.226847	0.000000	0.000000	-0.112646	-0.080495
4	GD14	-0.000453	-0.104416	0.000000	0.000000	-0.178283	0.006363
5	GD14	-0.042555	0.179692	0.000000	0.000000	-0.187201	-0.088967
6	GD14	-0.010209	0.315419	0.000000	0.000000	-0.150234	-0.068562
7	GD14	0.004024	0.085357	0.000000	0.000000	0.003991	0.193360
8	GD14	0.004579	0.261910	0.000000	0.000000	-0.166538	-0.048152
9	GD14	0.010135	0.242665	0.000000	0.000000	-0.165933	-0.063986
10	GD14	-0.030000	-0.208076	0.000000	0.000000	-0.096289	0.054616
1	GD15	-0.029965	0.106743	0.000000	0.000000	0.035829	-0.042405
2	GD15	-0.028523	-0.007718	0.000000	0.000000	0.032445	-0.063743
3	GD15	-0.058920	0.283039	0.000000	0.000000	0.115426	0.028653
4	GD15	-0.037571	-0.140152	0.000000	0.000000	0.026955	0.060910
5	GD15	0.031093	0.007656	0.000000	0.000000	0.016113	0.036063
6	GD15	-0.014150	-0.061838	0.000000	0.000000	0.043409	-0.003927
7	GD15	-0.021820	0.002834	0.000000	0.000000	0.093942	-0.049891
8	GD15	-0.015510	0.097195	0.000000	0.000000	0.053879	-0.017582
9	GD15	-0.073156	0.330807	0.000000	0.000000	0.044508	0.030258
10	GD15	-0.028977	-0.229453	0.000000	0.000000	-0.029709	-0.040136
1	GD16	-0.236615	0.308355	0.000000	0.000000	0.079410	-0.066909
2	GD16	-0.200852	0.285993	0.000000	0.000000	0.077598	0.005652
3	GD16	-0.219519	-0.061038	0.000000	0.000000	0.109525	0.006002
4	GD16	-0.218387	-0.180086	0.000000	0.000000	0.068682	-0.008604
5	GD16	-0.255006	-0.262027	0.000000	0.000000	-0.067442	-0.004424
6	GD16	-0.223142	-0.103409	0.000000	0.000000	0.059245	0.010942
7	GD16	-0.258084	0.072982	0.000000	0.000000	0.126889	-0.057908
8	GD16	-0.176900	-0.040947	0.000000	0.000000	0.028136	0.036264
9	GD16	-0.259596	-0.363081	0.000000	0.000000	-0.063114	-0.106617
10	GD16	-0.185543	-0.181291	0.000000	0.000000	0.083612	0.074642
