parameter	value	se_sa	rse_sa
rhoS_pop	0.61345885065290218	0.04621263751318366	7.53312752175630163
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	3.76500118171268339	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	0.25676356228071878	0.07033046062235453	27.39113758885400429
omega_rhoS	0.11883983180284059	0.03323053516672332	27.96245556948778699
omega_deltaSC	0.24957782787403018	0.16233285537935288	65.04297948345291047
omega_deltaCB	0.04720870453224694	0.17253634547407687	365.47570449899160394
omega_rhoB	0.11747871169861179	0.25433226883196935	216.49221816838726795
b1	0.16365679059868118	0.02140350279692054	13.07828579469468089
b2	0.17771103249959136	0.02332714848690755	13.12644924673497293
b3	0.27484006356329688	0.04959083156848127	18.04352354075929199
