rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB	eta_S0	eta_T0
1	AG111	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.024892	-0.623252
2	AG111	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.018833	-0.481537
3	AG111	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.286736	0.164342
4	AG111	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.327242	-0.660313
5	AG111	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.136351	0.025745
6	AG111	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.140060	-0.257765
7	AG111	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.195323	-0.283149
8	AG111	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.214344	-0.178206
9	AG111	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.180299	-0.000842
10	AG111	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.256665	-0.154375
1	AG112	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.008025	0.173179
2	AG112	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.198478	0.051304
3	AG112	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.051260	0.101008
4	AG112	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.220138	0.361070
5	AG112	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.583003	0.300853
6	AG112	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.051256	0.204478
7	AG112	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.003954	0.436050
8	AG112	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.358041	0.122885
9	AG112	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.345799	0.170264
10	AG112	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.281124	0.150459
1	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.042066	-0.215829
2	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.196961	-0.322299
3	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.317801	-0.275040
4	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.255162	-0.296827
5	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.025131	-0.094279
6	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.081682	-0.129931
7	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.133858	-0.356897
8	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.117302	-0.106393
9	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.085586	-0.333314
10	AG139	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	-0.091014	-0.318478
1	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.124061	0.480381
2	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.479000	0.166459
3	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.299160	0.113802
4	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.418798	0.283082
5	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.194249	0.306414
6	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.154128	0.232506
7	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.278565	0.131044
8	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.299361	0.173585
9	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.291940	-0.306319
10	AG142	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.360548	0.216525
1	GD14	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.303992	0.723185
