rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB
1	AG111	-0.022874	-0.059587	0.000000	-0.044704	-0.023216	-0.066264
2	AG111	-0.027918	-0.560210	0.000000	-0.022620	-0.059345	-0.124014
3	AG111	-0.034852	-0.688535	0.000000	-0.006021	0.005574	-0.007260
4	AG111	0.025632	-0.511280	0.000000	0.090641	0.140779	-0.045662
5	AG111	0.035044	-0.170334	0.000000	0.029082	0.042923	-0.167806
6	AG111	-0.027343	-0.043154	0.000000	-0.000316	-0.011862	-0.046705
7	AG111	-0.035980	-0.312832	0.000000	0.040101	0.122486	0.012393
8	AG111	-0.034412	-0.039412	0.000000	-0.029549	-0.012161	-0.120894
9	AG111	0.016095	-0.317514	0.000000	-0.065675	0.117688	-0.104008
10	AG111	-0.015162	-0.333926	0.000000	0.011496	-0.066713	-0.075482
1	AG112	0.146757	0.251988	0.000000	-0.008921	0.004959	0.102457
2	AG112	0.123187	0.158925	0.000000	-0.022219	0.008349	0.059997
3	AG112	0.156890	0.120157	0.000000	0.024227	-0.090779	0.015108
4	AG112	0.112120	0.103675	0.000000	0.002348	-0.054041	-0.007289
5	AG112	0.149317	0.017173	0.000000	0.062198	-0.016277	-0.044539
6	AG112	0.121643	-0.122119	0.000000	0.020556	-0.113173	-0.033734
7	AG112	0.143809	-0.110626	0.000000	0.019072	-0.073523	0.020925
8	AG112	0.134131	0.009307	0.000000	0.047081	-0.051875	0.045576
9	AG112	0.121537	-0.089378	0.000000	0.075940	-0.064479	0.061352
10	AG112	0.159422	0.016684	0.000000	-0.089015	-0.008430	0.006533
1	AG139	-0.028878	0.001519	0.000000	0.025780	0.004076	0.069386
2	AG139	-0.037028	-0.168818	0.000000	-0.050016	-0.088810	-0.063589
3	AG139	-0.008886	-0.237227	0.000000	0.001824	-0.038235	-0.021494
4	AG139	-0.042007	0.224160	0.000000	-0.033140	0.015941	-0.099703
5	AG139	0.012287	0.240304	0.000000	-0.098143	0.024383	-0.024098
6	AG139	-0.061734	-0.229709	0.000000	0.019841	-0.025918	0.005549
7	AG139	-0.000742	0.004147	0.000000	-0.066906	0.016580	-0.020789
8	AG139	-0.028055	-0.060785	0.000000	-0.035180	-0.080512	-0.045080
9	AG139	-0.025299	-0.270402	0.000000	-0.040196	-0.000034	-0.003274
10	AG139	-0.026738	-0.020371	0.000000	0.039578	-0.094939	-0.079887
1	AG142	0.107372	-0.078826	0.000000	-0.011228	-0.008111	0.126082
2	AG142	0.116292	0.774511	0.000000	0.012080	-0.010583	-0.035427
3	AG142	0.160527	0.478432	0.000000	-0.032766	0.042785	-0.002742
4	AG142	0.155527	0.626182	0.000000	-0.002293	0.046614	-0.025374
5	AG142	0.157561	0.360765	0.000000	-0.114931	-0.032983	-0.023758
6	AG142	0.092726	0.185509	0.000000	-0.038250	-0.016162	-0.095466
7	AG142	0.133370	0.389943	0.000000	-0.096988	-0.052656	-0.024076
8	AG142	0.113657	0.289789	0.000000	0.047747	0.002764	-0.076634
9	AG142	0.101927	0.542771	0.000000	-0.103756	-0.041085	-0.006542
10	AG142	0.091718	0.471015	0.000000	0.018548	0.061643	0.085448
1	GD14	0.001928	-0.238577	0.000000	-0.019111	-0.151796	0.066893
2	GD14	0.001243	-0.023134	0.000000	-0.041882	-0.108092	0.005275
3	GD14	-0.015648	-0.248799	0.000000	-0.038463	-0.218623	0.047253
4	GD14	-0.005547	-0.086410	0.000000	0.048604	-0.134611	0.003836
5	GD14	-0.008477	-0.160740	0.000000	0.074534	-0.145997	0.054827
6	GD14	0.074354	-0.223429	0.000000	0.002801	-0.044037	0.148470
7	GD14	-0.022785	0.133389	0.000000	0.039733	-0.089706	0.054015
8	GD14	-0.003748	0.072853	0.000000	0.111001	-0.111088	-0.013731
9	GD14	-0.004339	-0.056755	0.000000	-0.075098	-0.197627	0.003259
10	GD14	0.021214	0.210457	0.000000	0.013167	-0.073184	0.094841
1	GD15	-0.027117	-0.161324	0.000000	-0.086992	0.043209	0.100686
2	GD15	0.045196	-0.276598	0.000000	0.003954	0.015851	0.030040
3	GD15	-0.014006	0.083642	0.000000	0.012703	0.195677	0.021388
4	GD15	0.004844	-0.046414	0.000000	-0.035373	0.039124	-0.001352
5	GD15	0.004126	-0.444712	0.000000	-0.102517	-0.006307	0.109324
6	GD15	0.011612	0.073425	0.000000	0.052697	0.097789	-0.004466
7	GD15	0.021077	-0.149191	0.000000	0.007849	0.105056	-0.041764
8	GD15	-0.079752	-0.105171	0.000000	0.049735	-0.081553	-0.102707
9	GD15	-0.007927	-0.098991	0.000000	0.117338	0.127651	0.019536
10	GD15	0.018819	0.079893	0.000000	-0.006385	0.191630	0.034234
1	GD16	-0.241120	-0.194554	0.000000	0.025569	0.050846	-0.061867
2	GD16	-0.204199	0.045582	0.000000	-0.012243	0.049896	-0.068079
3	GD16	-0.248315	-0.582136	0.000000	0.109422	-0.058709	-0.019283
4	GD16	-0.222717	-0.272496	0.000000	-0.078442	0.024828	-0.046000
5	GD16	-0.209061	0.098109	0.000000	0.007536	0.057730	-0.136798
6	GD16	-0.192020	-0.109886	0.000000	-0.041253	0.069302	-0.001135
7	GD16	-0.254539	-0.062762	0.000000	-0.023351	0.022382	-0.125747
8	GD16	-0.233006	0.063175	0.000000	0.058482	0.070119	-0.024921
9	GD16	-0.224981	-0.096067	0.000000	-0.030132	-0.012538	0.002162
10	GD16	-0.234242	0.003897	0.000000	-0.106695	0.015541	-0.142690
