rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB
1	AG111	-0.072688	-0.108521	0.000000	0.000000	0.000000	0.000000
2	AG111	-0.020721	0.003558	0.000000	0.000000	0.000000	0.000000
3	AG111	-0.040253	-0.355093	0.000000	0.000000	0.000000	0.000000
4	AG111	-0.041698	-0.320543	0.000000	0.000000	0.000000	0.000000
5	AG111	-0.039967	-0.693926	0.000000	0.000000	0.000000	0.000000
6	AG111	-0.037210	-0.117336	0.000000	0.000000	0.000000	0.000000
7	AG111	0.002423	-0.173381	0.000000	0.000000	0.000000	0.000000
8	AG111	-0.043718	-0.385633	0.000000	0.000000	0.000000	0.000000
9	AG111	-0.029270	-0.133581	0.000000	0.000000	0.000000	0.000000
10	AG111	-0.002109	-0.328663	0.000000	0.000000	0.000000	0.000000
1	AG112	0.118564	0.167946	0.000000	0.000000	0.000000	0.000000
2	AG112	0.170313	-0.141157	0.000000	0.000000	0.000000	0.000000
3	AG112	0.158663	-0.227222	0.000000	0.000000	0.000000	0.000000
4	AG112	0.091991	0.032117	0.000000	0.000000	0.000000	0.000000
5	AG112	0.138571	0.011729	0.000000	0.000000	0.000000	0.000000
6	AG112	0.104741	0.355546	0.000000	0.000000	0.000000	0.000000
7	AG112	0.113282	0.247564	0.000000	0.000000	0.000000	0.000000
8	AG112	0.175001	0.156804	0.000000	0.000000	0.000000	0.000000
9	AG112	0.129710	-0.063824	0.000000	0.000000	0.000000	0.000000
10	AG112	0.132901	0.045624	0.000000	0.000000	0.000000	0.000000
1	AG139	-0.066820	0.126703	0.000000	0.000000	0.000000	0.000000
2	AG139	-0.016185	-0.075940	0.000000	0.000000	0.000000	0.000000
3	AG139	-0.045353	-0.010048	0.000000	0.000000	0.000000	0.000000
4	AG139	-0.060041	0.112874	0.000000	0.000000	0.000000	0.000000
5	AG139	-0.053110	-0.007627	0.000000	0.000000	0.000000	0.000000
6	AG139	-0.053604	-0.036568	0.000000	0.000000	0.000000	0.000000
7	AG139	-0.047657	-0.173210	0.000000	0.000000	0.000000	0.000000
8	AG139	-0.035770	0.013212	0.000000	0.000000	0.000000	0.000000
9	AG139	-0.021414	-0.151435	0.000000	0.000000	0.000000	0.000000
10	AG139	-0.054174	0.065894	0.000000	0.000000	0.000000	0.000000
1	AG142	0.132087	0.288161	0.000000	0.000000	0.000000	0.000000
2	AG142	0.111462	0.491523	0.000000	0.000000	0.000000	0.000000
3	AG142	0.166577	0.148543	0.000000	0.000000	0.000000	0.000000
4	AG142	0.148153	0.371282	0.000000	0.000000	0.000000	0.000000
5	AG142	0.131104	0.275769	0.000000	0.000000	0.000000	0.000000
6	AG142	0.094236	0.247197	0.000000	0.000000	0.000000	0.000000
7	AG142	0.116742	0.307317	0.000000	0.000000	0.000000	0.000000
8	AG142	0.105755	0.181136	0.000000	0.000000	0.000000	0.000000
9	AG142	0.107933	0.402320	0.000000	0.000000	0.000000	0.000000
10	AG142	0.110853	0.064828	0.000000	0.000000	0.000000	0.000000
1	GD14	0.013128	0.193756	0.000000	0.000000	0.000000	0.000000
2	GD14	0.045913	0.199129	0.000000	0.000000	0.000000	0.000000
3	GD14	0.013868	0.154596	0.000000	0.000000	0.000000	0.000000
4	GD14	0.042103	0.199556	0.000000	0.000000	0.000000	0.000000
5	GD14	0.043831	-0.014401	0.000000	0.000000	0.000000	0.000000
6	GD14	0.025042	0.311203	0.000000	0.000000	0.000000	0.000000
7	GD14	0.014651	0.295248	0.000000	0.000000	0.000000	0.000000
8	GD14	0.023471	0.192672	0.000000	0.000000	0.000000	0.000000
9	GD14	0.043334	0.161298	0.000000	0.000000	0.000000	0.000000
10	GD14	0.099687	0.246796	0.000000	0.000000	0.000000	0.000000
1	GD15	-0.014477	0.166698	0.000000	0.000000	0.000000	0.000000
2	GD15	-0.023651	-0.183571	0.000000	0.000000	0.000000	0.000000
3	GD15	-0.012973	-0.220143	0.000000	0.000000	0.000000	0.000000
4	GD15	-0.029233	-0.072056	0.000000	0.000000	0.000000	0.000000
5	GD15	0.000247	-0.396990	0.000000	0.000000	0.000000	0.000000
6	GD15	0.033974	-0.181758	0.000000	0.000000	0.000000	0.000000
7	GD15	0.007750	-0.273405	0.000000	0.000000	0.000000	0.000000
8	GD15	-0.048967	-0.178189	0.000000	0.000000	0.000000	0.000000
9	GD15	-0.029710	0.178991	0.000000	0.000000	0.000000	0.000000
10	GD15	-0.034918	0.016387	0.000000	0.000000	0.000000	0.000000
1	GD16	-0.236721	-0.218660	0.000000	0.000000	0.000000	0.000000
2	GD16	-0.249538	-0.072399	0.000000	0.000000	0.000000	0.000000
3	GD16	-0.250457	-0.100831	0.000000	0.000000	0.000000	0.000000
4	GD16	-0.231006	-0.181936	0.000000	0.000000	0.000000	0.000000
5	GD16	-0.301199	-0.079078	0.000000	0.000000	0.000000	0.000000
6	GD16	-0.202234	0.039161	0.000000	0.000000	0.000000	0.000000
7	GD16	-0.283899	-0.023396	0.000000	0.000000	0.000000	0.000000
8	GD16	-0.218688	-0.201717	0.000000	0.000000	0.000000	0.000000
9	GD16	-0.240145	-0.035476	0.000000	0.000000	0.000000	0.000000
10	GD16	-0.242337	0.132444	0.000000	0.000000	0.000000	0.000000
