rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB	eta_S0	eta_T0
1	AG111	-0.029323	-0.250074	0.000000	0.000000	0.028536	0.000000	0.011627	0.016878
2	AG111	-0.065850	-0.247320	0.000000	0.000000	0.029082	0.000000	0.013417	0.005681
3	AG111	-0.011334	0.036000	0.000000	0.000000	0.120434	0.000000	0.009946	0.047751
4	AG111	-0.009781	-0.491635	0.000000	0.000000	-0.050180	0.000000	-0.007933	-0.020481
5	AG111	0.043026	-0.442653	0.000000	0.000000	0.194602	0.000000	-0.007025	-0.004957
6	AG111	0.001243	-0.419200	0.000000	0.000000	-0.026994	0.000000	0.001501	-0.017656
7	AG111	-0.033478	-0.545089	0.000000	0.000000	0.020924	0.000000	0.006544	0.017281
8	AG111	0.011004	-0.145227	0.000000	0.000000	0.127349	0.000000	0.006990	-0.004063
9	AG111	-0.031341	-0.396859	0.000000	0.000000	-0.045382	0.000000	-0.008436	-0.004361
10	AG111	-0.025874	0.686955	0.000000	0.000000	0.090580	0.000000	-0.017000	-0.005977
1	AG112	0.095946	-0.097900	0.000000	0.000000	-0.057609	0.000000	0.007267	0.037517
2	AG112	0.155841	-0.145512	0.000000	0.000000	-0.048761	0.000000	-0.002697	0.025757
3	AG112	0.117380	0.010227	0.000000	0.000000	-0.097942	0.000000	-0.004188	0.024706
4	AG112	0.104651	-0.121514	0.000000	0.000000	-0.041190	0.000000	0.013651	-0.006123
5	AG112	0.176280	-0.098825	0.000000	0.000000	0.006841	0.000000	0.002075	-0.009075
6	AG112	0.134355	0.011792	0.000000	0.000000	-0.115132	0.000000	-0.012983	-0.008029
7	AG112	0.084901	0.119521	0.000000	0.000000	-0.079330	0.000000	0.002417	0.022438
8	AG112	0.163988	0.088391	0.000000	0.000000	-0.008972	0.000000	0.000618	0.024416
9	AG112	0.180556	0.068811	0.000000	0.000000	-0.022265	0.000000	-0.000455	0.008091
10	AG112	0.165423	0.033798	0.000000	0.000000	-0.060092	0.000000	-0.002784	0.017325
1	AG139	-0.036061	0.022648	0.000000	0.000000	-0.010504	0.000000	0.007376	-0.035612
2	AG139	-0.010063	0.399412	0.000000	0.000000	-0.044212	0.000000	0.003844	-0.055889
3	AG139	-0.033594	0.223091	0.000000	0.000000	0.021073	0.000000	-0.016395	0.006884
4	AG139	-0.072085	0.003436	0.000000	0.000000	-0.041719	0.000000	0.013281	-0.000529
5	AG139	-0.039395	-0.081507	0.000000	0.000000	-0.123769	0.000000	0.008757	-0.039269
6	AG139	0.029592	0.233662	0.000000	0.000000	0.124077	0.000000	-0.008831	-0.021323
7	AG139	0.034034	-0.238367	0.000000	0.000000	0.017094	0.000000	-0.023997	-0.032199
8	AG139	0.026901	0.133062	0.000000	0.000000	0.051849	0.000000	0.015558	-0.005756
9	AG139	-0.074395	0.053269	0.000000	0.000000	0.040386	0.000000	0.017118	-0.009302
10	AG139	-0.047153	-0.040849	0.000000	0.000000	0.014338	0.000000	0.002697	0.042560
