rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB
1	AG111	0.596228	-0.220758	3.067355	0.000000	-0.139237	-0.162252
2	AG111	0.568372	-0.428833	3.067355	0.000000	-0.162453	-0.162252
3	AG111	0.619022	-0.024821	3.067355	0.000000	-0.117299	-0.162252
4	AG111	0.623719	-0.412575	3.067355	0.000000	-0.100038	-0.162252
5	AG111	0.596518	-0.074948	3.067355	0.000000	-0.097164	-0.162252
6	AG111	0.565822	0.389555	3.067355	0.000000	-0.089739	-0.162252
7	AG111	0.618393	-0.007843	3.067355	0.000000	-0.012532	-0.162252
8	AG111	0.619394	-0.469092	3.067355	0.000000	-0.213851	-0.162252
9	AG111	0.625302	-0.245419	3.067355	0.000000	-0.184893	-0.162252
10	AG111	0.622170	-0.283379	3.067355	0.000000	-0.055177	-0.162252
1	AG112	0.807555	0.245571	3.067355	0.000000	-0.159306	-0.162252
2	AG112	0.725375	-0.083345	3.067355	0.000000	-0.259975	-0.162252
3	AG112	0.766293	0.148305	3.067355	0.000000	-0.186021	-0.162252
4	AG112	0.789985	0.112624	3.067355	0.000000	-0.240533	-0.162252
5	AG112	0.714604	0.215769	3.067355	0.000000	-0.200183	-0.162252
6	AG112	0.732604	0.300314	3.067355	0.000000	-0.263144	-0.162252
7	AG112	0.724310	0.146175	3.067355	0.000000	-0.249340	-0.162252
8	AG112	0.697930	0.157448	3.067355	0.000000	-0.296821	-0.162252
9	AG112	0.790032	-0.224323	3.067355	0.000000	-0.213873	-0.162252
10	AG112	0.771072	-0.077181	3.067355	0.000000	-0.197294	-0.162252
1	AG139	0.570399	0.168685	3.067355	0.000000	-0.122335	-0.162252
2	AG139	0.609301	0.632295	3.067355	0.000000	-0.114141	-0.162252
3	AG139	0.543310	0.351469	3.067355	0.000000	-0.175161	-0.162252
4	AG139	0.548126	0.370709	3.067355	0.000000	-0.120382	-0.162252
5	AG139	0.575048	0.247472	3.067355	0.000000	-0.165459	-0.162252
6	AG139	0.536888	0.415295	3.067355	0.000000	-0.183103	-0.162252
7	AG139	0.552929	0.231389	3.067355	0.000000	-0.119638	-0.162252
8	AG139	0.563815	0.204080	3.067355	0.000000	-0.137231	-0.162252
9	AG139	0.578576	0.318003	3.067355	0.000000	-0.141102	-0.162252
10	AG139	0.549585	0.077668	3.067355	0.000000	-0.205786	-0.162252
1	AG142	0.738218	0.729183	3.067355	0.000000	-0.159341	-0.162252
2	AG142	0.739685	0.735635	3.067355	0.000000	-0.154044	-0.162252
3	AG142	0.742294	0.234884	3.067355	0.000000	-0.204549	-0.162252
4	AG142	0.782155	0.469124	3.067355	0.000000	-0.216218	-0.162252
5	AG142	0.800452	0.522823	3.067355	0.000000	-0.145557	-0.162252
6	AG142	0.756484	0.475291	3.067355	0.000000	-0.164770	-0.162252
7	AG142	0.757169	0.444107	3.067355	0.000000	-0.207277	-0.162252
8	AG142	0.791267	0.414487	3.067355	0.000000	-0.132335	-0.162252
9	AG142	0.793135	0.359349	3.067355	0.000000	-0.159415	-0.162252
10	AG142	0.767791	0.313319	3.067355	0.000000	-0.186420	-0.162252
1	GD14	0.638634	0.072952	3.067355	0.000000	-0.334990	-0.162252
2	GD14	0.595754	-0.036378	3.067355	0.000000	-0.318265	-0.162252
3	GD14	0.632597	-0.229623	3.067355	0.000000	-0.355936	-0.162252
4	GD14	0.659198	0.026936	3.067355	0.000000	-0.289943	-0.162252
5	GD14	0.636871	0.036280	3.067355	0.000000	-0.273057	-0.162252
6	GD14	0.574800	-0.128296	3.067355	0.000000	-0.335691	-0.162252
7	GD14	0.597952	0.025953	3.067355	0.000000	-0.287175	-0.162252
8	GD14	0.652000	0.067027	3.067355	0.000000	-0.293621	-0.162252
9	GD14	0.612192	-0.144315	3.067355	0.000000	-0.363465	-0.162252
10	GD14	0.618572	0.165187	3.067355	0.000000	-0.310773	-0.162252
1	GD15	0.622616	0.069613	3.067355	0.000000	-0.136010	-0.162252
2	GD15	0.593916	0.212256	3.067355	0.000000	-0.145389	-0.162252
3	GD15	0.573243	-0.069604	3.067355	0.000000	-0.141664	-0.162252
4	GD15	0.612510	0.117771	3.067355	0.000000	-0.117892	-0.162252
5	GD15	0.654178	0.111717	3.067355	0.000000	-0.051281	-0.162252
6	GD15	0.643990	0.098295	3.067355	0.000000	-0.032428	-0.162252
7	GD15	0.638829	0.549766	3.067355	0.000000	-0.130482	-0.162252
8	GD15	0.584566	0.023185	3.067355	0.000000	-0.153520	-0.162252
9	GD15	0.607064	-0.014716	3.067355	0.000000	-0.127371	-0.162252
10	GD15	0.601880	0.113780	3.067355	0.000000	-0.126325	-0.162252
1	GD16	0.392440	0.370726	3.067355	0.000000	-0.153034	-0.162252
2	GD16	0.390508	0.117227	3.067355	0.000000	-0.126508	-0.162252
3	GD16	0.394344	0.294169	3.067355	0.000000	-0.106798	-0.162252
4	GD16	0.386189	0.078076	3.067355	0.000000	-0.085628	-0.162252
5	GD16	0.387210	0.244032	3.067355	0.000000	-0.054078	-0.162252
6	GD16	0.406129	-0.155566	3.067355	0.000000	-0.097071	-0.162252
7	GD16	0.394823	-0.129969	3.067355	0.000000	-0.147114	-0.162252
8	GD16	0.377938	-0.062580	3.067355	0.000000	-0.150366	-0.162252
9	GD16	0.391306	0.310696	3.067355	0.000000	-0.010550	-0.162252
10	GD16	0.390620	0.162081	3.067355	0.000000	-0.164660	-0.162252
