parameter	value	se_sa	rse_sa
rhoS_pop	0.63157995697643377	0.04639065543662372	7.34517536919790270
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	3.55833259472641750	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	0.23559858253431462	nan	nan
S0_pop	23564.96083290498791030	nan	nan
T0_pop	24865.98706901990590268	1020.22304901394943499	4.10288578604236154
omega_rhoS	0.11913181646270427	0.03384864753104997	28.41276875992797457
omega_deltaSC	0.20517904616973973	0.14858988083303870	72.41961769824870032
omega_deltaCB	0.08715059371477714	0.03470073230514027	39.81697751676527730
omega_S0	0.02088589620027496	0.04826176578432486	231.07347332162601106
omega_T0	0.02666850707541730	0.04794963547531093	179.79872416446704619
b1	0.16385217508446726	0.02159681979787470	13.18067324204963775
b2	0.17593819537776098	0.02319666603754416	13.18455380751067985
b3	0.28432628920868908	0.05220331367523704	18.36035416229871942
