rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB
1	AG111	0.609336	0.099756	0.972206	-0.063935	-0.409367	0.586680
2	AG111	0.640718	-0.140059	0.972206	-0.131795	0.023316	0.618729
3	AG111	0.623393	-0.138979	0.972206	-0.117824	-0.305556	0.700880
4	AG111	0.603898	0.290042	0.972206	-0.109811	-0.129532	0.524981
5	AG111	0.576120	0.059791	0.972206	-0.172958	-0.452518	0.581827
6	AG111	0.603281	0.110494	0.972206	-0.099277	-0.369093	0.621378
7	AG111	0.637712	0.144965	0.972206	-0.218128	-0.095076	0.684684
8	AG111	0.635113	-0.015856	0.972206	-0.015716	-0.166298	0.466008
9	AG111	0.617645	-0.007172	0.972206	-0.035128	-0.110846	0.506511
10	AG111	0.583249	-0.304341	0.972206	0.008058	0.362271	0.537100
1	AG112	0.707911	-0.024218	0.972206	0.172676	-0.119082	0.562663
2	AG112	0.703339	0.021016	0.972206	0.183568	0.348368	0.610703
3	AG112	0.771547	-0.170574	0.972206	0.100354	-0.124275	0.624176
4	AG112	0.778428	0.085166	0.972206	0.131376	0.193025	0.650933
5	AG112	0.733080	-0.155723	0.972206	0.215439	0.481295	0.739338
6	AG112	0.737478	0.120973	0.972206	0.238958	0.291444	0.636565
7	AG112	0.709927	0.253040	0.972206	0.234071	0.427022	0.595098
8	AG112	0.725896	-0.065820	0.972206	0.070311	0.099282	0.700525
9	AG112	0.761409	0.135167	0.972206	0.084782	-0.066099	0.747763
10	AG112	0.780969	-0.241469	0.972206	0.144009	-0.031642	0.648787
1	AG139	0.568746	-0.192028	0.972206	0.214063	0.448728	0.493704
2	AG139	0.590064	0.028974	0.972206	-0.166548	0.202952	0.695432
3	AG139	0.590856	-0.146423	0.972206	0.103514	0.614086	0.615988
4	AG139	0.579003	0.242962	0.972206	0.143040	0.400157	0.505596
5	AG139	0.564271	-0.233369	0.972206	0.227563	0.531987	0.585563
6	AG139	0.547108	0.291690	0.972206	-0.046763	0.217184	0.649751
7	AG139	0.580448	0.034035	0.972206	0.157541	0.285669	0.523951
8	AG139	0.603250	-0.120645	0.972206	0.056832	0.240679	0.602146
9	AG139	0.589833	0.448642	0.972206	-0.092703	0.913172	0.676258
10	AG139	0.624048	-0.147313	0.972206	-0.179510	-0.022953	0.691136
1	AG142	0.757954	-0.080432	0.972206	0.293933	0.804335	0.579370
2	AG142	0.754948	0.205583	0.972206	-0.001413	0.529667	0.723189
3	AG142	0.769326	0.022531	0.972206	0.280948	0.723860	0.585350
4	AG142	0.739404	0.093264	0.972206	0.069884	0.831459	0.719575
5	AG142	0.811933	0.354655	0.972206	0.180389	0.764964	0.703244
6	AG142	0.725268	0.093775	0.972206	0.204194	0.570291	0.687362
7	AG142	0.765002	0.314341	0.972206	0.037105	0.624964	0.815083
8	AG142	0.741020	0.146591	0.972206	0.348029	1.000521	0.605967
9	AG142	0.753027	0.399447	0.972206	0.424486	0.704624	0.599984
10	AG142	0.730588	-0.026899	0.972206	0.115403	1.148493	0.752425
1	GD14	0.573196	-0.312705	0.972206	0.203364	0.489734	0.682652
2	GD14	0.648739	-0.135287	0.972206	-0.020832	-0.130720	0.726632
3	GD14	0.638775	0.497234	0.972206	-0.058162	-0.241953	0.867203
4	GD14	0.611339	-0.402169	0.972206	0.123017	0.730085	0.836328
5	GD14	0.646333	0.012443	0.972206	0.037783	0.633464	0.778351
6	GD14	0.669940	0.259599	0.972206	-0.024798	0.076452	0.740636
7	GD14	0.620649	0.071719	0.972206	0.162409	-0.232576	0.762946
8	GD14	0.587709	-0.089960	0.972206	0.259802	0.142648	0.603283
9	GD14	0.620713	-0.134304	0.972206	0.257191	0.251169	0.816086
10	GD14	0.625999	-0.046904	0.972206	0.159941	0.081362	0.796741
1	GD15	0.589874	-0.302146	0.972206	0.069640	0.677975	0.541284
2	GD15	0.657104	0.172952	0.972206	-0.235320	0.604496	0.664353
3	GD15	0.629615	0.124030	0.972206	-0.191647	0.305310	0.584858
4	GD15	0.608019	-0.051474	0.972206	-0.007127	0.038343	0.612571
5	GD15	0.641427	-0.279693	0.972206	0.169066	0.910731	0.621629
6	GD15	0.637206	-0.133215	0.972206	-0.101479	0.163182	0.673900
7	GD15	0.609397	-0.119249	0.972206	0.027314	0.158999	0.596306
8	GD15	0.584677	-0.015746	0.972206	-0.099721	1.258161	0.653056
9	GD15	0.620808	0.175473	0.972206	-0.143166	0.449858	0.660573
10	GD15	0.650353	-0.061745	0.972206	-0.064897	0.344343	0.593146
1	GD16	0.418104	0.211661	0.972206	-0.184378	0.257593	0.621981
2	GD16	0.406883	0.109247	0.972206	-0.187928	0.342782	0.569055
3	GD16	0.387969	-0.098235	0.972206	-0.148323	0.147427	0.589356
4	GD16	0.388766	0.066106	0.972206	0.001802	0.528814	0.517951
5	GD16	0.369966	0.059323	0.972206	-0.127995	0.331759	0.624315
6	GD16	0.369814	0.080889	0.972206	-0.167209	0.783201	0.563661
7	GD16	0.404732	-0.138184	0.972206	-0.065638	0.398941	0.691400
8	GD16	0.424654	-0.028850	0.972206	0.053424	0.617908	0.513377
9	GD16	0.397313	-0.086404	0.972206	-0.200726	0.461140	0.575082
10	GD16	0.409242	-0.115527	0.972206	-0.243381	0.444104	0.680552
