rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB	eta_S0	eta_T0
1	AG111	0.002490	-0.194320	0.000000	0.000000	-0.100844	0.000000	-0.007308	-0.001731
2	AG111	0.106313	-0.083182	0.000000	0.000000	0.088818	0.000000	0.048065	-0.007847
3	AG111	0.017927	-0.373025	0.000000	0.000000	-0.127691	0.000000	0.025853	-0.001270
4	AG111	-0.023238	-0.321956	0.000000	0.000000	-0.174868	0.000000	0.015404	0.006219
5	AG111	-0.055961	-0.082177	0.000000	0.000000	-0.151444	0.000000	-0.002485	-0.007145
6	AG111	0.020350	-0.394810	0.000000	0.000000	-0.200035	0.000000	-0.002958	-0.013243
7	AG111	-0.028453	-0.341665	0.000000	0.000000	-0.157824	0.000000	0.013512	-0.003239
8	AG111	0.006147	-0.532858	0.000000	0.000000	-0.177030	0.000000	0.003961	0.003529
9	AG111	0.014093	-0.515982	0.000000	0.000000	-0.159774	0.000000	-0.017317	-0.002610
10	AG111	-0.011461	-0.678384	0.000000	0.000000	-0.155559	0.000000	0.001409	-0.002291
1	AG112	0.126021	0.219589	0.000000	0.000000	-0.242916	0.000000	-0.009024	0.005756
2	AG112	0.177120	0.162227	0.000000	0.000000	-0.239154	0.000000	0.024733	0.000289
3	AG112	0.106021	0.140196	0.000000	0.000000	-0.259634	0.000000	0.018024	-0.000728
4	AG112	0.155091	0.065822	0.000000	0.000000	-0.292609	0.000000	0.022874	-0.009014
5	AG112	0.141387	-0.205049	0.000000	0.000000	-0.263785	0.000000	0.016267	0.002934
6	AG112	0.136503	-0.034995	0.000000	0.000000	-0.306204	0.000000	-0.016921	-0.003758
7	AG112	0.104952	0.079983	0.000000	0.000000	-0.284334	0.000000	-0.025933	0.008303
8	AG112	0.149900	0.414442	0.000000	0.000000	-0.212190	0.000000	0.021495	0.008543
9	AG112	0.145818	0.220761	0.000000	0.000000	-0.269429	0.000000	0.039544	0.008798
10	AG112	0.133670	-0.379871	0.000000	0.000000	-0.280058	0.000000	-0.011820	0.012701
1	AG139	0.002821	0.445305	0.000000	0.000000	-0.159012	0.000000	0.012963	-0.014516
2	AG139	0.001845	0.412432	0.000000	0.000000	-0.089327	0.000000	-0.000880	0.001797
3	AG139	-0.021256	-0.058670	0.000000	0.000000	-0.177339	0.000000	0.012465	0.006573
4	AG139	-0.027983	0.112158	0.000000	0.000000	-0.240474	0.000000	-0.014775	0.003716
5	AG139	-0.094061	0.586492	0.000000	0.000000	-0.120760	0.000000	0.021689	0.017145
6	AG139	-0.010296	0.015343	0.000000	0.000000	-0.143472	0.000000	0.016924	-0.019571
7	AG139	-0.048374	0.074338	0.000000	0.000000	-0.162843	0.000000	0.000740	-0.003674
8	AG139	-0.059044	0.042875	0.000000	0.000000	-0.188855	0.000000	0.005954	0.010375
9	AG139	-0.036593	0.011508	0.000000	0.000000	-0.203127	0.000000	-0.017897	-0.017732
10	AG139	-0.015525	0.293016	0.000000	0.000000	-0.146950	0.000000	-0.004042	-0.001608
1	AG142	0.135833	0.527155	0.000000	0.000000	-0.130187	0.000000	-0.002717	0.009959
2	AG142	0.150828	0.446126	0.000000	0.000000	-0.112665	0.000000	0.017820	-0.005515
3	AG142	0.128561	0.855866	0.000000	0.000000	-0.199047	0.000000	-0.018023	0.009524
4	AG142	0.147943	0.551405	0.000000	0.000000	-0.170415	0.000000	0.003056	-0.002117
5	AG142	0.193054	0.589297	0.000000	0.000000	-0.155839	0.000000	-0.017830	-0.006335
6	AG142	0.090882	0.438947	0.000000	0.000000	-0.196844	0.000000	-0.003593	-0.002969
7	AG142	0.095715	0.384247	0.000000	0.000000	-0.202079	0.000000	0.012825	0.000470
8	AG142	0.143898	0.675646	0.000000	0.000000	-0.181408	0.000000	-0.033423	0.011804
9	AG142	0.133185	0.515557	0.000000	0.000000	-0.151309	0.000000	-0.002055	-0.001451
10	AG142	0.130355	0.571924	0.000000	0.000000	-0.160354	0.000000	0.030213	-0.018687
1	GD14	-0.002795	0.023978	0.000000	0.000000	-0.301501	0.000000	0.018202	0.014270
2	GD14	0.047069	0.166266	0.000000	0.000000	-0.242893	0.000000	0.013750	-0.011627
3	GD14	0.012711	-0.397377	0.000000	0.000000	-0.360640	0.000000	0.001156	-0.003307
4	GD14	0.051404	0.128924	0.000000	0.000000	-0.309660	0.000000	-0.002985	-0.021629
5	GD14	0.008877	0.251892	0.000000	0.000000	-0.273300	0.000000	0.003906	0.001572
6	GD14	0.006074	0.540398	0.000000	0.000000	-0.313097	0.000000	-0.033624	-0.012022
7	GD14	0.003388	0.010946	0.000000	0.000000	-0.315945	0.000000	0.001114	-0.021349
8	GD14	0.010811	0.048955	0.000000	0.000000	-0.319013	0.000000	-0.005196	-0.005901
9	GD14	-0.021638	0.105297	0.000000	0.000000	-0.292971	0.000000	0.005681	-0.004810
10	GD14	0.010959	-0.041854	0.000000	0.000000	-0.301937	0.000000	0.051384	-0.013353
1	GD15	-0.030611	0.245266	0.000000	0.000000	-0.181898	0.000000	0.002476	-0.004238
2	GD15	-0.009470	0.005632	0.000000	0.000000	-0.135701	0.000000	-0.021738	0.014505
3	GD15	-0.000212	-0.028900	0.000000	0.000000	-0.129434	0.000000	-0.003355	0.004631
4	GD15	0.054043	0.210532	0.000000	0.000000	-0.017085	0.000000	0.005158	0.006736
5	GD15	-0.016865	0.179359	0.000000	0.000000	-0.153644	0.000000	-0.048169	0.016909
6	GD15	0.028086	0.294608	0.000000	0.000000	-0.155719	0.000000	0.003437	-0.012294
7	GD15	-0.011672	-0.165645	0.000000	0.000000	-0.155216	0.000000	0.004503	0.005955
8	GD15	-0.022827	0.108520	0.000000	0.000000	-0.156154	0.000000	-0.005386	0.003800
9	GD15	0.000425	0.390578	0.000000	0.000000	-0.116892	0.000000	0.006294	-0.004603
10	GD15	-0.034789	0.295353	0.000000	0.000000	-0.113000	0.000000	-0.023774	0.008649
1	GD16	-0.232435	-0.163553	0.000000	0.000000	-0.110939	0.000000	-0.008733	0.010600
2	GD16	-0.247724	0.226046	0.000000	0.000000	-0.119886	0.000000	0.024682	-0.014102
3	GD16	-0.181197	-0.133442	0.000000	0.000000	-0.168082	0.000000	-0.005167	0.006965
4	GD16	-0.253194	0.266936	0.000000	0.000000	-0.126592	0.000000	-0.005271	0.005367
5	GD16	-0.203750	-0.117293	0.000000	0.000000	-0.100576	0.000000	0.003545	-0.001195
6	GD16	-0.272935	0.175234	0.000000	0.000000	-0.097202	0.000000	0.019419	0.007984
7	GD16	-0.234041	0.390653	0.000000	0.000000	-0.104603	0.000000	0.004270	0.001767
8	GD16	-0.215484	-0.190979	0.000000	0.000000	-0.139600	0.000000	-0.003572	0.001271
9	GD16	-0.238583	0.121432	0.000000	0.000000	-0.152592	0.000000	-0.032373	0.001208
10	GD16	-0.237777	-0.004349	0.000000	0.000000	-0.156007	0.000000	0.011729	-0.004679
