rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB
1	AG111	0.666330	-0.838948	0.783218	0.970358	0.953099	-0.644674
2	AG111	0.605553	-1.073237	0.783218	0.741462	0.693888	-0.644674
3	AG111	0.594360	-0.556469	0.783218	0.838047	0.704350	-0.644674
4	AG111	0.617376	0.406842	0.783218	0.843446	0.773881	-0.644674
5	AG111	0.584578	-0.371274	0.783218	0.750333	0.759349	-0.644674
6	AG111	0.554887	-0.829387	0.783218	1.275611	1.052419	-0.644674
7	AG111	0.564281	-1.390006	0.783218	1.752503	1.463748	-0.644674
8	AG111	0.614803	0.571779	0.783218	0.400580	0.010095	-0.644674
9	AG111	0.606167	-0.046423	0.783218	0.488229	0.317027	-0.644674
10	AG111	0.616402	0.214644	0.783218	0.521401	0.256054	-0.644674
1	AG112	0.754648	-0.948298	0.783218	2.486166	1.664004	-0.644674
2	AG112	0.719500	0.155224	0.783218	1.608498	1.199003	-0.644674
3	AG112	0.718265	-0.349788	0.783218	1.954865	1.377512	-0.644674
4	AG112	0.725089	0.173236	0.783218	1.514898	1.175234	-0.644674
5	AG112	0.726787	-0.538355	0.783218	1.952782	1.418195	-0.644674
6	AG112	0.782856	-0.526593	0.783218	1.623127	1.259627	-0.644674
7	AG112	0.760131	-0.142258	0.783218	2.181451	1.531929	-0.644674
8	AG112	0.718481	-0.656886	0.783218	2.018885	1.497516	-0.644674
9	AG112	0.749697	0.688597	0.783218	1.780880	1.307128	-0.644674
10	AG112	0.729089	-0.842842	0.783218	1.927086	1.339625	-0.644674
1	AG139	0.566598	0.093478	0.783218	0.751298	0.575780	-0.644674
2	AG139	0.594797	-0.296317	0.783218	1.602197	1.387412	-0.644674
3	AG139	0.607086	-0.577369	0.783218	1.401142	1.246722	-0.644674
4	AG139	0.578790	-0.668789	0.783218	1.473830	1.267691	-0.644674
5	AG139	0.543561	-0.610531	0.783218	1.112517	0.982010	-0.644674
6	AG139	0.564807	-0.138058	0.783218	1.280344	1.124874	-0.644674
7	AG139	0.596964	-1.242684	0.783218	1.704172	1.318444	-0.644674
8	AG139	0.539040	0.434628	0.783218	0.804555	0.653013	-0.644674
9	AG139	0.568573	-0.192756	0.783218	1.156764	0.982330	-0.644674
10	AG139	0.565780	-0.431024	0.783218	1.738099	1.415052	-0.644674
1	AG142	0.739900	0.654792	0.783218	1.234542	1.026151	-0.644674
2	AG142	0.715171	0.007698	0.783218	1.764838	1.396446	-0.644674
3	AG142	0.730142	-0.243084	0.783218	1.668654	1.298358	-0.644674
4	AG142	0.763293	0.099555	0.783218	1.540473	1.291422	-0.644674
5	AG142	0.772299	-0.032272	0.783218	1.736323	1.342735	-0.644674
6	AG142	0.729176	-0.159757	0.783218	1.884839	1.449959	-0.644674
7	AG142	0.799673	-0.148494	0.783218	1.663390	1.344520	-0.644674
8	AG142	0.732928	0.187872	0.783218	1.680626	1.378682	-0.644674
9	AG142	0.784214	-0.320887	0.783218	2.092866	1.548369	-0.644674
10	AG142	0.737857	-0.170874	0.783218	1.860707	1.453240	-0.644674
1	GD14	0.629367	0.069271	0.783218	1.142265	0.778736	-0.644674
2	GD14	0.629276	-0.465021	0.783218	2.092093	1.499004	-0.644674
3	GD14	0.614028	-0.545599	0.783218	1.533094	1.172000	-0.644674
4	GD14	0.651797	-0.364563	0.783218	1.347850	1.041423	-0.644674
5	GD14	0.624329	-0.425433	0.783218	1.496055	1.174036	-0.644674
6	GD14	0.599175	-0.492792	0.783218	1.588164	1.158956	-0.644674
7	GD14	0.623828	-0.489845	0.783218	1.435020	1.081127	-0.644674
8	GD14	0.669908	-0.656568	0.783218	2.376833	1.620140	-0.644674
9	GD14	0.634676	-0.565378	0.783218	1.328710	0.929307	-0.644674
10	GD14	0.607599	0.056981	0.783218	1.523187	1.157442	-0.644674
1	GD15	0.584040	-0.391779	0.783218	0.999634	0.906194	-0.644674
2	GD15	0.601369	-1.629133	0.783218	3.316295	2.056275	-0.644674
3	GD15	0.634238	0.006854	0.783218	1.328888	1.212922	-0.644674
4	GD15	0.618251	-0.354297	0.783218	1.096121	1.029154	-0.644674
5	GD15	0.594897	-0.762594	0.783218	1.506493	1.298764	-0.644674
6	GD15	0.610102	-0.445930	0.783218	1.525808	1.286574	-0.644674
7	GD15	0.611877	-0.397064	0.783218	0.924852	0.809868	-0.644674
8	GD15	0.565443	-0.882393	0.783218	1.503550	1.287387	-0.644674
9	GD15	0.576624	0.804737	0.783218	0.968421	0.860323	-0.644674
10	GD15	0.573448	-0.950962	0.783218	1.890478	1.541022	-0.644674
1	GD16	0.372368	-0.550319	0.783218	1.152544	1.132859	-0.644674
2	GD16	0.376725	-0.486683	0.783218	1.425815	1.334571	-0.644674
3	GD16	0.381619	-0.422377	0.783218	1.410809	1.290803	-0.644674
4	GD16	0.426239	-0.475649	0.783218	1.151944	1.121958	-0.644674
5	GD16	0.366192	-0.131842	0.783218	1.203626	1.086001	-0.644674
6	GD16	0.408485	-0.468161	0.783218	1.813228	1.510023	-0.644674
7	GD16	0.385729	0.071478	0.783218	0.950788	0.961304	-0.644674
8	GD16	0.362434	-0.495578	0.783218	1.204888	1.125573	-0.644674
9	GD16	0.348991	-0.391616	0.783218	0.956995	0.897742	-0.644674
10	GD16	0.422589	-0.268773	0.783218	1.273388	1.174758	-0.644674
