rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB
1	AG111	0.558666	-0.373398	5.743790	0.000000	0.000000	0.285430
2	AG111	0.611961	-0.615716	5.743790	0.000000	0.000000	0.285430
3	AG111	0.573107	-0.270797	5.743790	0.000000	0.000000	0.285430
4	AG111	0.578642	-0.245364	5.743790	0.000000	0.000000	0.285430
5	AG111	0.584354	-0.314254	5.743790	0.000000	0.000000	0.285430
6	AG111	0.592636	-0.611491	5.743790	0.000000	0.000000	0.285430
7	AG111	0.557546	-0.510411	5.743790	0.000000	0.000000	0.285430
8	AG111	0.568353	-0.312026	5.743790	0.000000	0.000000	0.285430
9	AG111	0.591307	-0.671263	5.743790	0.000000	0.000000	0.285430
10	AG111	0.584537	-0.583715	5.743790	0.000000	0.000000	0.285430
1	AG112	0.745454	0.298142	5.743790	0.000000	0.000000	0.285430
2	AG112	0.739983	0.171769	5.743790	0.000000	0.000000	0.285430
3	AG112	0.764442	-0.122031	5.743790	0.000000	0.000000	0.285430
4	AG112	0.764837	0.206388	5.743790	0.000000	0.000000	0.285430
5	AG112	0.720815	0.148358	5.743790	0.000000	0.000000	0.285430
6	AG112	0.729882	-0.075775	5.743790	0.000000	0.000000	0.285430
7	AG112	0.838550	0.084096	5.743790	0.000000	0.000000	0.285430
8	AG112	0.757557	0.278897	5.743790	0.000000	0.000000	0.285430
9	AG112	0.758433	-0.061358	5.743790	0.000000	0.000000	0.285430
10	AG112	0.753528	0.152848	5.743790	0.000000	0.000000	0.285430
1	AG139	0.586353	0.186523	5.743790	0.000000	0.000000	0.285430
2	AG139	0.579943	-0.005062	5.743790	0.000000	0.000000	0.285430
3	AG139	0.573911	-0.167227	5.743790	0.000000	0.000000	0.285430
4	AG139	0.593177	-0.035044	5.743790	0.000000	0.000000	0.285430
5	AG139	0.565271	0.259982	5.743790	0.000000	0.000000	0.285430
6	AG139	0.557865	-0.033697	5.743790	0.000000	0.000000	0.285430
7	AG139	0.600317	-0.362499	5.743790	0.000000	0.000000	0.285430
8	AG139	0.608897	-0.040070	5.743790	0.000000	0.000000	0.285430
9	AG139	0.550999	0.099411	5.743790	0.000000	0.000000	0.285430
10	AG139	0.565729	0.073447	5.743790	0.000000	0.000000	0.285430
1	AG142	0.720922	0.404137	5.743790	0.000000	0.000000	0.285430
2	AG142	0.752907	0.154586	5.743790	0.000000	0.000000	0.285430
3	AG142	0.743488	0.298755	5.743790	0.000000	0.000000	0.285430
4	AG142	0.736771	0.284137	5.743790	0.000000	0.000000	0.285430
5	AG142	0.724181	0.027936	5.743790	0.000000	0.000000	0.285430
6	AG142	0.734556	0.206054	5.743790	0.000000	0.000000	0.285430
7	AG142	0.748089	0.062442	5.743790	0.000000	0.000000	0.285430
8	AG142	0.718335	0.394511	5.743790	0.000000	0.000000	0.285430
9	AG142	0.736523	0.254866	5.743790	0.000000	0.000000	0.285430
10	AG142	0.770399	0.142953	5.743790	0.000000	0.000000	0.285430
1	GD14	0.634744	0.616786	5.743790	0.000000	0.000000	0.285430
2	GD14	0.666283	0.223007	5.743790	0.000000	0.000000	0.285430
3	GD14	0.643579	0.292387	5.743790	0.000000	0.000000	0.285430
4	GD14	0.647373	-0.090507	5.743790	0.000000	0.000000	0.285430
5	GD14	0.638411	0.145023	5.743790	0.000000	0.000000	0.285430
6	GD14	0.644367	0.279686	5.743790	0.000000	0.000000	0.285430
7	GD14	0.686789	0.186442	5.743790	0.000000	0.000000	0.285430
8	GD14	0.725799	-0.197998	5.743790	0.000000	0.000000	0.285430
9	GD14	0.656696	-0.097854	5.743790	0.000000	0.000000	0.285430
10	GD14	0.665978	0.199344	5.743790	0.000000	0.000000	0.285430
1	GD15	0.579813	-0.170043	5.743790	0.000000	0.000000	0.285430
2	GD15	0.573637	0.058070	5.743790	0.000000	0.000000	0.285430
3	GD15	0.571932	-0.242862	5.743790	0.000000	0.000000	0.285430
4	GD15	0.636664	-0.242866	5.743790	0.000000	0.000000	0.285430
5	GD15	0.578856	-0.201892	5.743790	0.000000	0.000000	0.285430
6	GD15	0.562332	0.010948	5.743790	0.000000	0.000000	0.285430
7	GD15	0.585126	0.045946	5.743790	0.000000	0.000000	0.285430
8	GD15	0.587000	-0.274934	5.743790	0.000000	0.000000	0.285430
9	GD15	0.575180	-0.067506	5.743790	0.000000	0.000000	0.285430
10	GD15	0.568874	-0.030739	5.743790	0.000000	0.000000	0.285430
1	GD16	0.378768	-0.264485	5.743790	0.000000	0.000000	0.285430
2	GD16	0.407053	-0.171220	5.743790	0.000000	0.000000	0.285430
3	GD16	0.393739	-0.191864	5.743790	0.000000	0.000000	0.285430
4	GD16	0.401913	-0.122600	5.743790	0.000000	0.000000	0.285430
5	GD16	0.379550	-0.271195	5.743790	0.000000	0.000000	0.285430
6	GD16	0.373220	-0.017224	5.743790	0.000000	0.000000	0.285430
7	GD16	0.399754	-0.285986	5.743790	0.000000	0.000000	0.285430
8	GD16	0.390505	-0.050804	5.743790	0.000000	0.000000	0.285430
9	GD16	0.400197	0.184189	5.743790	0.000000	0.000000	0.285430
10	GD16	0.399411	-0.175737	5.743790	0.000000	0.000000	0.285430
