parameter	value	se_sa	rse_sa
rhoS_pop	0.61362612911432635	0.04621319885488399	7.53116542178305526
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	3.58894017718503111	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	0.25558223243613754	0.06912254180081505	27.04512795821467819
omega_rhoS	0.11878073885530473	0.03335433725211766	28.08059418854849554
omega_deltaSC	0.24263185480262622	0.13967644451315181	57.56723272250233947
omega_deltaCB	0.02738857631625313	0.03333286617334788	121.70353722828318155
omega_rhoB	0.14255490927363337	0.06212295930175932	43.57826722229161476
b1	0.16356418254908320	0.02143362816168805	13.10410863041860452
b2	0.17707309291980253	0.02304421074587740	13.01395393613769613
b3	0.27417602094576909	0.04711795816327582	17.18529505269739488
