rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB
1	AG111	0.605804	0.041478	5.849447	0.000000	0.000000	0.292533
2	AG111	0.543556	-0.402845	5.849447	0.000000	0.000000	0.292533
3	AG111	0.575261	-0.258497	5.849447	0.000000	0.000000	0.292533
4	AG111	0.598395	-0.585405	5.849447	0.000000	0.000000	0.292533
5	AG111	0.549283	-0.412944	5.849447	0.000000	0.000000	0.292533
6	AG111	0.585534	-0.578046	5.849447	0.000000	0.000000	0.292533
7	AG111	0.581617	-0.346424	5.849447	0.000000	0.000000	0.292533
8	AG111	0.573169	-0.540862	5.849447	0.000000	0.000000	0.292533
9	AG111	0.608142	-0.507451	5.849447	0.000000	0.000000	0.292533
10	AG111	0.605218	-0.167904	5.849447	0.000000	0.000000	0.292533
1	AG112	0.768012	-0.192828	5.849447	0.000000	0.000000	0.292533
2	AG112	0.757557	0.092973	5.849447	0.000000	0.000000	0.292533
3	AG112	0.743607	0.221519	5.849447	0.000000	0.000000	0.292533
4	AG112	0.753450	-0.076378	5.849447	0.000000	0.000000	0.292533
5	AG112	0.737212	0.177818	5.849447	0.000000	0.000000	0.292533
6	AG112	0.768786	-0.066606	5.849447	0.000000	0.000000	0.292533
7	AG112	0.764325	0.085380	5.849447	0.000000	0.000000	0.292533
8	AG112	0.769354	-0.116757	5.849447	0.000000	0.000000	0.292533
9	AG112	0.736841	-0.031971	5.849447	0.000000	0.000000	0.292533
10	AG112	0.745516	0.202738	5.849447	0.000000	0.000000	0.292533
1	AG139	0.544407	-0.025972	5.849447	0.000000	0.000000	0.292533
2	AG139	0.580546	0.023918	5.849447	0.000000	0.000000	0.292533
3	AG139	0.573000	0.058592	5.849447	0.000000	0.000000	0.292533
4	AG139	0.586387	-0.196084	5.849447	0.000000	0.000000	0.292533
5	AG139	0.593641	0.019011	5.849447	0.000000	0.000000	0.292533
6	AG139	0.525677	0.083440	5.849447	0.000000	0.000000	0.292533
7	AG139	0.559231	-0.123695	5.849447	0.000000	0.000000	0.292533
8	AG139	0.608156	0.340604	5.849447	0.000000	0.000000	0.292533
9	AG139	0.573746	-0.017344	5.849447	0.000000	0.000000	0.292533
10	AG139	0.563671	-0.063760	5.849447	0.000000	0.000000	0.292533
1	AG142	0.700817	0.157780	5.849447	0.000000	0.000000	0.292533
2	AG142	0.697632	0.189727	5.849447	0.000000	0.000000	0.292533
3	AG142	0.694301	0.091582	5.849447	0.000000	0.000000	0.292533
4	AG142	0.700492	0.255927	5.849447	0.000000	0.000000	0.292533
5	AG142	0.717562	0.428067	5.849447	0.000000	0.000000	0.292533
6	AG142	0.693996	0.169334	5.849447	0.000000	0.000000	0.292533
7	AG142	0.783552	0.347247	5.849447	0.000000	0.000000	0.292533
8	AG142	0.682786	0.210022	5.849447	0.000000	0.000000	0.292533
9	AG142	0.741973	0.059684	5.849447	0.000000	0.000000	0.292533
10	AG142	0.723317	0.309099	5.849447	0.000000	0.000000	0.292533
1	GD14	0.645635	0.215016	5.849447	0.000000	0.000000	0.292533
2	GD14	0.667834	0.496984	5.849447	0.000000	0.000000	0.292533
3	GD14	0.628590	-0.089400	5.849447	0.000000	0.000000	0.292533
4	GD14	0.680095	-0.142741	5.849447	0.000000	0.000000	0.292533
5	GD14	0.626614	0.131744	5.849447	0.000000	0.000000	0.292533
6	GD14	0.689566	0.102293	5.849447	0.000000	0.000000	0.292533
7	GD14	0.654713	0.345867	5.849447	0.000000	0.000000	0.292533
8	GD14	0.654352	0.139583	5.849447	0.000000	0.000000	0.292533
9	GD14	0.642596	0.146826	5.849447	0.000000	0.000000	0.292533
10	GD14	0.682804	0.326143	5.849447	0.000000	0.000000	0.292533
1	GD15	0.622418	-0.138726	5.849447	0.000000	0.000000	0.292533
2	GD15	0.604320	-0.123437	5.849447	0.000000	0.000000	0.292533
3	GD15	0.613077	-0.152632	5.849447	0.000000	0.000000	0.292533
4	GD15	0.628648	-0.405741	5.849447	0.000000	0.000000	0.292533
5	GD15	0.607809	0.004389	5.849447	0.000000	0.000000	0.292533
6	GD15	0.586185	-0.475630	5.849447	0.000000	0.000000	0.292533
7	GD15	0.593518	-0.072363	5.849447	0.000000	0.000000	0.292533
8	GD15	0.602183	-0.148831	5.849447	0.000000	0.000000	0.292533
9	GD15	0.568165	-0.364601	5.849447	0.000000	0.000000	0.292533
10	GD15	0.595846	0.160982	5.849447	0.000000	0.000000	0.292533
1	GD16	0.358033	0.043283	5.849447	0.000000	0.000000	0.292533
2	GD16	0.356576	-0.169261	5.849447	0.000000	0.000000	0.292533
3	GD16	0.399255	-0.187073	5.849447	0.000000	0.000000	0.292533
4	GD16	0.368266	-0.097787	5.849447	0.000000	0.000000	0.292533
5	GD16	0.365271	-0.065902	5.849447	0.000000	0.000000	0.292533
6	GD16	0.356687	-0.254186	5.849447	0.000000	0.000000	0.292533
7	GD16	0.394193	-0.222320	5.849447	0.000000	0.000000	0.292533
8	GD16	0.393299	-0.238849	5.849447	0.000000	0.000000	0.292533
9	GD16	0.327834	0.008999	5.849447	0.000000	0.000000	0.292533
10	GD16	0.357978	0.219600	5.849447	0.000000	0.000000	0.292533
