rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB
1	AG111	0.613423	-0.019752	3.576683	-0.064086	0.039455	0.062617
2	AG111	0.606020	-0.196591	3.576683	0.000811	-0.001386	0.159610
3	AG111	0.583611	-0.304284	3.576683	0.102758	0.014420	0.192653
4	AG111	0.559887	-0.141035	3.576683	-0.094437	-0.005947	0.142355
5	AG111	0.595619	-0.036617	3.576683	-0.211819	0.075495	0.290958
6	AG111	0.628089	-0.353788	3.576683	-0.130317	0.069787	0.257273
7	AG111	0.622246	-0.432644	3.576683	-0.105684	-0.041926	0.078662
8	AG111	0.616145	0.064407	3.576683	-0.045775	-0.032189	0.108791
9	AG111	0.594601	-0.190212	3.576683	-0.148283	-0.014915	0.171816
10	AG111	0.604573	-0.459860	3.576683	-0.040458	0.029219	0.285560
1	AG112	0.784327	-0.204732	3.576683	0.093357	-0.059851	0.291954
2	AG112	0.768477	-0.105459	3.576683	-0.030111	-0.003323	0.224340
3	AG112	0.730797	0.184873	3.576683	-0.059428	0.085572	0.326241
4	AG112	0.762746	0.178281	3.576683	-0.026855	0.020003	0.427934
5	AG112	0.737267	0.177467	3.576683	0.095698	0.029377	0.295814
6	AG112	0.735629	0.002841	3.576683	-0.011865	-0.075123	0.363163
7	AG112	0.786264	0.254357	3.576683	0.075191	-0.054219	0.089094
8	AG112	0.723763	-0.548138	3.576683	0.101433	-0.026434	0.510705
9	AG112	0.761746	0.088190	3.576683	0.063558	0.040689	0.325539
10	AG112	0.746564	0.158872	3.576683	0.097716	0.092371	0.354063
1	AG139	0.600706	0.005817	3.576683	0.015262	0.031723	0.303923
2	AG139	0.559805	0.289660	3.576683	-0.082129	-0.017912	0.158857
3	AG139	0.617470	-0.018775	3.576683	0.174129	0.052861	0.171644
4	AG139	0.523672	-0.036004	3.576683	0.028083	0.015451	0.343217
5	AG139	0.613176	-0.088316	3.576683	-0.087358	-0.009583	0.336268
6	AG139	0.578517	-0.092257	3.576683	-0.120777	0.018066	0.311342
7	AG139	0.565002	-0.059237	3.576683	-0.013282	0.072577	0.376547
8	AG139	0.559478	0.173140	3.576683	-0.216918	-0.058386	0.276524
9	AG139	0.559993	0.178825	3.576683	0.058263	0.076359	0.184987
10	AG139	0.618913	0.016013	3.576683	0.140435	0.042189	0.295454
1	AG142	0.720459	0.389970	3.576683	0.073664	0.031624	0.200738
2	AG142	0.748318	0.394117	3.576683	0.114154	0.059505	0.239177
3	AG142	0.727998	0.490200	3.576683	-0.033033	0.042019	0.316186
4	AG142	0.711354	0.044387	3.576683	0.076439	0.007054	0.350156
5	AG142	0.740192	0.279165	3.576683	0.027343	0.042080	0.248707
6	AG142	0.849221	0.126787	3.576683	0.018176	0.102684	0.284525
7	AG142	0.762333	0.707666	3.576683	0.174012	0.071478	0.360046
8	AG142	0.801025	0.263581	3.576683	-0.108624	-0.056538	0.199521
9	AG142	0.773802	0.234978	3.576683	0.026470	0.014886	0.306171
10	AG142	0.706798	0.300086	3.576683	0.005269	0.053731	0.224404
1	GD14	0.616939	-0.084465	3.576683	0.035191	-0.039260	0.425919
2	GD14	0.665687	-0.189927	3.576683	0.167562	0.028008	0.508152
3	GD14	0.632266	-0.023186	3.576683	0.094597	-0.097730	0.339375
4	GD14	0.603317	-0.189400	3.576683	0.348996	-0.013373	0.396241
5	GD14	0.641240	-0.191927	3.576683	0.123782	-0.055582	0.378111
6	GD14	0.621257	-0.061698	3.576683	-0.000858	-0.125678	0.374399
7	GD14	0.583683	0.006650	3.576683	0.123206	-0.011117	0.407747
8	GD14	0.610394	-0.081626	3.576683	-0.006803	-0.070972	0.423822
9	GD14	0.582926	0.097192	3.576683	0.103732	-0.084589	0.299382
10	GD14	0.693041	-0.527409	3.576683	0.121131	-0.096614	0.317392
1	GD15	0.578646	-0.181855	3.576683	-0.058634	0.047153	0.356666
2	GD15	0.641080	0.155055	3.576683	-0.010459	0.018389	0.194455
3	GD15	0.570101	-0.251057	3.576683	-0.008506	0.035654	0.314945
4	GD15	0.584142	0.060546	3.576683	0.026298	0.021623	0.173330
5	GD15	0.620071	-0.147139	3.576683	-0.011020	-0.047840	0.045597
6	GD15	0.569711	-0.286960	3.576683	-0.093729	-0.049171	0.282805
7	GD15	0.565724	0.093158	3.576683	0.018552	-0.025318	0.054398
8	GD15	0.652706	-0.067101	3.576683	0.064949	0.014275	0.249495
9	GD15	0.619219	-0.064221	3.576683	-0.063212	-0.063068	0.220200
10	GD15	0.581290	-0.142285	3.576683	-0.029993	0.021140	0.236063
1	GD16	0.388987	0.085341	3.576683	-0.059859	0.069376	0.154835
2	GD16	0.359951	-0.083037	3.576683	0.072045	-0.040180	0.082557
3	GD16	0.367219	-0.114857	3.576683	-0.078142	0.044561	0.220639
4	GD16	0.362552	0.073229	3.576683	-0.206313	0.033457	0.209705
5	GD16	0.395807	-0.012546	3.576683	-0.172343	-0.046211	0.136053
6	GD16	0.376731	-0.144228	3.576683	0.015960	0.033845	0.262818
7	GD16	0.408440	-0.229833	3.576683	0.011603	0.035259	0.273317
8	GD16	0.386041	0.073528	3.576683	-0.122131	0.046787	0.199783
9	GD16	0.365983	0.023006	3.576683	-0.016784	0.043876	0.249831
10	GD16	0.398277	-0.188981	3.576683	-0.068725	0.038371	0.265207
