parameter	value	se_sa	rse_sa
rhoS_pop	0.61234920143763016	0.04672805810106116	7.63094946337095337
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	5.91889400469503890	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	0.29231037177638053	nan	nan
omega_rhoS	0.12062218036709563	0.03370519546296991	27.94278412178686821
omega_deltaSC	0.26746336996674591	0.14145589918534510	52.88795217189273501
b1	0.16919999658278009	0.02313204117948559	13.67141941292438290
b2	0.18877214656437796	0.02424646983983738	12.84430477754220590
b3	0.31865585624500548	0.05511442567256257	17.29590860874894886
