parameter	value	se_sa	rse_sa
rhoS_pop	0.61165231644301010	0.04682060519291025	7.65477444198851398
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	6.10210466895929393	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	0.29714812564563431	nan	nan
omega_rhoS	0.12088397635201167	0.03406199083753084	28.17742422564180060
omega_deltaSC	0.24864589640932810	0.12485020393590074	50.21205084775205307
b1	0.16929555013132550	0.02333790700968058	13.78530445222982159
b2	0.18837389610505445	0.02415599805080377	12.82343177598884409
b3	0.32059796735577628	0.05466551481086415	17.05111085442420560
