rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB
1	AG111	0.004623	-0.425082	0.000000	0.000000	0.000000	0.000000
2	AG111	-0.039041	-0.665273	0.000000	0.000000	0.000000	0.000000
3	AG111	-0.006643	-0.748335	0.000000	0.000000	0.000000	0.000000
4	AG111	-0.024276	-0.202134	0.000000	0.000000	0.000000	0.000000
5	AG111	-0.015022	-0.423371	0.000000	0.000000	0.000000	0.000000
6	AG111	-0.038769	-0.232360	0.000000	0.000000	0.000000	0.000000
7	AG111	-0.066573	-0.406352	0.000000	0.000000	0.000000	0.000000
8	AG111	0.049741	-0.514869	0.000000	0.000000	0.000000	0.000000
9	AG111	-0.010535	-0.441516	0.000000	0.000000	0.000000	0.000000
10	AG111	-0.050164	-0.165258	0.000000	0.000000	0.000000	0.000000
1	AG112	0.163940	-0.158399	0.000000	0.000000	0.000000	0.000000
2	AG112	0.102765	0.345202	0.000000	0.000000	0.000000	0.000000
3	AG112	0.161778	0.137734	0.000000	0.000000	0.000000	0.000000
4	AG112	0.127747	0.086335	0.000000	0.000000	0.000000	0.000000
5	AG112	0.165489	-0.154409	0.000000	0.000000	0.000000	0.000000
6	AG112	0.088508	0.380352	0.000000	0.000000	0.000000	0.000000
7	AG112	0.103266	-0.022954	0.000000	0.000000	0.000000	0.000000
8	AG112	0.138051	0.092571	0.000000	0.000000	0.000000	0.000000
9	AG112	0.108722	0.424764	0.000000	0.000000	0.000000	0.000000
10	AG112	0.153625	0.440425	0.000000	0.000000	0.000000	0.000000
1	AG139	-0.050011	-0.039932	0.000000	0.000000	0.000000	0.000000
2	AG139	-0.073511	0.122249	0.000000	0.000000	0.000000	0.000000
3	AG139	-0.038342	0.080146	0.000000	0.000000	0.000000	0.000000
4	AG139	-0.035870	-0.048736	0.000000	0.000000	0.000000	0.000000
5	AG139	-0.036576	-0.148995	0.000000	0.000000	0.000000	0.000000
6	AG139	-0.067920	0.116360	0.000000	0.000000	0.000000	0.000000
7	AG139	-0.066095	0.079243	0.000000	0.000000	0.000000	0.000000
8	AG139	-0.043504	-0.371737	0.000000	0.000000	0.000000	0.000000
9	AG139	-0.033221	0.169243	0.000000	0.000000	0.000000	0.000000
10	AG139	-0.061910	0.416072	0.000000	0.000000	0.000000	0.000000
1	AG142	0.101518	-0.053866	0.000000	0.000000	0.000000	0.000000
2	AG142	0.117745	0.066486	0.000000	0.000000	0.000000	0.000000
3	AG142	0.120110	0.313660	0.000000	0.000000	0.000000	0.000000
4	AG142	0.122653	0.043649	0.000000	0.000000	0.000000	0.000000
5	AG142	0.096850	0.499722	0.000000	0.000000	0.000000	0.000000
6	AG142	0.087049	0.282567	0.000000	0.000000	0.000000	0.000000
7	AG142	0.137998	0.233473	0.000000	0.000000	0.000000	0.000000
8	AG142	0.115212	0.380055	0.000000	0.000000	0.000000	0.000000
9	AG142	0.150688	-0.125546	0.000000	0.000000	0.000000	0.000000
10	AG142	0.159602	0.414509	0.000000	0.000000	0.000000	0.000000
1	GD14	0.067087	-0.065273	0.000000	0.000000	0.000000	0.000000
2	GD14	0.060171	0.042699	0.000000	0.000000	0.000000	0.000000
3	GD14	0.087371	-0.192143	0.000000	0.000000	0.000000	0.000000
4	GD14	0.045170	0.160721	0.000000	0.000000	0.000000	0.000000
5	GD14	0.099336	0.141477	0.000000	0.000000	0.000000	0.000000
6	GD14	0.077783	0.185231	0.000000	0.000000	0.000000	0.000000
7	GD14	0.061416	0.183732	0.000000	0.000000	0.000000	0.000000
8	GD14	0.062716	0.085019	0.000000	0.000000	0.000000	0.000000
9	GD14	0.027252	0.173232	0.000000	0.000000	0.000000	0.000000
10	GD14	0.048868	0.272447	0.000000	0.000000	0.000000	0.000000
1	GD15	-0.009687	-0.105606	0.000000	0.000000	0.000000	0.000000
2	GD15	-0.015839	0.113674	0.000000	0.000000	0.000000	0.000000
3	GD15	-0.014390	-0.179851	0.000000	0.000000	0.000000	0.000000
4	GD15	0.023015	-0.269058	0.000000	0.000000	0.000000	0.000000
5	GD15	-0.043260	-0.200099	0.000000	0.000000	0.000000	0.000000
6	GD15	-0.010951	-0.402727	0.000000	0.000000	0.000000	0.000000
7	GD15	-0.025584	0.068216	0.000000	0.000000	0.000000	0.000000
8	GD15	0.021004	-0.277213	0.000000	0.000000	0.000000	0.000000
9	GD15	-0.007717	-0.088521	0.000000	0.000000	0.000000	0.000000
10	GD15	-0.008295	-0.309608	0.000000	0.000000	0.000000	0.000000
1	GD16	-0.234134	-0.099889	0.000000	0.000000	0.000000	0.000000
2	GD16	-0.268572	-0.167708	0.000000	0.000000	0.000000	0.000000
3	GD16	-0.210662	-0.331572	0.000000	0.000000	0.000000	0.000000
4	GD16	-0.225835	-0.312975	0.000000	0.000000	0.000000	0.000000
5	GD16	-0.216068	-0.039180	0.000000	0.000000	0.000000	0.000000
6	GD16	-0.249696	-0.140745	0.000000	0.000000	0.000000	0.000000
7	GD16	-0.288754	-0.221902	0.000000	0.000000	0.000000	0.000000
8	GD16	-0.266443	-0.099704	0.000000	0.000000	0.000000	0.000000
9	GD16	-0.226780	-0.262387	0.000000	0.000000	0.000000	0.000000
10	GD16	-0.272585	0.224884	0.000000	0.000000	0.000000	0.000000
