parameter	value	se_sa	rse_sa
rhoS_pop	0.61268292254712564	0.04572889092054271	7.46371234413268514
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	3.11347100509206776	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	-0.19944832352725489	nan	nan
omega_rhoS	0.11749281419735416	0.03367206566004800	28.65882981021171716
omega_deltaSC	0.28650937678859861	0.13756889210461454	48.01549381963856433
omega_rhoC	0.16546679704595826	0.16786138717402890	101.44717258738351973
omega_deltaCB	0.18708983007698424	0.06100546534411055	32.60757964182652557
b1	0.16487983425168276	0.02176488825789789	13.20045495962509108
b2	0.17319856261120115	0.02272963623245986	13.12345546624639780
b3	0.28857981342763050	0.05319759060208792	18.43427299027923993
