parameter	value	se_sa	rse_sa
rhoS_pop	0.62808470274181460	0.04755194810559726	7.57094511266011949
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	1.83460892255138353	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	-0.17107079478276702	nan	nan
omega_rhoS	0.12104522752023557	0.03462549095233847	28.60541605950552224
omega_deltaSC	0.06203100788029520	0.29824452264022239	480.79909198922246105
b1	0.16917934430763396	0.02364419477292847	13.97581653344991715
b2	0.53623841817868312	0.07120503404473054	13.27861481588286630
b3	0.90505238072371075	0.13110812298596844	14.48624695966546305
