rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB
1	AG111	0.570452	-0.419011	3.924677	0.092186	0.049108	0.216879
2	AG111	0.620649	-0.667620	3.924677	0.006284	0.008630	0.218884
3	AG111	0.571281	0.001459	3.924677	-0.055073	0.047460	0.256306
4	AG111	0.579060	-0.450812	3.924677	-0.039674	0.039965	0.223507
5	AG111	0.579256	-0.483093	3.924677	0.060314	0.045763	0.268604
6	AG111	0.609580	-0.325060	3.924677	0.111567	0.034862	0.083007
7	AG111	0.611248	-0.410717	3.924677	-0.026673	0.053287	0.253039
8	AG111	0.590269	-0.470747	3.924677	-0.117448	-0.053161	0.331045
9	AG111	0.605369	-0.548271	3.924677	-0.027315	0.037590	0.188642
10	AG111	0.581372	-0.254325	3.924677	0.001357	-0.010847	0.221377
1	AG112	0.744490	0.101691	3.924677	-0.029940	-0.010592	0.371308
2	AG112	0.789291	0.243231	3.924677	-0.029432	0.067023	0.253227
3	AG112	0.735250	0.033183	3.924677	0.040601	-0.047988	0.322841
4	AG112	0.738880	0.080563	3.924677	-0.046014	0.072227	0.417640
5	AG112	0.769387	0.121902	3.924677	-0.142610	-0.050755	0.257600
6	AG112	0.744594	-0.111187	3.924677	0.058738	-0.052496	0.341776
7	AG112	0.716112	0.246802	3.924677	0.150167	0.028283	0.288780
8	AG112	0.741395	0.072940	3.924677	0.175965	-0.036143	0.124020
9	AG112	0.738933	0.014473	3.924677	0.059513	-0.004808	0.256987
10	AG112	0.732010	-0.120883	3.924677	-0.000847	-0.045836	0.377681
1	AG139	0.565448	0.115334	3.924677	-0.016059	-0.032793	0.220837
2	AG139	0.529637	-0.112509	3.924677	-0.039516	-0.140502	0.199809
3	AG139	0.549841	-0.072541	3.924677	-0.168759	-0.106067	0.291463
4	AG139	0.575487	0.205847	3.924677	-0.101310	0.026827	0.298000
5	AG139	0.563494	0.129601	3.924677	-0.052186	0.142913	0.347275
6	AG139	0.520310	0.204566	3.924677	-0.161086	-0.017616	0.278801
7	AG139	0.576060	-0.266232	3.924677	0.034871	0.018610	0.346902
8	AG139	0.644360	0.012597	3.924677	0.099679	-0.015611	0.122244
9	AG139	0.583234	-0.075405	3.924677	0.009656	0.019643	0.320585
10	AG139	0.605256	0.165320	3.924677	0.053193	0.049661	0.175507
1	AG142	0.718635	0.289754	3.924677	-0.047538	-0.061207	0.196286
2	AG142	0.790505	0.322279	3.924677	0.008950	0.003109	0.239225
3	AG142	0.726551	0.228987	3.924677	0.120445	0.024816	0.202298
4	AG142	0.697998	0.390841	3.924677	-0.026353	-0.038367	0.181290
5	AG142	0.716695	0.078462	3.924677	0.120687	0.036661	0.297125
6	AG142	0.734570	0.368616	3.924677	-0.023700	0.034251	0.282400
7	AG142	0.787245	0.241186	3.924677	-0.027450	0.103767	0.220641
8	AG142	0.767461	0.524735	3.924677	-0.033556	0.029477	0.219273
9	AG142	0.703124	0.220149	3.924677	-0.010781	-0.004224	0.331955
10	AG142	0.744849	0.180998	3.924677	0.121539	0.011887	0.209066
1	GD14	0.632290	-0.208890	3.924677	0.104081	-0.095777	0.298977
2	GD14	0.587438	0.031805	3.924677	0.020169	-0.088247	0.402968
3	GD14	0.609914	0.232340	3.924677	0.039692	-0.136510	0.126778
4	GD14	0.622397	0.195115	3.924677	0.050713	-0.088828	0.255457
5	GD14	0.606345	0.053851	3.924677	0.117645	-0.096289	0.368184
6	GD14	0.636365	0.157020	3.924677	0.062356	-0.038710	0.427212
7	GD14	0.596530	0.156452	3.924677	-0.011804	-0.058471	0.314821
8	GD14	0.621115	-0.096389	3.924677	0.079316	-0.150983	0.291673
9	GD14	0.653575	0.064800	3.924677	-0.048179	-0.098915	0.400601
10	GD14	0.611675	-0.151834	3.924677	0.062465	-0.121256	0.379758
1	GD15	0.592010	0.139724	3.924677	-0.024051	0.021027	0.214524
2	GD15	0.626258	0.148060	3.924677	-0.052027	0.010829	0.263046
3	GD15	0.595930	0.111787	3.924677	-0.058538	0.034358	0.170130
4	GD15	0.619317	0.194776	3.924677	-0.126877	0.006093	0.225824
5	GD15	0.667147	-0.087353	3.924677	-0.166517	-0.001330	0.273191
6	GD15	0.587831	0.064167	3.924677	0.029574	-0.034494	0.084753
7	GD15	0.629120	-0.251562	3.924677	0.182514	0.067028	0.216357
8	GD15	0.598990	-0.000493	3.924677	0.028017	0.080234	0.187777
9	GD15	0.648329	-0.170482	3.924677	-0.050333	0.136285	0.325300
10	GD15	0.555798	-0.381790	3.924677	-0.037652	0.029389	0.326786
1	GD16	0.357865	0.346092	3.924677	-0.013511	0.169916	0.298117
2	GD16	0.370093	0.026176	3.924677	-0.021162	0.065697	0.165548
3	GD16	0.413244	-0.388030	3.924677	0.000427	-0.000900	0.292073
4	GD16	0.386854	0.231130	3.924677	0.058742	0.002845	0.031197
5	GD16	0.416175	0.114256	3.924677	0.038159	-0.040721	0.112886
6	GD16	0.349728	-0.156891	3.924677	-0.043464	0.036792	0.323479
7	GD16	0.344072	0.034859	3.924677	-0.036446	0.108471	0.299001
8	GD16	0.398918	0.010633	3.924677	0.004581	0.026166	0.180200
9	GD16	0.375031	0.029160	3.924677	-0.080233	0.065799	0.164185
10	GD16	0.427830	-0.027850	3.924677	-0.151468	0.035746	0.231356
