rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB
1	AG111	-0.054683	0.114224	0.000000	0.000000	0.000000	0.000000
2	AG111	-0.022754	-0.660803	0.000000	0.000000	0.000000	0.000000
3	AG111	-0.033357	-0.527349	0.000000	0.000000	0.000000	0.000000
4	AG111	-0.036994	-0.400810	0.000000	0.000000	0.000000	0.000000
5	AG111	0.016674	-0.656513	0.000000	0.000000	0.000000	0.000000
6	AG111	-0.033678	-0.442151	0.000000	0.000000	0.000000	0.000000
7	AG111	-0.043923	-0.386569	0.000000	0.000000	0.000000	0.000000
8	AG111	-0.046513	-0.420113	0.000000	0.000000	0.000000	0.000000
9	AG111	-0.039812	-0.485143	0.000000	0.000000	0.000000	0.000000
10	AG111	-0.066067	-0.115776	0.000000	0.000000	0.000000	0.000000
1	AG112	0.074597	0.159262	0.000000	0.000000	0.000000	0.000000
2	AG112	0.124319	0.010635	0.000000	0.000000	0.000000	0.000000
3	AG112	0.148824	0.125383	0.000000	0.000000	0.000000	0.000000
4	AG112	0.150809	0.151994	0.000000	0.000000	0.000000	0.000000
5	AG112	0.154441	-0.035888	0.000000	0.000000	0.000000	0.000000
6	AG112	0.111440	0.127547	0.000000	0.000000	0.000000	0.000000
7	AG112	0.169686	0.107951	0.000000	0.000000	0.000000	0.000000
8	AG112	0.149842	0.140875	0.000000	0.000000	0.000000	0.000000
9	AG112	0.118300	-0.016933	0.000000	0.000000	0.000000	0.000000
10	AG112	0.166959	-0.235731	0.000000	0.000000	0.000000	0.000000
1	AG139	-0.102764	0.135186	0.000000	0.000000	0.000000	0.000000
2	AG139	-0.065692	-0.153673	0.000000	0.000000	0.000000	0.000000
3	AG139	-0.018138	0.042330	0.000000	0.000000	0.000000	0.000000
4	AG139	-0.046176	-0.104731	0.000000	0.000000	0.000000	0.000000
5	AG139	-0.058354	-0.016438	0.000000	0.000000	0.000000	0.000000
6	AG139	-0.029090	-0.118667	0.000000	0.000000	0.000000	0.000000
7	AG139	-0.043896	-0.129718	0.000000	0.000000	0.000000	0.000000
8	AG139	-0.087780	-0.074005	0.000000	0.000000	0.000000	0.000000
9	AG139	-0.055608	0.007119	0.000000	0.000000	0.000000	0.000000
10	AG139	-0.025941	-0.384018	0.000000	0.000000	0.000000	0.000000
1	AG142	0.145472	0.091153	0.000000	0.000000	0.000000	0.000000
2	AG142	0.117967	0.331032	0.000000	0.000000	0.000000	0.000000
3	AG142	0.126299	0.232297	0.000000	0.000000	0.000000	0.000000
4	AG142	0.113370	0.502832	0.000000	0.000000	0.000000	0.000000
5	AG142	0.108667	0.201740	0.000000	0.000000	0.000000	0.000000
6	AG142	0.139185	0.093641	0.000000	0.000000	0.000000	0.000000
7	AG142	0.100594	-0.050324	0.000000	0.000000	0.000000	0.000000
8	AG142	0.133369	0.184772	0.000000	0.000000	0.000000	0.000000
9	AG142	0.138417	0.289582	0.000000	0.000000	0.000000	0.000000
10	AG142	0.142867	0.273852	0.000000	0.000000	0.000000	0.000000
1	GD14	0.080148	0.371709	0.000000	0.000000	0.000000	0.000000
2	GD14	0.085241	0.176205	0.000000	0.000000	0.000000	0.000000
3	GD14	0.065695	0.126576	0.000000	0.000000	0.000000	0.000000
4	GD14	0.004063	0.173178	0.000000	0.000000	0.000000	0.000000
5	GD14	0.079416	-0.079835	0.000000	0.000000	0.000000	0.000000
6	GD14	-0.001726	0.399767	0.000000	0.000000	0.000000	0.000000
7	GD14	0.057954	0.146452	0.000000	0.000000	0.000000	0.000000
8	GD14	0.028958	0.254623	0.000000	0.000000	0.000000	0.000000
9	GD14	0.029574	0.183527	0.000000	0.000000	0.000000	0.000000
10	GD14	0.023221	0.318281	0.000000	0.000000	0.000000	0.000000
1	GD15	-0.029142	-0.090575	0.000000	0.000000	0.000000	0.000000
2	GD15	0.001616	-0.300148	0.000000	0.000000	0.000000	0.000000
3	GD15	-0.059888	0.034442	0.000000	0.000000	0.000000	0.000000
4	GD15	-0.047976	-0.004622	0.000000	0.000000	0.000000	0.000000
5	GD15	-0.029657	-0.080069	0.000000	0.000000	0.000000	0.000000
6	GD15	0.022773	0.007086	0.000000	0.000000	0.000000	0.000000
7	GD15	-0.013566	0.026689	0.000000	0.000000	0.000000	0.000000
8	GD15	-0.048515	-0.171450	0.000000	0.000000	0.000000	0.000000
9	GD15	-0.004147	-0.386066	0.000000	0.000000	0.000000	0.000000
10	GD15	-0.005526	-0.365064	0.000000	0.000000	0.000000	0.000000
1	GD16	-0.219718	-0.182877	0.000000	0.000000	0.000000	0.000000
2	GD16	-0.288887	-0.058947	0.000000	0.000000	0.000000	0.000000
3	GD16	-0.264685	0.106072	0.000000	0.000000	0.000000	0.000000
4	GD16	-0.248339	0.094039	0.000000	0.000000	0.000000	0.000000
5	GD16	-0.262109	-0.305366	0.000000	0.000000	0.000000	0.000000
6	GD16	-0.210162	0.018946	0.000000	0.000000	0.000000	0.000000
7	GD16	-0.257593	0.091135	0.000000	0.000000	0.000000	0.000000
8	GD16	-0.224088	-0.176819	0.000000	0.000000	0.000000	0.000000
9	GD16	-0.249671	-0.037899	0.000000	0.000000	0.000000	0.000000
10	GD16	-0.279538	-0.222692	0.000000	0.000000	0.000000	0.000000
