rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB
1	AG111	0.529094	-0.340190	2.610532	2015521381171395714613248.000000	410.446298	0.906403
2	AG111	0.626503	-0.393342	2.610532	2250423269184145027235840.000000	471.027107	0.747732
3	AG111	0.603694	-0.294614	2.610532	-1368867653363194832879616.000000	242.712089	0.849973
4	AG111	0.578367	-0.232507	2.610532	2272964180239003452178432.000000	127.695873	0.769855
5	AG111	0.595232	-0.668198	2.610532	-1410247955596540100214784.000000	117.834183	0.779353
6	AG111	0.619316	-0.881414	2.610532	1825990843890355562086400.000000	211.195568	0.754226
7	AG111	0.587799	-0.630441	2.610532	-4689687136880187253194752.000000	121.795893	0.759091
8	AG111	0.591129	-0.310366	2.610532	681105767947480818778112.000000	453.057482	0.796606
9	AG111	0.580935	-0.100977	2.610532	153556095051424440778752.000000	214.563565	0.756547
10	AG111	0.585595	-0.185420	2.610532	2608792227752363524358144.000000	318.096815	0.770972
1	AG112	0.755722	0.083211	2.610532	3666801353013376594214912.000000	199.004946	0.950036
2	AG112	0.793201	0.572614	2.610532	-2919449890900257846329344.000000	427.764317	0.849678
3	AG112	0.746914	-0.247546	2.610532	2186185586792201753460736.000000	227.506791	0.932055
4	AG112	0.763736	0.101479	2.610532	-6358886019412429996294144.000000	144.515614	0.786143
5	AG112	0.751113	0.154492	2.610532	-5316213938200363579473920.000000	606.693709	0.844595
6	AG112	0.731024	-0.152745	2.610532	3838979320433142111666176.000000	63.961856	0.976381
7	AG112	0.764295	-0.551300	2.610532	-3792715231672888945803264.000000	149.722728	0.896095
8	AG112	0.742074	0.069801	2.610532	-7010311431395454316707840.000000	77.921853	0.930643
9	AG112	0.738474	-0.192836	2.610532	-2214270385950207999213568.000000	436.109021	0.931079
10	AG112	0.734795	-0.123803	2.610532	1246336266983055330115584.000000	121.098973	0.905812
1	AG139	0.562114	0.137111	2.610532	511916074751364991811584.000000	279.947792	0.795010
2	AG139	0.522774	0.061630	2.610532	-2909895374166483925991424.000000	298.482995	0.851043
3	AG139	0.625810	0.241880	2.610532	1231018513035363784589312.000000	227.345228	0.740828
4	AG139	0.565590	-0.231555	2.610532	-5047572517984772437311488.000000	205.487322	0.868132
5	AG139	0.627243	-0.388932	2.610532	-987395485948759244800.000000	489.026121	0.858044
6	AG139	0.568161	0.354558	2.610532	245932366852334465056768.000000	338.092122	0.754826
7	AG139	0.555570	-0.107369	2.610532	-701465081809202111840256.000000	600.269896	0.824511
8	AG139	0.601115	0.441315	2.610532	-178506547391225231572992.000000	165.156527	0.788105
9	AG139	0.579083	-0.226028	2.610532	135686584421401636110336.000000	226.800787	0.944172
10	AG139	0.539867	-0.173581	2.610532	3696209059968598199500800.000000	260.601205	0.880428
1	AG142	0.783214	0.151041	2.610532	-2444555577076399806087168.000000	192.355663	0.915008
2	AG142	0.758697	0.240021	2.610532	-6117279943851901758472192.000000	107.530559	0.857594
3	AG142	0.766762	0.262557	2.610532	-2103593012785026936340480.000000	346.554601	0.783829
4	AG142	0.704231	0.516825	2.610532	-2211744446033661062545408.000000	299.007788	0.818712
5	AG142	0.774961	-0.188152	2.610532	-1729925990852183745101824.000000	269.267230	0.911440
6	AG142	0.752492	0.333945	2.610532	910491633295409723473920.000000	341.783695	0.800803
