rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB
1	AG111	0.627623	-0.658764	2.679762	-354334593712951996186624.000000	346.611713	0.844213
2	AG111	0.585882	-0.284537	2.679762	4083159992445785759285248.000000	192.491008	0.844213
3	AG111	0.639231	-0.666401	2.679762	1885107688992304204349440.000000	402.291646	0.844213
4	AG111	0.625376	-0.900298	2.679762	239619060155320702599168.000000	155.218513	0.844213
5	AG111	0.632633	-0.647200	2.679762	166986011667620329160704.000000	228.053377	0.844213
6	AG111	0.619522	-0.713896	2.679762	1313646480831743818465280.000000	168.432663	0.844213
7	AG111	0.597879	-0.708889	2.679762	1250203687947822673428480.000000	366.185139	0.844213
8	AG111	0.599876	-0.807757	2.679762	-3285773246035073192427520.000000	68.353605	0.844213
9	AG111	0.604689	-0.238942	2.679762	4012963615590274106916864.000000	165.589444	0.844213
10	AG111	0.605015	-0.954588	2.679762	450323740010587527053312.000000	675.294325	0.844213
1	AG112	0.791614	0.264455	2.679762	-3384468427664573494984704.000000	182.453001	0.844213
2	AG112	0.777185	0.207203	2.679762	-2830789376683937714143232.000000	126.412295	0.844213
3	AG112	0.729509	0.129798	2.679762	1344169414415289749078016.000000	316.265976	0.844213
4	AG112	0.791927	-0.232770	2.679762	-2117427818396199606550528.000000	209.396595	0.844213
5	AG112	0.740617	-0.285153	2.679762	2445049326323602749915136.000000	392.655265	0.844213
6	AG112	0.752592	-0.352751	2.679762	735266157767268912594944.000000	158.817660	0.844213
7	AG112	0.839648	0.299076	2.679762	-2232481679427665188093952.000000	86.495847	0.844213
8	AG112	0.735426	-0.000751	2.679762	-335107299242256858349568.000000	184.813367	0.844213
9	AG112	0.705985	0.223978	2.679762	-6074356251265046895656960.000000	250.437303	0.844213
10	AG112	0.774368	-0.114177	2.679762	1551205575663354472562688.000000	65.804549	0.844213
1	AG139	0.618941	-0.237891	2.679762	863545340071489715568640.000000	271.425588	0.844213
2	AG139	0.615462	-0.086301	2.679762	5742608251214523871002624.000000	73.259863	0.844213
3	AG139	0.549753	-0.012107	2.679762	2946221365046093629358080.000000	221.687931	0.844213
4	AG139	0.600124	0.090416	2.679762	-3263651087392018238799872.000000	677.902163	0.844213
5	AG139	0.570931	0.083460	2.679762	-797170759184234751983616.000000	225.001890	0.844213
6	AG139	0.551462	-0.071321	2.679762	328213074339517624745984.000000	148.102716	0.844213
