rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB
1	AG111	0.595509	0.019520	2.037950	0.000000	0.000000	-0.277281
2	AG111	0.583813	0.050860	2.037950	0.000000	0.000000	-0.277281
3	AG111	0.583185	-0.104137	2.037950	0.000000	0.000000	-0.277281
4	AG111	0.580068	0.028852	2.037950	0.000000	0.000000	-0.277281
5	AG111	0.594540	-0.023821	2.037950	0.000000	0.000000	-0.277281
6	AG111	0.623643	-0.024513	2.037950	0.000000	0.000000	-0.277281
7	AG111	0.619702	0.053248	2.037950	0.000000	0.000000	-0.277281
8	AG111	0.619306	-0.060519	2.037950	0.000000	0.000000	-0.277281
9	AG111	0.557122	-0.015997	2.037950	0.000000	0.000000	-0.277281
10	AG111	0.587562	0.001713	2.037950	0.000000	0.000000	-0.277281
1	AG112	0.792704	0.023282	2.037950	0.000000	0.000000	-0.277281
2	AG112	0.773287	0.002046	2.037950	0.000000	0.000000	-0.277281
3	AG112	0.713966	-0.029971	2.037950	0.000000	0.000000	-0.277281
4	AG112	0.767947	0.036031	2.037950	0.000000	0.000000	-0.277281
5	AG112	0.739778	-0.004605	2.037950	0.000000	0.000000	-0.277281
6	AG112	0.798374	0.036218	2.037950	0.000000	0.000000	-0.277281
7	AG112	0.760828	-0.046204	2.037950	0.000000	0.000000	-0.277281
8	AG112	0.784746	-0.061757	2.037950	0.000000	0.000000	-0.277281
9	AG112	0.788907	-0.071639	2.037950	0.000000	0.000000	-0.277281
10	AG112	0.792019	0.027707	2.037950	0.000000	0.000000	-0.277281
1	AG139	0.611218	-0.055976	2.037950	0.000000	0.000000	-0.277281
2	AG139	0.616252	-0.031106	2.037950	0.000000	0.000000	-0.277281
3	AG139	0.604533	0.043265	2.037950	0.000000	0.000000	-0.277281
4	AG139	0.587725	-0.047673	2.037950	0.000000	0.000000	-0.277281
5	AG139	0.567301	-0.018531	2.037950	0.000000	0.000000	-0.277281
6	AG139	0.642020	0.032294	2.037950	0.000000	0.000000	-0.277281
7	AG139	0.610262	-0.016245	2.037950	0.000000	0.000000	-0.277281
8	AG139	0.601496	0.108237	2.037950	0.000000	0.000000	-0.277281
9	AG139	0.575386	0.014918	2.037950	0.000000	0.000000	-0.277281
10	AG139	0.622922	-0.009641	2.037950	0.000000	0.000000	-0.277281
1	AG142	0.719375	0.040970	2.037950	0.000000	0.000000	-0.277281
2	AG142	0.753927	-0.031172	2.037950	0.000000	0.000000	-0.277281
3	AG142	0.726900	0.063871	2.037950	0.000000	0.000000	-0.277281
4	AG142	0.789235	-0.001677	2.037950	0.000000	0.000000	-0.277281
5	AG142	0.786000	0.034783	2.037950	0.000000	0.000000	-0.277281
6	AG142	0.774070	0.012201	2.037950	0.000000	0.000000	-0.277281
7	AG142	0.762794	0.050414	2.037950	0.000000	0.000000	-0.277281
8	AG142	0.738375	-0.033314	2.037950	0.000000	0.000000	-0.277281
9	AG142	0.731899	0.080481	2.037950	0.000000	0.000000	-0.277281
10	AG142	0.714059	-0.073447	2.037950	0.000000	0.000000	-0.277281
1	GD14	0.666485	0.022986	2.037950	0.000000	0.000000	-0.277281
2	GD14	0.616682	-0.029339	2.037950	0.000000	0.000000	-0.277281
3	GD14	0.744094	-0.000660	2.037950	0.000000	0.000000	-0.277281
4	GD14	0.654833	0.025187	2.037950	0.000000	0.000000	-0.277281
5	GD14	0.645189	0.006749	2.037950	0.000000	0.000000	-0.277281
6	GD14	0.678802	0.034511	2.037950	0.000000	0.000000	-0.277281
7	GD14	0.666658	-0.108997	2.037950	0.000000	0.000000	-0.277281
8	GD14	0.694504	0.019342	2.037950	0.000000	0.000000	-0.277281
9	GD14	0.693779	0.025766	2.037950	0.000000	0.000000	-0.277281
10	GD14	0.676689	-0.002312	2.037950	0.000000	0.000000	-0.277281
1	GD15	0.664175	-0.018073	2.037950	0.000000	0.000000	-0.277281
2	GD15	0.586741	-0.061547	2.037950	0.000000	0.000000	-0.277281
3	GD15	0.624664	-0.033216	2.037950	0.000000	0.000000	-0.277281
4	GD15	0.611884	0.024562	2.037950	0.000000	0.000000	-0.277281
5	GD15	0.608024	-0.020795	2.037950	0.000000	0.000000	-0.277281
6	GD15	0.579260	-0.037550	2.037950	0.000000	0.000000	-0.277281
7	GD15	0.609325	0.015922	2.037950	0.000000	0.000000	-0.277281
8	GD15	0.610772	0.068170	2.037950	0.000000	0.000000	-0.277281
9	GD15	0.613066	0.011038	2.037950	0.000000	0.000000	-0.277281
10	GD15	0.598221	0.025969	2.037950	0.000000	0.000000	-0.277281
1	GD16	0.394870	0.052684	2.037950	0.000000	0.000000	-0.277281
2	GD16	0.382806	-0.020893	2.037950	0.000000	0.000000	-0.277281
3	GD16	0.349579	-0.054413	2.037950	0.000000	0.000000	-0.277281
4	GD16	0.400181	-0.012485	2.037950	0.000000	0.000000	-0.277281
5	GD16	0.390743	-0.002020	2.037950	0.000000	0.000000	-0.277281
6	GD16	0.423170	-0.127654	2.037950	0.000000	0.000000	-0.277281
7	GD16	0.366287	-0.014208	2.037950	0.000000	0.000000	-0.277281
8	GD16	0.384273	0.007291	2.037950	0.000000	0.000000	-0.277281
9	GD16	0.426485	-0.041175	2.037950	0.000000	0.000000	-0.277281
10	GD16	0.390947	-0.075260	2.037950	0.000000	0.000000	-0.277281
