rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB
1	AG111	-0.032462	0.019520	0.000000	0.000000	0.000000	0.000000
2	AG111	-0.044157	0.050860	0.000000	0.000000	0.000000	0.000000
3	AG111	-0.044785	-0.104137	0.000000	0.000000	0.000000	0.000000
4	AG111	-0.047903	0.028852	0.000000	0.000000	0.000000	0.000000
5	AG111	-0.033431	-0.023821	0.000000	0.000000	0.000000	0.000000
6	AG111	-0.004327	-0.024513	0.000000	0.000000	0.000000	0.000000
7	AG111	-0.008269	0.053248	0.000000	0.000000	0.000000	0.000000
8	AG111	-0.008664	-0.060519	0.000000	0.000000	0.000000	0.000000
9	AG111	-0.070849	-0.015997	0.000000	0.000000	0.000000	0.000000
10	AG111	-0.040408	0.001713	0.000000	0.000000	0.000000	0.000000
1	AG112	0.164734	0.023282	0.000000	0.000000	0.000000	0.000000
2	AG112	0.145316	0.002046	0.000000	0.000000	0.000000	0.000000
3	AG112	0.085995	-0.029971	0.000000	0.000000	0.000000	0.000000
4	AG112	0.139977	0.036031	0.000000	0.000000	0.000000	0.000000
5	AG112	0.111808	-0.004605	0.000000	0.000000	0.000000	0.000000
6	AG112	0.170403	0.036218	0.000000	0.000000	0.000000	0.000000
7	AG112	0.132857	-0.046204	0.000000	0.000000	0.000000	0.000000
8	AG112	0.156775	-0.061757	0.000000	0.000000	0.000000	0.000000
9	AG112	0.160936	-0.071639	0.000000	0.000000	0.000000	0.000000
10	AG112	0.164049	0.027707	0.000000	0.000000	0.000000	0.000000
1	AG139	-0.016752	-0.055976	0.000000	0.000000	0.000000	0.000000
2	AG139	-0.011718	-0.031106	0.000000	0.000000	0.000000	0.000000
3	AG139	-0.023438	0.043265	0.000000	0.000000	0.000000	0.000000
4	AG139	-0.040245	-0.047673	0.000000	0.000000	0.000000	0.000000
5	AG139	-0.060670	-0.018531	0.000000	0.000000	0.000000	0.000000
6	AG139	0.014050	0.032294	0.000000	0.000000	0.000000	0.000000
7	AG139	-0.017708	-0.016245	0.000000	0.000000	0.000000	0.000000
8	AG139	-0.026475	0.108237	0.000000	0.000000	0.000000	0.000000
9	AG139	-0.052585	0.014918	0.000000	0.000000	0.000000	0.000000
10	AG139	-0.005049	-0.009641	0.000000	0.000000	0.000000	0.000000
1	AG142	0.091405	0.040970	0.000000	0.000000	0.000000	0.000000
2	AG142	0.125957	-0.031172	0.000000	0.000000	0.000000	0.000000
3	AG142	0.098930	0.063871	0.000000	0.000000	0.000000	0.000000
4	AG142	0.161265	-0.001677	0.000000	0.000000	0.000000	0.000000
5	AG142	0.158029	0.034783	0.000000	0.000000	0.000000	0.000000
6	AG142	0.146099	0.012201	0.000000	0.000000	0.000000	0.000000
7	AG142	0.134823	0.050414	0.000000	0.000000	0.000000	0.000000
8	AG142	0.110405	-0.033314	0.000000	0.000000	0.000000	0.000000
9	AG142	0.103929	0.080481	0.000000	0.000000	0.000000	0.000000
10	AG142	0.086088	-0.073447	0.000000	0.000000	0.000000	0.000000
1	GD14	0.038514	0.022986	0.000000	0.000000	0.000000	0.000000
2	GD14	-0.011288	-0.029339	0.000000	0.000000	0.000000	0.000000
3	GD14	0.116123	-0.000660	0.000000	0.000000	0.000000	0.000000
4	GD14	0.026863	0.025187	0.000000	0.000000	0.000000	0.000000
5	GD14	0.017218	0.006749	0.000000	0.000000	0.000000	0.000000
6	GD14	0.050831	0.034511	0.000000	0.000000	0.000000	0.000000
7	GD14	0.038688	-0.108997	0.000000	0.000000	0.000000	0.000000
8	GD14	0.066533	0.019342	0.000000	0.000000	0.000000	0.000000
9	GD14	0.065809	0.025766	0.000000	0.000000	0.000000	0.000000
10	GD14	0.048719	-0.002312	0.000000	0.000000	0.000000	0.000000
1	GD15	0.036205	-0.018073	0.000000	0.000000	0.000000	0.000000
2	GD15	-0.041229	-0.061547	0.000000	0.000000	0.000000	0.000000
3	GD15	-0.003307	-0.033216	0.000000	0.000000	0.000000	0.000000
4	GD15	-0.016086	0.024562	0.000000	0.000000	0.000000	0.000000
5	GD15	-0.019946	-0.020795	0.000000	0.000000	0.000000	0.000000
6	GD15	-0.048710	-0.037550	0.000000	0.000000	0.000000	0.000000
7	GD15	-0.018646	0.015922	0.000000	0.000000	0.000000	0.000000
8	GD15	-0.017199	0.068170	0.000000	0.000000	0.000000	0.000000
9	GD15	-0.014904	0.011038	0.000000	0.000000	0.000000	0.000000
10	GD15	-0.029750	0.025969	0.000000	0.000000	0.000000	0.000000
1	GD16	-0.233100	0.052684	0.000000	0.000000	0.000000	0.000000
2	GD16	-0.245165	-0.020893	0.000000	0.000000	0.000000	0.000000
3	GD16	-0.278391	-0.054413	0.000000	0.000000	0.000000	0.000000
4	GD16	-0.227790	-0.012485	0.000000	0.000000	0.000000	0.000000
5	GD16	-0.237228	-0.002020	0.000000	0.000000	0.000000	0.000000
6	GD16	-0.204800	-0.127654	0.000000	0.000000	0.000000	0.000000
7	GD16	-0.261683	-0.014208	0.000000	0.000000	0.000000	0.000000
8	GD16	-0.243697	0.007291	0.000000	0.000000	0.000000	0.000000
9	GD16	-0.201486	-0.041175	0.000000	0.000000	0.000000	0.000000
10	GD16	-0.237024	-0.075260	0.000000	0.000000	0.000000	0.000000
