rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB
1	AG111	0.645032	-0.386922	3.279025	0.000000	-0.040384	-0.225019
2	AG111	0.547109	-0.315086	3.279025	0.000000	-0.273197	-0.225019
3	AG111	0.642736	0.114936	3.279025	0.000000	-0.003661	-0.225019
4	AG111	0.591876	-0.550160	3.279025	0.000000	-0.187890	-0.225019
5	AG111	0.567945	-0.272323	3.279025	0.000000	-0.171451	-0.225019
6	AG111	0.606978	-0.396528	3.279025	0.000000	-0.170497	-0.225019
7	AG111	0.586264	-0.129219	3.279025	0.000000	-0.102950	-0.225019
8	AG111	0.577913	-0.398333	3.279025	0.000000	-0.147606	-0.225019
9	AG111	0.568716	0.080909	3.279025	0.000000	-0.124735	-0.225019
10	AG111	0.560486	-0.338571	3.279025	0.000000	-0.097260	-0.225019
1	AG112	0.730513	0.314282	3.279025	0.000000	-0.274192	-0.225019
2	AG112	0.725516	0.052894	3.279025	0.000000	-0.221971	-0.225019
3	AG112	0.763895	0.055837	3.279025	0.000000	-0.268093	-0.225019
4	AG112	0.756847	-0.093620	3.279025	0.000000	-0.265692	-0.225019
5	AG112	0.731829	0.064148	3.279025	0.000000	-0.260023	-0.225019
6	AG112	0.744023	0.074881	3.279025	0.000000	-0.225952	-0.225019
7	AG112	0.775602	0.188513	3.279025	0.000000	-0.239197	-0.225019
8	AG112	0.722942	0.068440	3.279025	0.000000	-0.272457	-0.225019
9	AG112	0.797961	-0.054530	3.279025	0.000000	-0.203620	-0.225019
10	AG112	0.750775	-0.123414	3.279025	0.000000	-0.282826	-0.225019
1	AG139	0.585584	-0.122350	3.279025	0.000000	-0.159466	-0.225019
2	AG139	0.615140	0.126105	3.279025	0.000000	-0.148538	-0.225019
3	AG139	0.518629	0.213193	3.279025	0.000000	-0.144039	-0.225019
4	AG139	0.647530	0.483541	3.279025	0.000000	-0.153184	-0.225019
5	AG139	0.572246	0.251849	3.279025	0.000000	-0.141423	-0.225019
6	AG139	0.552879	0.185717	3.279025	0.000000	-0.179393	-0.225019
7	AG139	0.582145	0.072643	3.279025	0.000000	-0.161465	-0.225019
8	AG139	0.557938	0.161559	3.279025	0.000000	-0.177657	-0.225019
9	AG139	0.621703	0.098294	3.279025	0.000000	-0.171740	-0.225019
10	AG139	0.543916	0.693218	3.279025	0.000000	-0.130531	-0.225019
1	AG142	0.782903	0.555738	3.279025	0.000000	-0.150746	-0.225019
2	AG142	0.745644	0.454213	3.279025	0.000000	-0.141939	-0.225019
3	AG142	0.740453	0.359953	3.279025	0.000000	-0.197523	-0.225019
4	AG142	0.683299	0.400673	3.279025	0.000000	-0.246158	-0.225019
5	AG142	0.797926	0.774396	3.279025	0.000000	-0.192566	-0.225019
6	AG142	0.810637	0.610088	3.279025	0.000000	-0.151308	-0.225019
7	AG142	0.799119	0.492872	3.279025	0.000000	-0.138650	-0.225019
8	AG142	0.766965	0.466318	3.279025	0.000000	-0.191451	-0.225019
9	AG142	0.803852	0.468901	3.279025	0.000000	-0.133202	-0.225019
10	AG142	0.796448	0.557347	3.279025	0.000000	-0.151719	-0.225019
1	GD14	0.589917	-0.075238	3.279025	0.000000	-0.348362	-0.225019
2	GD14	0.603423	-0.250904	3.279025	0.000000	-0.321685	-0.225019
3	GD14	0.640619	-0.013878	3.279025	0.000000	-0.326083	-0.225019
4	GD14	0.581811	0.457677	3.279025	0.000000	-0.260835	-0.225019
5	GD14	0.642776	0.212144	3.279025	0.000000	-0.291522	-0.225019
6	GD14	0.622250	0.247062	3.279025	0.000000	-0.298958	-0.225019
7	GD14	0.683880	-0.380531	3.279025	0.000000	-0.372713	-0.225019
8	GD14	0.628603	0.456011	3.279025	0.000000	-0.247090	-0.225019
9	GD14	0.615943	0.622512	3.279025	0.000000	-0.246045	-0.225019
10	GD14	0.633372	-0.062212	3.279025	0.000000	-0.290525	-0.225019
1	GD15	0.613928	-0.012546	3.279025	0.000000	-0.127992	-0.225019
2	GD15	0.564471	-0.163856	3.279025	0.000000	-0.180033	-0.225019
3	GD15	0.635535	-0.026297	3.279025	0.000000	-0.198355	-0.225019
4	GD15	0.571299	0.131052	3.279025	0.000000	-0.134142	-0.225019
5	GD15	0.627808	-0.145862	3.279025	0.000000	-0.189359	-0.225019
6	GD15	0.647488	0.210531	3.279025	0.000000	-0.066945	-0.225019
7	GD15	0.631922	-0.106349	3.279025	0.000000	-0.176602	-0.225019
8	GD15	0.617455	0.249039	3.279025	0.000000	-0.133688	-0.225019
9	GD15	0.592495	-0.175663	3.279025	0.000000	-0.176205	-0.225019
10	GD15	0.576811	0.082734	3.279025	0.000000	-0.156984	-0.225019
1	GD16	0.366839	-0.118886	3.279025	0.000000	-0.172697	-0.225019
2	GD16	0.400866	-0.056621	3.279025	0.000000	-0.179492	-0.225019
3	GD16	0.351740	0.101564	3.279025	0.000000	-0.133468	-0.225019
4	GD16	0.383864	0.280997	3.279025	0.000000	-0.100892	-0.225019
5	GD16	0.418750	-0.069536	3.279025	0.000000	-0.141958	-0.225019
6	GD16	0.352606	0.243488	3.279025	0.000000	-0.125644	-0.225019
7	GD16	0.356246	0.217836	3.279025	0.000000	-0.141036	-0.225019
8	GD16	0.369072	0.129281	3.279025	0.000000	-0.087987	-0.225019
9	GD16	0.415471	0.242510	3.279025	0.000000	-0.069362	-0.225019
10	GD16	0.403930	0.135158	3.279025	0.000000	-0.121943	-0.225019
