parameter	value	se_sa	rse_sa
rhoS_pop	0.78057194526105089	nan	nan
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	2.64519198134882494	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	-0.80461331359028987	nan	nan
S0_pop	18465.06965541427780408	1115.35428212462761621	6.04034700620577603
T0_pop	32798.20701306794944685	3459.51887489062119130	10.54789023531752257
omega_S0	0.07280704664128768	0.06805742622577673	93.47642757862189455
omega_T0	0.24398060081620096	0.07763065706528570	31.81837277455004198
b1	0.32341326353463429	0.04377461942513255	13.53519609762224007
b2	0.27633528529603152	0.03523128447056019	12.74947006236201119
b3	0.72089328370401828	0.12220708915294501	16.95217474145873027
