parameter	value	se_sa	rse_sa
rhoS_pop	0.61388786389142769	0.04634833215396282	7.54996716503911713
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	3.17492716472859637	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	0.25453486404057707	0.06064291635924824	23.82499410751870883
omega_rhoS	0.11910534602374696	0.03407139987028083	28.60610460212906858
omega_deltaSC	0.26084671011429456	0.16434725371900388	63.00530056407161794
omega_rhoC	0.17510571539112044	0.40094548438869132	228.97338530220423536
omega_deltaCB	0.05718757498374818	0.12763970632090232	223.19482222698820806
omega_rhoB	0.03707375308957399	nan	nan
b1	0.16408524942102728	0.02159556546866761	13.16118636188645397
b2	0.17917579128178998	0.02361592143623580	13.18030815842471348
b3	0.27531458637512501	0.04965369850033371	18.03525892110886630
