rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB
1	AG111	-0.048916	-0.143426	0.000000	0.000000	0.000000	0.000000
2	AG111	-0.067411	0.000691	0.000000	0.000000	0.000000	0.000000
3	AG111	-0.007233	-0.070129	0.000000	0.000000	0.000000	0.000000
4	AG111	-0.068731	-0.079823	0.000000	0.000000	0.000000	0.000000
5	AG111	-0.033867	0.002626	0.000000	0.000000	0.000000	0.000000
6	AG111	-0.064083	0.029990	0.000000	0.000000	0.000000	0.000000
7	AG111	0.001055	-0.020322	0.000000	0.000000	0.000000	0.000000
8	AG111	-0.037322	0.076380	0.000000	0.000000	0.000000	0.000000
9	AG111	-0.002006	-0.160026	0.000000	0.000000	0.000000	0.000000
10	AG111	0.002004	0.000416	0.000000	0.000000	0.000000	0.000000
1	AG112	0.131854	0.042168	0.000000	0.000000	0.000000	0.000000
2	AG112	0.143140	-0.018441	0.000000	0.000000	0.000000	0.000000
3	AG112	0.147098	-0.042147	0.000000	0.000000	0.000000	0.000000
4	AG112	0.132357	0.029285	0.000000	0.000000	0.000000	0.000000
5	AG112	0.103788	-0.024565	0.000000	0.000000	0.000000	0.000000
6	AG112	0.129463	0.029244	0.000000	0.000000	0.000000	0.000000
7	AG112	0.117746	0.097453	0.000000	0.000000	0.000000	0.000000
8	AG112	0.153058	0.020895	0.000000	0.000000	0.000000	0.000000
9	AG112	0.181701	-0.014598	0.000000	0.000000	0.000000	0.000000
10	AG112	0.185587	0.097803	0.000000	0.000000	0.000000	0.000000
1	AG139	-0.074699	0.023739	0.000000	0.000000	0.000000	0.000000
2	AG139	-0.024814	-0.011551	0.000000	0.000000	0.000000	0.000000
3	AG139	0.024826	-0.136377	0.000000	0.000000	0.000000	0.000000
4	AG139	-0.051391	-0.001739	0.000000	0.000000	0.000000	0.000000
5	AG139	-0.055695	-0.194092	0.000000	0.000000	0.000000	0.000000
6	AG139	-0.057448	0.130841	0.000000	0.000000	0.000000	0.000000
7	AG139	-0.078223	-0.114239	0.000000	0.000000	0.000000	0.000000
8	AG139	-0.075804	0.019889	0.000000	0.000000	0.000000	0.000000
9	AG139	-0.056138	0.095811	0.000000	0.000000	0.000000	0.000000
10	AG139	-0.031365	0.118808	0.000000	0.000000	0.000000	0.000000
1	AG142	0.140181	-0.002644	0.000000	0.000000	0.000000	0.000000
2	AG142	0.111548	-0.042640	0.000000	0.000000	0.000000	0.000000
3	AG142	0.096600	-0.074979	0.000000	0.000000	0.000000	0.000000
4	AG142	0.162022	0.032750	0.000000	0.000000	0.000000	0.000000
5	AG142	0.163149	0.208640	0.000000	0.000000	0.000000	0.000000
6	AG142	0.088244	0.035956	0.000000	0.000000	0.000000	0.000000
7	AG142	0.142589	-0.001213	0.000000	0.000000	0.000000	0.000000
8	AG142	0.204047	0.026461	0.000000	0.000000	0.000000	0.000000
9	AG142	0.171881	0.073877	0.000000	0.000000	0.000000	0.000000
10	AG142	0.182932	0.066030	0.000000	0.000000	0.000000	0.000000
1	GD14	0.064796	0.052466	0.000000	0.000000	0.000000	0.000000
2	GD14	0.046214	-0.042800	0.000000	0.000000	0.000000	0.000000
3	GD14	0.073695	-0.007513	0.000000	0.000000	0.000000	0.000000
4	GD14	0.014166	-0.104123	0.000000	0.000000	0.000000	0.000000
5	GD14	0.054950	0.117746	0.000000	0.000000	0.000000	0.000000
6	GD14	0.064938	-0.058524	0.000000	0.000000	0.000000	0.000000
7	GD14	0.052187	-0.130235	0.000000	0.000000	0.000000	0.000000
8	GD14	0.021340	-0.041939	0.000000	0.000000	0.000000	0.000000
9	GD14	0.017120	-0.094948	0.000000	0.000000	0.000000	0.000000
10	GD14	0.092136	-0.014586	0.000000	0.000000	0.000000	0.000000
1	GD15	-0.051659	-0.219602	0.000000	0.000000	0.000000	0.000000
2	GD15	-0.008353	-0.106204	0.000000	0.000000	0.000000	0.000000
3	GD15	-0.005333	0.040490	0.000000	0.000000	0.000000	0.000000
4	GD15	-0.005738	0.035673	0.000000	0.000000	0.000000	0.000000
5	GD15	0.009206	0.003011	0.000000	0.000000	0.000000	0.000000
6	GD15	-0.025997	0.026008	0.000000	0.000000	0.000000	0.000000
7	GD15	0.021864	0.027403	0.000000	0.000000	0.000000	0.000000
8	GD15	-0.006240	-0.003038	0.000000	0.000000	0.000000	0.000000
9	GD15	-0.015440	0.063084	0.000000	0.000000	0.000000	0.000000
10	GD15	0.005628	0.018126	0.000000	0.000000	0.000000	0.000000
1	GD16	-0.212043	0.083648	0.000000	0.000000	0.000000	0.000000
2	GD16	-0.229120	-0.169323	0.000000	0.000000	0.000000	0.000000
3	GD16	-0.277154	0.095866	0.000000	0.000000	0.000000	0.000000
4	GD16	-0.158860	-0.016646	0.000000	0.000000	0.000000	0.000000
5	GD16	-0.218746	-0.013075	0.000000	0.000000	0.000000	0.000000
6	GD16	-0.237353	-0.046426	0.000000	0.000000	0.000000	0.000000
7	GD16	-0.195903	-0.013028	0.000000	0.000000	0.000000	0.000000
8	GD16	-0.282310	-0.060345	0.000000	0.000000	0.000000	0.000000
9	GD16	-0.256685	0.052908	0.000000	0.000000	0.000000	0.000000
10	GD16	-0.230418	-0.087105	0.000000	0.000000	0.000000	0.000000
