rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB
1	AG111	0.574697	-0.399490	3.062794	0.000000	-0.134484	-0.180677
2	AG111	0.577748	-0.709691	3.062794	0.000000	-0.224101	-0.180677
3	AG111	0.624184	-0.460599	3.062794	0.000000	-0.084641	-0.180677
4	AG111	0.600260	-0.187780	3.062794	0.000000	-0.122769	-0.180677
5	AG111	0.630973	-0.585080	3.062794	0.000000	-0.178744	-0.180677
6	AG111	0.561904	-0.434920	3.062794	0.000000	-0.109211	-0.180677
7	AG111	0.611300	-0.711657	3.062794	0.000000	-0.186243	-0.180677
8	AG111	0.587774	-0.324779	3.062794	0.000000	-0.196483	-0.180677
9	AG111	0.600752	-0.408457	3.062794	0.000000	-0.169093	-0.180677
10	AG111	0.606354	-0.492830	3.062794	0.000000	-0.154881	-0.180677
1	AG112	0.700758	0.478158	3.062794	0.000000	-0.253220	-0.180677
2	AG112	0.761252	0.313024	3.062794	0.000000	-0.260001	-0.180677
3	AG112	0.689546	-0.318528	3.062794	0.000000	-0.389352	-0.180677
4	AG112	0.731522	-0.021267	3.062794	0.000000	-0.271147	-0.180677
5	AG112	0.728355	0.367462	3.062794	0.000000	-0.309718	-0.180677
6	AG112	0.782218	0.050291	3.062794	0.000000	-0.249779	-0.180677
7	AG112	0.763348	0.221537	3.062794	0.000000	-0.224155	-0.180677
8	AG112	0.731729	-0.092529	3.062794	0.000000	-0.214684	-0.180677
9	AG112	0.743985	0.364009	3.062794	0.000000	-0.287541	-0.180677
10	AG112	0.752670	0.591416	3.062794	0.000000	-0.178575	-0.180677
1	AG139	0.518428	0.322438	3.062794	0.000000	-0.140318	-0.180677
2	AG139	0.532010	0.466053	3.062794	0.000000	-0.159780	-0.180677
3	AG139	0.594986	-0.076924	3.062794	0.000000	-0.147274	-0.180677
4	AG139	0.583535	0.045512	3.062794	0.000000	-0.137694	-0.180677
5	AG139	0.583994	0.035605	3.062794	0.000000	-0.128273	-0.180677
6	AG139	0.596547	0.243981	3.062794	0.000000	-0.174960	-0.180677
7	AG139	0.556166	0.374040	3.062794	0.000000	-0.132433	-0.180677
8	AG139	0.572601	0.565435	3.062794	0.000000	-0.099183	-0.180677
9	AG139	0.514283	0.234345	3.062794	0.000000	-0.216153	-0.180677
10	AG139	0.560840	-0.115009	3.062794	0.000000	-0.144244	-0.180677
1	AG142	0.759147	0.419413	3.062794	0.000000	-0.136418	-0.180677
2	AG142	0.696337	0.494374	3.062794	0.000000	-0.200772	-0.180677
3	AG142	0.759574	0.673162	3.062794	0.000000	-0.176466	-0.180677
4	AG142	0.751506	0.733027	3.062794	0.000000	-0.147201	-0.180677
5	AG142	0.733674	0.607828	3.062794	0.000000	-0.153382	-0.180677
6	AG142	0.769263	0.656686	3.062794	0.000000	-0.202503	-0.180677
7	AG142	0.723739	0.338885	3.062794	0.000000	-0.189790	-0.180677
8	AG142	0.749907	0.518573	3.062794	0.000000	-0.151789	-0.180677
9	AG142	0.754313	0.670037	3.062794	0.000000	-0.155472	-0.180677
10	AG142	0.756395	0.468858	3.062794	0.000000	-0.204449	-0.180677
1	GD14	0.618717	-0.045904	3.062794	0.000000	-0.345556	-0.180677
2	GD14	0.584801	0.400615	3.062794	0.000000	-0.275752	-0.180677
3	GD14	0.620043	-0.101516	3.062794	0.000000	-0.304402	-0.180677
4	GD14	0.594583	0.294034	3.062794	0.000000	-0.265743	-0.180677
5	GD14	0.602588	0.002878	3.062794	0.000000	-0.311606	-0.180677
6	GD14	0.583700	0.100621	3.062794	0.000000	-0.309261	-0.180677
7	GD14	0.580547	0.263868	3.062794	0.000000	-0.324255	-0.180677
8	GD14	0.617687	0.211481	3.062794	0.000000	-0.299998	-0.180677
9	GD14	0.614909	-0.161311	3.062794	0.000000	-0.352357	-0.180677
10	GD14	0.627148	0.099134	3.062794	0.000000	-0.275606	-0.180677
1	GD15	0.589765	0.157275	3.062794	0.000000	-0.123733	-0.180677
2	GD15	0.622651	-0.196088	3.062794	0.000000	-0.122420	-0.180677
3	GD15	0.627036	-0.043338	3.062794	0.000000	-0.146110	-0.180677
4	GD15	0.612650	0.244759	3.062794	0.000000	-0.179603	-0.180677
5	GD15	0.593819	0.117941	3.062794	0.000000	-0.174252	-0.180677
6	GD15	0.635141	-0.029631	3.062794	0.000000	-0.142549	-0.180677
7	GD15	0.634695	-0.057724	3.062794	0.000000	-0.185137	-0.180677
8	GD15	0.622462	0.004549	3.062794	0.000000	-0.129577	-0.180677
9	GD15	0.611117	-0.176916	3.062794	0.000000	-0.177502	-0.180677
10	GD15	0.634316	0.005737	3.062794	0.000000	-0.136764	-0.180677
1	GD16	0.369683	0.381478	3.062794	0.000000	-0.106857	-0.180677
2	GD16	0.386476	0.095631	3.062794	0.000000	-0.094978	-0.180677
3	GD16	0.405891	-0.049354	3.062794	0.000000	-0.128294	-0.180677
4	GD16	0.402692	0.330144	3.062794	0.000000	-0.116957	-0.180677
5	GD16	0.414966	-0.000426	3.062794	0.000000	-0.096271	-0.180677
6	GD16	0.381838	0.245817	3.062794	0.000000	-0.118192	-0.180677
7	GD16	0.360742	0.044962	3.062794	0.000000	-0.152236	-0.180677
8	GD16	0.409896	-0.010996	3.062794	0.000000	-0.099908	-0.180677
9	GD16	0.370177	0.214539	3.062794	0.000000	-0.082722	-0.180677
10	GD16	0.376013	-0.109419	3.062794	0.000000	-0.132757	-0.180677
