rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB
1	AG111	-0.038471	-0.399490	0.000000	0.000000	-0.134484	0.000000
2	AG111	-0.035420	-0.709691	0.000000	0.000000	-0.224101	0.000000
3	AG111	0.011016	-0.460599	0.000000	0.000000	-0.084641	0.000000
4	AG111	-0.012908	-0.187780	0.000000	0.000000	-0.122769	0.000000
5	AG111	0.017805	-0.585080	0.000000	0.000000	-0.178744	0.000000
6	AG111	-0.051264	-0.434920	0.000000	0.000000	-0.109211	0.000000
7	AG111	-0.001869	-0.711657	0.000000	0.000000	-0.186243	0.000000
8	AG111	-0.025394	-0.324779	0.000000	0.000000	-0.196483	0.000000
9	AG111	-0.012416	-0.408457	0.000000	0.000000	-0.169093	0.000000
10	AG111	-0.006814	-0.492830	0.000000	0.000000	-0.154881	0.000000
1	AG112	0.087590	0.478158	0.000000	0.000000	-0.253220	0.000000
2	AG112	0.148084	0.313024	0.000000	0.000000	-0.260001	0.000000
3	AG112	0.076378	-0.318528	0.000000	0.000000	-0.389352	0.000000
4	AG112	0.118353	-0.021267	0.000000	0.000000	-0.271147	0.000000
5	AG112	0.115187	0.367462	0.000000	0.000000	-0.309718	0.000000
6	AG112	0.169050	0.050291	0.000000	0.000000	-0.249779	0.000000
7	AG112	0.150180	0.221537	0.000000	0.000000	-0.224155	0.000000
8	AG112	0.118561	-0.092529	0.000000	0.000000	-0.214684	0.000000
9	AG112	0.130817	0.364009	0.000000	0.000000	-0.287541	0.000000
10	AG112	0.139501	0.591416	0.000000	0.000000	-0.178575	0.000000
1	AG139	-0.094740	0.322438	0.000000	0.000000	-0.140318	0.000000
2	AG139	-0.081158	0.466053	0.000000	0.000000	-0.159780	0.000000
3	AG139	-0.018183	-0.076924	0.000000	0.000000	-0.147274	0.000000
4	AG139	-0.029633	0.045512	0.000000	0.000000	-0.137694	0.000000
5	AG139	-0.029174	0.035605	0.000000	0.000000	-0.128273	0.000000
6	AG139	-0.016621	0.243981	0.000000	0.000000	-0.174960	0.000000
7	AG139	-0.057003	0.374040	0.000000	0.000000	-0.132433	0.000000
8	AG139	-0.040567	0.565435	0.000000	0.000000	-0.099183	0.000000
9	AG139	-0.098886	0.234345	0.000000	0.000000	-0.216153	0.000000
10	AG139	-0.052329	-0.115009	0.000000	0.000000	-0.144244	0.000000
1	AG142	0.145979	0.419413	0.000000	0.000000	-0.136418	0.000000
2	AG142	0.083169	0.494374	0.000000	0.000000	-0.200772	0.000000
3	AG142	0.146406	0.673162	0.000000	0.000000	-0.176466	0.000000
4	AG142	0.138338	0.733027	0.000000	0.000000	-0.147201	0.000000
5	AG142	0.120505	0.607828	0.000000	0.000000	-0.153382	0.000000
6	AG142	0.156095	0.656686	0.000000	0.000000	-0.202503	0.000000
7	AG142	0.110571	0.338885	0.000000	0.000000	-0.189790	0.000000
8	AG142	0.136739	0.518573	0.000000	0.000000	-0.151789	0.000000
9	AG142	0.141145	0.670037	0.000000	0.000000	-0.155472	0.000000
10	AG142	0.143227	0.468858	0.000000	0.000000	-0.204449	0.000000
1	GD14	0.005548	-0.045904	0.000000	0.000000	-0.345556	0.000000
2	GD14	-0.028367	0.400615	0.000000	0.000000	-0.275752	0.000000
3	GD14	0.006875	-0.101516	0.000000	0.000000	-0.304402	0.000000
4	GD14	-0.018586	0.294034	0.000000	0.000000	-0.265743	0.000000
5	GD14	-0.010580	0.002878	0.000000	0.000000	-0.311606	0.000000
6	GD14	-0.029469	0.100621	0.000000	0.000000	-0.309261	0.000000
7	GD14	-0.032621	0.263868	0.000000	0.000000	-0.324255	0.000000
8	GD14	0.004519	0.211481	0.000000	0.000000	-0.299998	0.000000
9	GD14	0.001740	-0.161311	0.000000	0.000000	-0.352357	0.000000
10	GD14	0.013979	0.099134	0.000000	0.000000	-0.275606	0.000000
1	GD15	-0.023403	0.157275	0.000000	0.000000	-0.123733	0.000000
2	GD15	0.009483	-0.196088	0.000000	0.000000	-0.122420	0.000000
3	GD15	0.013867	-0.043338	0.000000	0.000000	-0.146110	0.000000
4	GD15	-0.000519	0.244759	0.000000	0.000000	-0.179603	0.000000
5	GD15	-0.019349	0.117941	0.000000	0.000000	-0.174252	0.000000
6	GD15	0.021973	-0.029631	0.000000	0.000000	-0.142549	0.000000
7	GD15	0.021527	-0.057724	0.000000	0.000000	-0.185137	0.000000
8	GD15	0.009294	0.004549	0.000000	0.000000	-0.129577	0.000000
9	GD15	-0.002051	-0.176916	0.000000	0.000000	-0.177502	0.000000
10	GD15	0.021148	0.005737	0.000000	0.000000	-0.136764	0.000000
1	GD16	-0.243485	0.381478	0.000000	0.000000	-0.106857	0.000000
2	GD16	-0.226692	0.095631	0.000000	0.000000	-0.094978	0.000000
3	GD16	-0.207277	-0.049354	0.000000	0.000000	-0.128294	0.000000
4	GD16	-0.210476	0.330144	0.000000	0.000000	-0.116957	0.000000
5	GD16	-0.198202	-0.000426	0.000000	0.000000	-0.096271	0.000000
6	GD16	-0.231330	0.245817	0.000000	0.000000	-0.118192	0.000000
7	GD16	-0.252426	0.044962	0.000000	0.000000	-0.152236	0.000000
8	GD16	-0.203272	-0.010996	0.000000	0.000000	-0.099908	0.000000
9	GD16	-0.242991	0.214539	0.000000	0.000000	-0.082722	0.000000
10	GD16	-0.237155	-0.109419	0.000000	0.000000	-0.132757	0.000000
