parameter	value	se_sa	rse_sa
rhoS_pop	0.61856659032423644	0.04685151591373860	7.57420731196947727
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	2.64511706216408449	0.63894403189542315	24.15560509721544946
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	0.84361294848266255	0.03888621621906175	4.60948546237977919
omega_rhoS	0.12037750868286388	0.03401378188639399	28.25592775474672180
omega_deltaSC	0.38953670202937740	0.17740504853107808	45.54257599010500002
omega_rhoC	76075865973219800383488.00000000000000000	nan	nan
omega_deltaCB	301.68557174988239922	128.19757394994132937	42.49377032065216753
b1	0.16372010996407718	0.02142434490377597	13.08595804661798567
b2	0.31950434131449595	0.04333850171209881	13.56429196980446150
b3	0.33378663530762676	0.05286722327050652	15.83862793720984818
