rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB
1	AG111	0.602796	0.193766	3.702999	0.175110	0.136725	0.306101
2	AG111	0.559656	-0.462936	3.702999	0.041803	0.076907	0.318586
3	AG111	0.673611	-0.857208	3.702999	0.102371	0.148716	0.279605
4	AG111	0.582824	-0.316091	3.702999	-0.059418	-0.003609	0.266146
5	AG111	0.642101	-0.661135	3.702999	-0.068130	-0.031607	0.209432
6	AG111	0.567860	-0.414860	3.702999	-0.053430	0.097313	0.289610
7	AG111	0.559839	-0.235183	3.702999	0.119393	0.078773	0.303458
8	AG111	0.594775	-0.159726	3.702999	0.037096	0.061133	0.282617
9	AG111	0.601470	-0.617989	3.702999	0.063100	0.059490	0.311775
10	AG111	0.567802	-0.480805	3.702999	0.091553	-0.009777	0.258819
1	AG112	0.760880	0.310759	3.702999	0.196981	0.015129	0.224811
2	AG112	0.775102	0.056088	3.702999	0.146420	0.055131	0.244620
3	AG112	0.768282	0.447383	3.702999	-0.233429	-0.043446	0.302421
4	AG112	0.751789	-0.157484	3.702999	0.064576	-0.032494	0.276333
5	AG112	0.779893	0.079971	3.702999	-0.070499	-0.056680	0.267017
6	AG112	0.737947	0.142584	3.702999	-0.098648	-0.018027	0.311532
7	AG112	0.869467	0.113072	3.702999	-0.187107	-0.072530	0.221474
8	AG112	0.733312	-0.096115	3.702999	0.064934	-0.042448	0.308545
9	AG112	0.757513	0.073263	3.702999	-0.105582	-0.043433	0.276358
10	AG112	0.757198	-0.237143	3.702999	-0.063954	-0.082543	0.303270
1	AG139	0.549635	0.073753	3.702999	-0.059827	0.042162	0.296948
2	AG139	0.573129	-0.188693	3.702999	-0.059999	0.026560	0.302015
3	AG139	0.589350	0.059370	3.702999	0.019719	0.016844	0.222690
4	AG139	0.639838	-0.012105	3.702999	-0.093197	-0.004760	0.207762
5	AG139	0.528609	0.283476	3.702999	-0.165934	0.023852	0.195861
6	AG139	0.584303	0.108331	3.702999	-0.041543	0.073465	0.319296
7	AG139	0.597765	-0.116618	3.702999	0.227509	0.005241	0.257835
8	AG139	0.533160	0.014303	3.702999	0.016893	0.009958	0.281319
9	AG139	0.591092	-0.277170	3.702999	-0.072595	-0.073019	0.243993
10	AG139	0.536178	0.093866	3.702999	-0.025517	-0.062845	0.217163
1	AG142	0.736112	0.164476	3.702999	-0.017623	-0.030788	0.256804
2	AG142	0.712169	0.398728	3.702999	-0.021704	-0.047156	0.232802
3	AG142	0.762280	0.437927	3.702999	0.013305	0.036212	0.257325
4	AG142	0.774847	0.463833	3.702999	-0.108681	0.075495	0.231692
5	AG142	0.810259	0.498774	3.702999	-0.128396	0.105368	0.280941
6	AG142	0.745987	0.248546	3.702999	0.003379	0.027566	0.286544
7	AG142	0.750300	0.311370	3.702999	0.047090	0.038844	0.249339
8	AG142	0.796582	0.296480	3.702999	0.116806	0.043106	0.270050
9	AG142	0.728321	0.038676	3.702999	-0.000723	-0.062488	0.247106
10	AG142	0.753051	0.450822	3.702999	-0.120032	0.045901	0.283283
1	GD14	0.603365	-0.128739	3.702999	0.158998	-0.132142	0.260794
2	GD14	0.597360	-0.020566	3.702999	0.093790	-0.164225	0.245149
3	GD14	0.610221	0.078281	3.702999	0.143562	-0.071836	0.308593
4	GD14	0.621018	-0.207800	3.702999	0.145620	-0.144033	0.284469
5	GD14	0.576456	-0.140606	3.702999	0.017547	-0.161956	0.239256
6	GD14	0.642766	0.196441	3.702999	0.049116	-0.142892	0.294244
7	GD14	0.639595	-0.094872	3.702999	0.015227	-0.105395	0.313554
8	GD14	0.576923	0.287119	3.702999	-0.007306	-0.097968	0.252392
9	GD14	0.625775	0.039175	3.702999	0.098863	-0.070978	0.258598
10	GD14	0.632595	-0.332179	3.702999	0.156190	-0.141057	0.257431
1	GD15	0.594700	-0.211576	3.702999	-0.073154	0.049564	0.326316
2	GD15	0.615417	-0.227498	3.702999	-0.011124	0.036965	0.301632
3	GD15	0.620112	0.157786	3.702999	-0.050866	0.062113	0.368272
4	GD15	0.607212	-0.337331	3.702999	-0.072887	0.030644	0.268372
5	GD15	0.588157	-0.305198	3.702999	-0.135595	0.015053	0.319416
6	GD15	0.586076	0.252215	3.702999	-0.013062	-0.055949	0.297049
7	GD15	0.597801	-0.193699	3.702999	-0.031013	-0.090012	0.290583
8	GD15	0.620167	-0.059057	3.702999	-0.059208	0.127804	0.326329
9	GD15	0.599091	0.195179	3.702999	0.027913	0.035613	0.289586
10	GD15	0.573857	-0.232172	3.702999	-0.134097	0.035557	0.262802
1	GD16	0.355967	-0.347357	3.702999	0.009991	0.066469	0.286379
2	GD16	0.396382	0.299085	3.702999	-0.005152	0.139680	0.253824
3	GD16	0.424645	-0.252936	3.702999	0.113015	0.093123	0.305248
4	GD16	0.392816	0.217567	3.702999	-0.055009	0.071407	0.277729
5	GD16	0.331769	-0.105797	3.702999	0.136690	0.046956	0.204875
6	GD16	0.375856	-0.122954	3.702999	-0.012920	0.070332	0.298499
7	GD16	0.360181	0.250843	3.702999	-0.136277	0.065856	0.256100
8	GD16	0.372689	-0.014673	3.702999	-0.089491	0.075574	0.281788
9	GD16	0.360562	-0.016100	3.702999	-0.049531	0.088232	0.287005
10	GD16	0.442207	0.257503	3.702999	-0.131478	0.144516	0.283960
