rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB	S0	T0
1	AG111	0.658872	-0.276572	4.194115	0.000000	0.055440	0.249918	23496.047779	24201.893438
2	AG111	0.579987	-0.658459	4.194115	0.000000	-0.063397	0.249918	23439.668534	23705.150996
3	AG111	0.613876	-0.202728	4.194115	0.000000	0.016696	0.249918	23389.933929	24731.047142
4	AG111	0.644975	-0.177761	4.194115	0.000000	0.053554	0.249918	23249.582103	25506.485895
5	AG111	0.629449	-0.570157	4.194115	0.000000	0.047032	0.249918	23737.768958	24555.208396
6	AG111	0.608911	-0.145695	4.194115	0.000000	-0.023296	0.249918	23100.266922	24166.740437
7	AG111	0.683617	-0.559911	4.194115	0.000000	0.039218	0.249918	23325.598039	24187.076992
8	AG111	0.614605	-0.723316	4.194115	0.000000	-0.069561	0.249918	23416.580436	25132.782827
9	AG111	0.592607	-0.379171	4.194115	0.000000	0.042580	0.249918	23128.169150	25858.020707
10	AG111	0.618821	-0.431799	4.194115	0.000000	0.090605	0.249918	23359.169846	23946.024795
1	AG112	0.780529	0.035306	4.194115	0.000000	0.012618	0.249918	23999.705866	24823.903053
2	AG112	0.745249	-0.046189	4.194115	0.000000	-0.128442	0.249918	23879.921774	25116.513030
3	AG112	0.712252	0.060525	4.194115	0.000000	-0.126578	0.249918	23758.761821	24232.648237
4	AG112	0.707550	0.198436	4.194115	0.000000	-0.147231	0.249918	23495.940380	23402.178216
5	AG112	0.845009	-0.019406	4.194115	0.000000	0.040100	0.249918	23729.697242	24176.669409
6	AG112	0.757750	-0.060337	4.194115	0.000000	-0.059238	0.249918	24366.522448	24485.397868
7	AG112	0.802108	0.507719	4.194115	0.000000	0.027296	0.249918	23371.370181	26034.759219
8	AG112	0.785313	-0.214160	4.194115	0.000000	-0.023466	0.249918	23531.599794	24313.229411
9	AG112	0.801030	-0.103906	4.194115	0.000000	-0.057219	0.249918	23513.528757	24547.258328
10	AG112	0.745961	0.203295	4.194115	0.000000	-0.051826	0.249918	23607.883317	24810.547573
1	AG139	0.568145	0.150593	4.194115	0.000000	-0.059302	0.249918	23498.061228	24775.940776
2	AG139	0.595875	0.007139	4.194115	0.000000	-0.000877	0.249918	23474.616789	24060.809881
3	AG139	0.599718	-0.026837	4.194115	0.000000	0.024926	0.249918	24063.961718	23733.425197
4	AG139	0.623658	0.177459	4.194115	0.000000	-0.031482	0.249918	23192.243664	23180.697676
5	AG139	0.620665	-0.002087	4.194115	0.000000	0.006405	0.249918	23731.762159	24193.210671
6	AG139	0.621587	0.205133	4.194115	0.000000	0.114658	0.249918	23253.842383	24288.916982
7	AG139	0.586277	-0.071880	4.194115	0.000000	0.021573	0.249918	23608.981834	25267.230245
8	AG139	0.590476	0.298729	4.194115	0.000000	0.052076	0.249918	23715.076762	24564.860033
9	AG139	0.584095	-0.034333	4.194115	0.000000	0.031701	0.249918	23450.367532	25079.625726
10	AG139	0.595701	0.229624	4.194115	0.000000	0.085416	0.249918	23435.363356	24968.009084
1	AG142	0.731906	0.435053	4.194115	0.000000	0.012334	0.249918	23594.764154	24085.140580
2	AG142	0.701790	0.490914	4.194115	0.000000	-0.015807	0.249918	23947.534916	24295.049425
3	AG142	0.732629	0.397628	4.194115	0.000000	0.028612	0.249918	23478.363267	24973.648743
4	AG142	0.791708	0.182420	4.194115	0.000000	0.020129	0.249918	23354.821581	25117.795433
5	AG142	0.760056	0.393554	4.194115	0.000000	0.035736	0.249918	23151.886845	23823.577511
6	AG142	0.804659	0.368595	4.194115	0.000000	0.044412	0.249918	23527.274106	25687.896972
7	AG142	0.788831	0.268009	4.194115	0.000000	0.012261	0.249918	23471.899582	25451.406076
8	AG142	0.786959	0.374842	4.194115	0.000000	0.151619	0.249918	23493.770178	25897.685027
9	AG142	0.826959	0.547069	4.194115	0.000000	-0.017407	0.249918	24083.816254	24663.646077
10	AG142	0.765128	0.201422	4.194115	0.000000	0.043224	0.249918	24139.535547	25376.287549
1	GD14	0.625262	-0.103573	4.194115	0.000000	-0.114724	0.249918	23206.724449	25858.659563
2	GD14	0.677666	-0.265598	4.194115	0.000000	-0.130036	0.249918	23343.666966	24220.530180
3	GD14	0.708223	0.101520	4.194115	0.000000	-0.039932	0.249918	22666.004038	24834.686136
4	GD14	0.612756	-0.067211	4.194115	0.000000	-0.183528	0.249918	24486.236710	25531.293199
5	GD14	0.595837	-0.254115	4.194115	0.000000	-0.135090	0.249918	23790.740629	24995.221196
6	GD14	0.619509	-0.144628	4.194115	0.000000	-0.202545	0.249918	24033.666898	23616.517104
7	GD14	0.632472	0.054508	4.194115	0.000000	-0.103501	0.249918	22806.282622	24332.285464
8	GD14	0.627174	-0.039696	4.194115	0.000000	-0.183524	0.249918	22831.149311	25192.538722
9	GD14	0.629420	0.234657	4.194115	0.000000	-0.105348	0.249918	22891.311089	23956.942618
10	GD14	0.636500	0.087857	4.194115	0.000000	-0.110349	0.249918	23326.620673	23355.225320
1	GD15	0.609105	0.108974	4.194115	0.000000	0.112491	0.249918	23247.609602	24044.480122
2	GD15	0.643391	0.167621	4.194115	0.000000	0.138496	0.249918	24039.795284	24604.979936
3	GD15	0.570980	-0.268560	4.194115	0.000000	0.062203	0.249918	23806.006189	25049.075436
4	GD15	0.635673	-0.190128	4.194115	0.000000	0.054372	0.249918	23645.567288	25291.597949
5	GD15	0.648128	-0.021463	4.194115	0.000000	0.001428	0.249918	22828.766051	24307.250761
6	GD15	0.644965	0.136682	4.194115	0.000000	0.011482	0.249918	23259.708303	23960.594527
7	GD15	0.650470	0.107824	4.194115	0.000000	0.117543	0.249918	23522.016492	24049.963547
8	GD15	0.628975	-0.092679	4.194115	0.000000	0.010067	0.249918	23388.692183	23301.104804
9	GD15	0.639742	-0.127377	4.194115	0.000000	0.076982	0.249918	23509.065714	24345.393800
10	GD15	0.644338	-0.059835	4.194115	0.000000	0.054988	0.249918	23451.960405	23894.616635
1	GD16	0.379691	-0.093021	4.194115	0.000000	0.029184	0.249918	23011.231755	23861.759007
2	GD16	0.381945	0.551622	4.194115	0.000000	0.105069	0.249918	23627.307266	24152.233766
3	GD16	0.395691	0.011437	4.194115	0.000000	0.147571	0.249918	23784.100911	25778.425074
4	GD16	0.401393	-0.024214	4.194115	0.000000	0.050865	0.249918	23254.738259	24440.271977
5	GD16	0.387376	-0.051920	4.194115	0.000000	0.029082	0.249918	24255.069637	24028.545339
6	GD16	0.354746	-0.288904	4.194115	0.000000	-0.045541	0.249918	23681.014687	23864.011823
7	GD16	0.362814	-0.104213	4.194115	0.000000	-0.001816	0.249918	23330.319556	24558.281315
8	GD16	0.376728	-0.197392	4.194115	0.000000	0.019202	0.249918	23912.491410	24639.098570
9	GD16	0.374507	-0.094490	4.194115	0.000000	0.157117	0.249918	23315.080946	25342.992988
10	GD16	0.454000	-0.141633	4.194115	0.000000	0.059990	0.249918	23447.730129	23576.050237
