rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB	eta_S0	eta_T0
1	AG111	0.026423	-0.276572	0.000000	0.000000	0.055440	0.000000	-0.000698	-0.012149
2	AG111	-0.052463	-0.658459	0.000000	0.000000	-0.063397	0.000000	-0.003100	-0.032888
3	AG111	-0.018574	-0.202728	0.000000	0.000000	0.016696	0.000000	-0.005224	0.009479
4	AG111	0.012525	-0.177761	0.000000	0.000000	0.053554	0.000000	-0.011243	0.040353
5	AG111	-0.003001	-0.570157	0.000000	0.000000	0.047032	0.000000	0.009537	0.002344
6	AG111	-0.023538	-0.145695	0.000000	0.000000	-0.023296	0.000000	-0.017686	-0.013603
7	AG111	0.051168	-0.559911	0.000000	0.000000	0.039218	0.000000	-0.007979	-0.012762
8	AG111	-0.017845	-0.723316	0.000000	0.000000	-0.069561	0.000000	-0.004086	0.025593
9	AG111	-0.039843	-0.379171	0.000000	0.000000	0.042580	0.000000	-0.016479	0.054041
10	AG111	-0.013629	-0.431799	0.000000	0.000000	0.090605	0.000000	-0.006540	-0.022778
1	AG112	0.148079	0.035306	0.000000	0.000000	0.012618	0.000000	0.020512	0.013227
2	AG112	0.112799	-0.046189	0.000000	0.000000	-0.128442	0.000000	0.015508	0.024945
3	AG112	0.079802	0.060525	0.000000	0.000000	-0.126578	0.000000	0.010421	-0.010879
4	AG112	0.075101	0.198436	0.000000	0.000000	-0.147231	0.000000	-0.000702	-0.045751
5	AG112	0.212559	-0.019406	0.000000	0.000000	0.040100	0.000000	0.009197	-0.013192
6	AG112	0.125301	-0.060337	0.000000	0.000000	-0.059238	0.000000	0.035680	-0.000503
7	AG112	0.169658	0.507719	0.000000	0.000000	0.027296	0.000000	-0.006018	0.060852
8	AG112	0.152863	-0.214160	0.000000	0.000000	-0.023466	0.000000	0.000814	-0.007559
9	AG112	0.168581	-0.103906	0.000000	0.000000	-0.057219	0.000000	0.000046	0.002020
10	AG112	0.113512	0.203295	0.000000	0.000000	-0.051826	0.000000	0.004051	0.012689
1	AG139	-0.064304	0.150593	0.000000	0.000000	-0.059302	0.000000	-0.000612	0.011293
2	AG139	-0.036575	0.007139	0.000000	0.000000	-0.000877	0.000000	-0.001610	-0.017996
3	AG139	-0.032731	-0.026837	0.000000	0.000000	0.024926	0.000000	0.023185	-0.031696
4	AG139	-0.008792	0.177459	0.000000	0.000000	-0.031482	0.000000	-0.013712	-0.055260
5	AG139	-0.011784	-0.002087	0.000000	0.000000	0.006405	0.000000	0.009284	-0.012508
6	AG139	-0.010862	0.205133	0.000000	0.000000	0.114658	0.000000	-0.011060	-0.008560
7	AG139	-0.046173	-0.071880	0.000000	0.000000	0.021573	0.000000	0.004097	0.030928
8	AG139	-0.041974	0.298729	0.000000	0.000000	0.052076	0.000000	0.008581	0.002737
9	AG139	-0.048355	-0.034333	0.000000	0.000000	0.031701	0.000000	-0.002644	0.023476
10	AG139	-0.036749	0.229624	0.000000	0.000000	0.085416	0.000000	-0.003284	0.019015
1	AG142	0.099456	0.435053	0.000000	0.000000	0.012334	0.000000	0.003495	-0.016985
2	AG142	0.069340	0.490914	0.000000	0.000000	-0.015807	0.000000	0.018335	-0.008307
