parameter	value	se_sa	rse_sa
rhoS_pop	0.61357808032071648	0.04632708408532720	7.55031601864135915
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	3.36429369717394611	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	0.25327371302001916	0.05908068389104644	23.32681239855973843
omega_rhoS	0.11911205600533027	0.03395801936139330	28.50930501936233696
omega_deltaSC	0.25175073711205886	0.15479116659899780	61.48588416251485000
omega_deltaCB	0.08089132696186323	0.04070375307329154	50.31905718703515618
omega_rhoB	0.05965411327558011	0.08003628180743134	134.16724750847120617
b1	0.16410112195478960	0.02168499929378099	13.21441257406836911
b2	0.17848828802477817	0.02338793196499693	13.10334264719383768
b3	0.27545929404516317	0.04839615576005746	17.56925861870633909
