rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB	eta_S0	eta_T0
1	AG111	-0.030443	-0.322503	0.000000	0.000000	-0.126778	0.000000	-0.009542	-0.003777
2	AG111	0.033920	-0.050847	0.000000	0.000000	-0.025585	0.000000	0.002433	0.048629
3	AG111	0.010946	-0.480862	0.000000	0.000000	-0.177973	0.000000	-0.001737	-0.042489
4	AG111	-0.031166	-0.295778	0.000000	0.000000	-0.143194	0.000000	0.015346	-0.001451
5	AG111	-0.036505	-0.053563	0.000000	0.000000	-0.157477	0.000000	-0.015907	-0.025376
6	AG111	-0.053801	-0.010052	0.000000	0.000000	-0.118375	0.000000	-0.000434	-0.004176
7	AG111	-0.017803	-0.066756	0.000000	0.000000	-0.088605	0.000000	0.018847	-0.038510
8	AG111	-0.001226	-0.536034	0.000000	0.000000	-0.143984	0.000000	-0.012346	0.038794
9	AG111	-0.009904	-0.510848	0.000000	0.000000	-0.185134	0.000000	-0.014857	-0.012419
10	AG111	-0.017901	-0.127260	0.000000	0.000000	-0.197154	0.000000	-0.004284	-0.048290
1	AG112	0.144218	0.023140	0.000000	0.000000	-0.254000	0.000000	-0.013191	0.030107
2	AG112	0.104135	-0.094689	0.000000	0.000000	-0.295064	0.000000	0.001929	-0.000662
3	AG112	0.144890	0.078172	0.000000	0.000000	-0.274219	0.000000	0.025144	0.030017
4	AG112	0.114106	0.660639	0.000000	0.000000	-0.182131	0.000000	0.026041	0.041713
5	AG112	0.121786	0.203932	0.000000	0.000000	-0.144867	0.000000	-0.025579	0.020884
6	AG112	0.136076	-0.193729	0.000000	0.000000	-0.286782	0.000000	-0.005859	-0.027947
7	AG112	0.128075	0.088893	0.000000	0.000000	-0.221477	0.000000	-0.013651	0.015217
8	AG112	0.157297	0.292333	0.000000	0.000000	-0.234368	0.000000	-0.012904	0.005818
9	AG112	0.109884	0.065923	0.000000	0.000000	-0.272888	0.000000	-0.012783	0.028332
10	AG112	0.099764	0.140245	0.000000	0.000000	-0.246051	0.000000	-0.012860	-0.015205
1	AG139	-0.020250	-0.012004	0.000000	0.000000	-0.139874	0.000000	0.004803	0.032050
2	AG139	-0.021159	-0.039782	0.000000	0.000000	-0.177357	0.000000	-0.020722	-0.012607
3	AG139	-0.049100	0.250751	0.000000	0.000000	-0.171345	0.000000	0.022871	0.057504
4	AG139	-0.026572	0.242468	0.000000	0.000000	-0.087763	0.000000	0.000473	0.031448
5	AG139	-0.057353	0.253874	0.000000	0.000000	-0.154601	0.000000	0.003514	0.032618
6	AG139	-0.046312	0.096169	0.000000	0.000000	-0.154227	0.000000	0.009343	-0.005090
7	AG139	-0.029439	0.075515	0.000000	0.000000	-0.117039	0.000000	0.015268	0.015500
8	AG139	-0.006069	-0.034610	0.000000	0.000000	-0.130902	0.000000	-0.004658	-0.023480
9	AG139	-0.044870	0.061561	0.000000	0.000000	-0.167906	0.000000	0.028232	0.062913
10	AG139	-0.025805	0.261169	0.000000	0.000000	-0.120446	0.000000	-0.001061	-0.046347
1	AG142	0.176511	0.337175	0.000000	0.000000	-0.181883	0.000000	-0.006891	-0.021516
2	AG142	0.130244	0.508304	0.000000	0.000000	-0.173845	0.000000	0.003287	-0.012368
3	AG142	0.099382	0.867440	0.000000	0.000000	-0.188898	0.000000	0.012828	-0.046311
4	AG142	0.151627	0.314439	0.000000	0.000000	-0.154227	0.000000	0.008983	0.024715
5	AG142	0.132219	0.715390	0.000000	0.000000	-0.153780	0.000000	0.011281	0.023260
6	AG142	0.163704	0.273211	0.000000	0.000000	-0.189141	0.000000	0.007538	-0.004548
7	AG142	0.117958	0.803593	0.000000	0.000000	-0.220751	0.000000	-0.014682	0.038206
8	AG142	0.125209	0.495031	0.000000	0.000000	-0.153542	0.000000	-0.002072	0.022806
9	AG142	0.122127	0.639251	0.000000	0.000000	-0.202358	0.000000	0.008077	0.022688
10	AG142	0.121698	0.346923	0.000000	0.000000	-0.215489	0.000000	0.020376	0.011424
1	GD14	0.010219	-0.541000	0.000000	0.000000	-0.523782	0.000000	-0.008955	-0.035776
2	GD14	-0.017131	-0.053723	0.000000	0.000000	-0.290108	0.000000	-0.003608	-0.000361
3	GD14	-0.039520	-0.036911	0.000000	0.000000	-0.330924	0.000000	-0.005657	0.007899
4	GD14	0.004610	0.007462	0.000000	0.000000	-0.296670	0.000000	-0.002948	0.006145
5	GD14	0.025403	0.144093	0.000000	0.000000	-0.262396	0.000000	0.011111	0.029818
6	GD14	0.057640	-0.323472	0.000000	0.000000	-0.354873	0.000000	0.026103	-0.007848
7	GD14	-0.000962	0.353294	0.000000	0.000000	-0.318983	0.000000	0.008680	-0.013172
8	GD14	0.038056	0.407794	0.000000	0.000000	-0.261738	0.000000	-0.004866	-0.022935
9	GD14	-0.009658	0.200401	0.000000	0.000000	-0.317862	0.000000	-0.004428	-0.074640
10	GD14	0.042641	-0.358247	0.000000	0.000000	-0.346542	0.000000	0.017697	0.023867
1	GD15	-0.038837	-0.083025	0.000000	0.000000	-0.123328	0.000000	0.024056	0.011986
2	GD15	-0.026963	0.142316	0.000000	0.000000	-0.172195	0.000000	-0.029360	-0.035373
3	GD15	-0.014580	-0.102353	0.000000	0.000000	-0.168582	0.000000	0.000309	0.008697
4	GD15	0.043779	0.670538	0.000000	0.000000	-0.124532	0.000000	-0.004910	-0.008065
5	GD15	-0.018455	-0.102400	0.000000	0.000000	-0.189530	0.000000	-0.010139	-0.042559
6	GD15	0.003039	-0.006809	0.000000	0.000000	-0.156314	0.000000	-0.010112	-0.020098
7	GD15	0.000714	0.058540	0.000000	0.000000	-0.115843	0.000000	-0.014009	-0.011359
8	GD15	-0.045554	-0.040106	0.000000	0.000000	-0.176211	0.000000	0.018887	-0.017807
9	GD15	0.010884	0.091770	0.000000	0.000000	-0.099667	0.000000	0.009725	0.039563
10	GD15	0.009353	-0.091343	0.000000	0.000000	-0.132524	0.000000	0.014704	0.029390
1	GD16	-0.252449	0.303058	0.000000	0.000000	-0.089498	0.000000	-0.014769	0.022531
2	GD16	-0.228188	0.412807	0.000000	0.000000	-0.113097	0.000000	-0.016882	0.003192
3	GD16	-0.257701	0.193143	0.000000	0.000000	-0.128160	0.000000	0.011044	-0.024292
4	GD16	-0.222883	0.088686	0.000000	0.000000	-0.161453	0.000000	-0.006467	-0.044733
5	GD16	-0.207401	0.085547	0.000000	0.000000	-0.027581	0.000000	-0.023998	0.016693
6	GD16	-0.252346	0.156051	0.000000	0.000000	-0.081337	0.000000	0.003774	-0.006835
7	GD16	-0.202271	-0.015659	0.000000	0.000000	-0.129149	0.000000	0.018138	-0.047373
8	GD16	-0.230631	0.162828	0.000000	0.000000	-0.076667	0.000000	-0.026023	-0.007685
9	GD16	-0.229028	0.144456	0.000000	0.000000	-0.033543	0.000000	-0.012867	0.001382
10	GD16	-0.230357	0.117326	0.000000	0.000000	-0.092363	0.000000	-0.012081	-0.024355
