parameter	value	se_sa	rse_sa
rhoS_pop	0.62870409895724400	0.04753289414434539	7.56045558207469881
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	4.23879013513474767	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	0.25071222582021668	nan	nan
S0_pop	23765.59146210469043581	1124.81171961430459305	4.73294225143888259
T0_pop	24626.82544988192967139	730.06085109807349909	2.96449435833222141
omega_rhoS	0.11845652291585636	0.03371937033011537	28.46560873145615389
omega_deltaSC	0.25943748119523569	0.14494623563850836	55.86942756718767811
omega_deltaCB	0.08125024777629970	0.03421963222273304	42.11634199190065431
omega_S0	0.01950491042294469	nan	nan
omega_T0	0.01290781703262564	0.02058020437609102	159.43985202201690754
b1	0.16354830818746791	0.02182752883396350	13.34622722537955397
b2	0.17765334016815296	0.02341241705749376	13.17870918460264917
b3	0.27672156100772077	0.04876247886983398	17.62149602374983104
