rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB
1	AG111	0.652603	-0.231498	3.119083	0.000000	-0.026844	-0.166238
2	AG111	0.633524	-0.428590	3.119083	0.000000	-0.194089	-0.166238
3	AG111	0.606382	-0.200692	3.119083	0.000000	-0.070904	-0.166238
4	AG111	0.556651	0.109801	3.119083	0.000000	-0.155303	-0.166238
5	AG111	0.590883	0.258403	3.119083	0.000000	-0.100960	-0.166238
6	AG111	0.620327	-0.114585	3.119083	0.000000	-0.119602	-0.166238
7	AG111	0.642017	-0.294876	3.119083	0.000000	-0.052366	-0.166238
8	AG111	0.610129	-0.215442	3.119083	0.000000	-0.131891	-0.166238
9	AG111	0.621322	-0.366709	3.119083	0.000000	-0.117174	-0.166238
10	AG111	0.545818	-0.323162	3.119083	0.000000	-0.170059	-0.166238
1	AG112	0.747183	0.225974	3.119083	0.000000	-0.223193	-0.166238
2	AG112	0.737645	0.087407	3.119083	0.000000	-0.203722	-0.166238
3	AG112	0.736343	0.332456	3.119083	0.000000	-0.243189	-0.166238
4	AG112	0.706694	-0.051850	3.119083	0.000000	-0.196513	-0.166238
5	AG112	0.694116	0.060377	3.119083	0.000000	-0.233506	-0.166238
6	AG112	0.764599	0.452868	3.119083	0.000000	-0.238524	-0.166238
7	AG112	0.794641	0.460409	3.119083	0.000000	-0.205355	-0.166238
8	AG112	0.713196	0.069527	3.119083	0.000000	-0.293467	-0.166238
9	AG112	0.722983	0.475709	3.119083	0.000000	-0.216505	-0.166238
10	AG112	0.790205	-0.063489	3.119083	0.000000	-0.200176	-0.166238
1	AG139	0.569399	0.012355	3.119083	0.000000	-0.139104	-0.166238
2	AG139	0.598431	0.109065	3.119083	0.000000	-0.225286	-0.166238
3	AG139	0.550184	0.172016	3.119083	0.000000	-0.181608	-0.166238
4	AG139	0.570662	-0.006357	3.119083	0.000000	-0.129934	-0.166238
5	AG139	0.500224	0.032289	3.119083	0.000000	-0.189638	-0.166238
6	AG139	0.610173	0.059696	3.119083	0.000000	-0.148873	-0.166238
7	AG139	0.575318	0.237068	3.119083	0.000000	-0.190675	-0.166238
8	AG139	0.574284	0.459525	3.119083	0.000000	-0.093630	-0.166238
9	AG139	0.594516	-0.015974	3.119083	0.000000	-0.102812	-0.166238
10	AG139	0.569320	0.080319	3.119083	0.000000	-0.103042	-0.166238
1	AG142	0.830222	0.391418	3.119083	0.000000	-0.161662	-0.166238
2	AG142	0.710426	0.429441	3.119083	0.000000	-0.184654	-0.166238
3	AG142	0.744714	0.590179	3.119083	0.000000	-0.170846	-0.166238
4	AG142	0.767649	0.467972	3.119083	0.000000	-0.182103	-0.166238
5	AG142	0.755931	0.362738	3.119083	0.000000	-0.160989	-0.166238
6	AG142	0.766560	0.582671	3.119083	0.000000	-0.135928	-0.166238
7	AG142	0.763195	0.639273	3.119083	0.000000	-0.131691	-0.166238
8	AG142	0.761946	0.458008	3.119083	0.000000	-0.162640	-0.166238
9	AG142	0.759120	0.645566	3.119083	0.000000	-0.165705	-0.166238
10	AG142	0.747755	0.397215	3.119083	0.000000	-0.157396	-0.166238
1	GD14	0.590020	-0.361088	3.119083	0.000000	-0.366326	-0.166238
2	GD14	0.616037	0.050708	3.119083	0.000000	-0.305026	-0.166238
3	GD14	0.626377	-0.043849	3.119083	0.000000	-0.289810	-0.166238
4	GD14	0.577966	-0.048819	3.119083	0.000000	-0.325543	-0.166238
5	GD14	0.629858	-0.035842	3.119083	0.000000	-0.304738	-0.166238
6	GD14	0.632616	0.134387	3.119083	0.000000	-0.276845	-0.166238
7	GD14	0.676395	0.149933	3.119083	0.000000	-0.241411	-0.166238
8	GD14	0.636115	-0.088477	3.119083	0.000000	-0.354803	-0.166238
9	GD14	0.603839	0.058310	3.119083	0.000000	-0.340425	-0.166238
10	GD14	0.638052	-0.013428	3.119083	0.000000	-0.343832	-0.166238
1	GD15	0.605647	-0.058895	3.119083	0.000000	-0.179103	-0.166238
2	GD15	0.639749	0.038667	3.119083	0.000000	-0.161492	-0.166238
3	GD15	0.602061	0.014978	3.119083	0.000000	-0.117625	-0.166238
4	GD15	0.597747	0.009588	3.119083	0.000000	-0.180911	-0.166238
5	GD15	0.680958	0.100075	3.119083	0.000000	-0.011378	-0.166238
6	GD15	0.592168	0.059514	3.119083	0.000000	-0.119292	-0.166238
7	GD15	0.597860	0.078949	3.119083	0.000000	-0.180479	-0.166238
8	GD15	0.604928	-0.266744	3.119083	0.000000	-0.203950	-0.166238
9	GD15	0.610482	-0.069690	3.119083	0.000000	-0.161435	-0.166238
10	GD15	0.602886	-0.102199	3.119083	0.000000	-0.146808	-0.166238
1	GD16	0.329524	0.220716	3.119083	0.000000	-0.086977	-0.166238
2	GD16	0.328685	0.177846	3.119083	0.000000	-0.104868	-0.166238
3	GD16	0.382516	-0.041827	3.119083	0.000000	-0.051173	-0.166238
4	GD16	0.433431	0.235050	3.119083	0.000000	-0.016586	-0.166238
5	GD16	0.434322	0.020404	3.119083	0.000000	-0.123794	-0.166238
6	GD16	0.402201	0.327701	3.119083	0.000000	-0.074814	-0.166238
7	GD16	0.374148	0.168197	3.119083	0.000000	-0.126737	-0.166238
8	GD16	0.399275	0.104757	3.119083	0.000000	-0.073900	-0.166238
9	GD16	0.370143	0.091856	3.119083	0.000000	-0.107359	-0.166238
10	GD16	0.353097	0.079593	3.119083	0.000000	-0.104181	-0.166238
