rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB	eta_S0	eta_T0
1	AG111	-0.049630	-0.332028	0.000000	0.000000	-0.154164	0.000000	0.035445	-0.007181
2	AG111	-0.037937	-0.785670	0.000000	0.000000	-0.170884	0.000000	-0.006288	0.060730
3	AG111	-0.062366	0.123741	0.000000	0.000000	-0.142589	0.000000	0.033562	-0.003350
4	AG111	0.023505	-0.213461	0.000000	0.000000	-0.145135	0.000000	-0.039668	-0.020799
5	AG111	-0.005842	-0.214557	0.000000	0.000000	-0.107755	0.000000	-0.029111	0.011571
6	AG111	0.066565	-0.661566	0.000000	0.000000	0.007506	0.000000	-0.008780	0.021523
7	AG111	-0.045589	-0.158761	0.000000	0.000000	-0.121768	0.000000	0.001379	0.062797
8	AG111	-0.045556	-0.034807	0.000000	0.000000	-0.119590	0.000000	0.008684	0.001092
9	AG111	-0.044690	-0.451742	0.000000	0.000000	-0.233836	0.000000	-0.001616	-0.012233
10	AG111	-0.037886	-0.410180	0.000000	0.000000	-0.163349	0.000000	-0.001093	0.018424
1	AG112	0.153999	0.281063	0.000000	0.000000	-0.194445	0.000000	-0.006817	-0.037186
2	AG112	0.140412	0.350458	0.000000	0.000000	-0.258279	0.000000	0.015669	0.030996
3	AG112	0.101875	-0.015307	0.000000	0.000000	-0.249792	0.000000	-0.000018	-0.010006
4	AG112	0.125431	0.207409	0.000000	0.000000	-0.249347	0.000000	-0.032823	-0.013553
5	AG112	0.141301	-0.382563	0.000000	0.000000	-0.347056	0.000000	0.004509	0.037198
6	AG112	0.119026	0.373625	0.000000	0.000000	-0.244979	0.000000	-0.029258	-0.002387
7	AG112	0.116073	0.401652	0.000000	0.000000	-0.258794	0.000000	-0.022413	-0.019025
8	AG112	0.144364	0.262960	0.000000	0.000000	-0.192973	0.000000	0.005818	-0.007458
9	AG112	0.125224	0.252490	0.000000	0.000000	-0.250608	0.000000	-0.008936	0.041725
10	AG112	0.151191	0.005830	0.000000	0.000000	-0.241867	0.000000	0.004467	-0.052427
1	AG139	-0.088483	0.378878	0.000000	0.000000	-0.136626	0.000000	-0.023193	0.016935
2	AG139	-0.057513	0.188948	0.000000	0.000000	-0.162377	0.000000	0.005158	-0.084679
3	AG139	-0.087270	0.242555	0.000000	0.000000	-0.125281	0.000000	0.035735	0.022225
4	AG139	-0.010701	0.308335	0.000000	0.000000	-0.103193	0.000000	0.028454	0.010453
5	AG139	-0.036708	0.174876	0.000000	0.000000	-0.166537	0.000000	-0.022044	-0.010979
6	AG139	0.016168	-0.091695	0.000000	0.000000	-0.161640	0.000000	-0.001089	-0.007563
7	AG139	-0.010283	0.410349	0.000000	0.000000	-0.122137	0.000000	0.009737	0.003441
8	AG139	-0.008624	0.149149	0.000000	0.000000	-0.162565	0.000000	0.014722	0.034645
9	AG139	-0.021562	0.060722	0.000000	0.000000	-0.164247	0.000000	-0.005800	0.004345
10	AG139	-0.021842	0.061973	0.000000	0.000000	-0.179300	0.000000	-0.017489	-0.028477
1	AG142	0.127168	0.691660	0.000000	0.000000	-0.184280	0.000000	0.011637	0.013297
2	AG142	0.155441	0.475117	0.000000	0.000000	-0.128171	0.000000	-0.019150	0.019279
3	AG142	0.154852	0.359870	0.000000	0.000000	-0.149765	0.000000	-0.033672	-0.005955
4	AG142	0.112982	0.550371	0.000000	0.000000	-0.204287	0.000000	-0.016909	-0.025850
5	AG142	0.129615	0.599025	0.000000	0.000000	-0.204022	0.000000	0.015164	-0.016719
6	AG142	0.146930	0.458520	0.000000	0.000000	-0.116397	0.000000	0.005359	0.036985
7	AG142	0.149717	0.504081	0.000000	0.000000	-0.220831	0.000000	0.006348	-0.020143
8	AG142	0.128063	0.560801	0.000000	0.000000	-0.299148	0.000000	-0.057060	-0.044493
9	AG142	0.182982	0.262127	0.000000	0.000000	-0.115097	0.000000	-0.040310	0.014691
10	AG142	0.100073	0.911402	0.000000	0.000000	-0.170357	0.000000	0.000195	0.012147
1	GD14	0.028711	-0.025397	0.000000	0.000000	-0.292775	0.000000	0.001370	-0.038764
2	GD14	0.041049	0.357464	0.000000	0.000000	-0.268636	0.000000	0.009987	-0.026696
3	GD14	-0.014154	0.021063	0.000000	0.000000	-0.292276	0.000000	-0.008917	-0.018372
4	GD14	-0.011598	-0.139504	0.000000	0.000000	-0.324365	0.000000	-0.015983	0.041952
5	GD14	0.027333	0.034136	0.000000	0.000000	-0.272449	0.000000	0.026469	0.024765
6	GD14	0.016304	-0.209698	0.000000	0.000000	-0.393987	0.000000	-0.012712	0.053176
7	GD14	-0.008399	-0.187354	0.000000	0.000000	-0.328749	0.000000	0.024581	-0.002330
8	GD14	0.009638	0.213117	0.000000	0.000000	-0.281712	0.000000	-0.008641	-0.020273
9	GD14	0.022313	0.121477	0.000000	0.000000	-0.311315	0.000000	0.006768	0.002111
10	GD14	0.030352	0.048082	0.000000	0.000000	-0.375489	0.000000	-0.019277	-0.070745
1	GD15	0.027403	0.034640	0.000000	0.000000	-0.131999	0.000000	-0.004917	0.059878
2	GD15	-0.030589	0.383843	0.000000	0.000000	-0.139144	0.000000	0.008767	0.015246
3	GD15	-0.015256	-0.141628	0.000000	0.000000	-0.121221	0.000000	-0.013231	-0.012973
4	GD15	-0.041737	-0.306138	0.000000	0.000000	-0.184546	0.000000	0.001089	0.026435
5	GD15	-0.001447	0.339210	0.000000	0.000000	-0.090901	0.000000	0.012204	-0.005464
6	GD15	0.014178	-0.048103	0.000000	0.000000	-0.201238	0.000000	0.019452	-0.078556
7	GD15	-0.048704	0.148693	0.000000	0.000000	-0.140400	0.000000	0.003448	-0.009877
8	GD15	-0.042117	-0.149979	0.000000	0.000000	-0.145243	0.000000	0.026626	-0.016601
9	GD15	-0.021954	-0.084507	0.000000	0.000000	-0.177070	0.000000	0.005798	0.030405
10	GD15	-0.040493	0.050450	0.000000	0.000000	-0.165829	0.000000	0.020059	0.010965
1	GD16	-0.196443	-0.053241	0.000000	0.000000	-0.113129	0.000000	0.023918	-0.054120
2	GD16	-0.213050	-0.072308	0.000000	0.000000	-0.107508	0.000000	0.022652	-0.000348
3	GD16	-0.228853	-0.095991	0.000000	0.000000	-0.090807	0.000000	-0.012598	0.008455
4	GD16	-0.214234	0.121739	0.000000	0.000000	-0.114193	0.000000	-0.017737	-0.024280
5	GD16	-0.240654	-0.071293	0.000000	0.000000	-0.180520	0.000000	-0.006230	-0.016334
6	GD16	-0.267801	0.291546	0.000000	0.000000	-0.170946	0.000000	-0.024173	-0.061590
7	GD16	-0.251447	-0.042463	0.000000	0.000000	-0.108278	0.000000	0.012921	0.023770
8	GD16	-0.278444	0.436404	0.000000	0.000000	-0.114585	0.000000	-0.036019	-0.002893
9	GD16	-0.223659	0.177465	0.000000	0.000000	-0.102472	0.000000	-0.004831	-0.007798
10	GD16	-0.161257	0.068028	0.000000	0.000000	-0.096587	0.000000	0.012855	-0.013067
