rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB	S0	T0
1	AG111	0.582364	-0.332028	3.006994	0.000000	-0.154164	-0.201149	24485.720797	24584.467982
2	AG111	0.594057	-0.785670	3.006994	0.000000	-0.170884	-0.201149	23484.874910	26312.028768
3	AG111	0.569628	0.123741	3.006994	0.000000	-0.142589	-0.201149	24439.650141	24678.833715
4	AG111	0.655498	-0.213461	3.006994	0.000000	-0.145135	-0.201149	22713.892325	24251.961856
5	AG111	0.626151	-0.214557	3.006994	0.000000	-0.107755	-0.201149	22954.955012	25049.842204
6	AG111	0.698558	-0.661566	3.006994	0.000000	0.007506	-0.201149	23426.433022	25300.382072
7	AG111	0.586404	-0.158761	3.006994	0.000000	-0.121768	-0.201149	23665.620230	26366.465403
8	AG111	0.586437	-0.034807	3.006994	0.000000	-0.119590	-0.201149	23839.139229	24788.699124
9	AG111	0.587303	-0.451742	3.006994	0.000000	-0.233836	-0.201149	23594.855556	24460.589065
10	AG111	0.594107	-0.410180	3.006994	0.000000	-0.163349	-0.201149	23607.204071	25222.076073
1	AG112	0.785992	0.281063	3.006994	0.000000	-0.194445	-0.201149	23472.449527	23857.773914
2	AG112	0.772405	0.350458	3.006994	0.000000	-0.258279	-0.201149	24006.248020	25541.187963
3	AG112	0.733868	-0.015307	3.006994	0.000000	-0.249792	-0.201149	23632.592193	24515.131707
4	AG112	0.757424	0.207409	3.006994	0.000000	-0.249347	-0.201149	22869.907189	24428.323023
5	AG112	0.773295	-0.382563	3.006994	0.000000	-0.347056	-0.201149	23739.826499	25700.074675
6	AG112	0.751019	0.373625	3.006994	0.000000	-0.244979	-0.201149	22951.577034	24702.602139
7	AG112	0.748066	0.401652	3.006994	0.000000	-0.258794	-0.201149	23109.229562	24295.003166
8	AG112	0.776357	0.262960	3.006994	0.000000	-0.192973	-0.201149	23770.925124	24577.652014
9	AG112	0.757217	0.252490	3.006994	0.000000	-0.250608	-0.201149	23422.775649	25816.685351
