parameter	value	se_sa	rse_sa
rhoS_pop	0.61291966365951378	0.04645642487449856	7.57952919916529400
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	3.60830706062874995	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	0.25957893619918193	0.09621836655275968	37.06709333261491679
omega_rhoS	0.11865353441502530	0.03370053799429595	28.40247293133173656
omega_deltaSC	0.26108735191264759	0.15941828954570481	61.05936897281858222
omega_rhoC	0.10589111423460205	0.28640262114112458	270.46898430646291445
omega_deltaCB	0.07446026246144488	0.10304260037155132	138.38602895726589281
omega_rhoB	0.05174180968182406	0.30127726165627527	582.27043759953448898
b1	0.16390637268396824	0.02167625267543157	13.22477724354626716
b2	0.17821912970439202	0.02391740837099534	13.42022509629947891
b3	0.27327455584517940	0.04684694334489761	17.14281199726410421
