parameter	value	se_sa	rse_sa
rhoS_pop	0.76677469887530414	0.00020463305715530	0.02668750774581540
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	1.63448351735007713	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	0.00384445551605684	nan	nan
S0_pop	19041.48181619567185408	1169.07793038471936597	6.13963735422294565
T0_pop	24453.46298761179423309	2022.70460328944568573	8.27164890434599975
omega_S0	0.05731755412540925	0.08921169073202345	155.64462247783760063
omega_T0	0.20179588093250012	0.06285473429682048	31.14767952961593522
b1	0.31363594747614354	0.04387175656901691	13.98811485802468013
b2	0.22090052454982440	0.02885630911590172	13.06303331542933499
b3	0.33065911333014786	0.04755082601023315	14.38061861696092159
