parameter	value	se_sa	rse_sa
rhoS_pop	0.61324200675663643	0.04615197952095945	7.52589989147216976
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	3.74444453812424616	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	0.25602028944394867	0.06976000660249533	27.24784303384990380
omega_rhoS	0.11867663967152904	0.03315238898007145	27.93505872076425689
omega_deltaSC	0.24677858691340268	0.16846548626196803	68.26584444341777669
omega_deltaCB	0.01785266637715965	0.02410144132538747	135.00191409067267045
omega_rhoB	0.14370448341747249	0.05883052448804878	40.93854491452547251
b1	0.16370479687286421	0.02138711416215201	13.06443950983402402
b2	0.17701575271681383	0.02307427255711796	13.03515207148355159
b3	0.27341129838618478	0.04805070539761833	17.57451344594700515
