parameter	value	se_sa	rse_sa
rhoS_pop	0.19455082797730583	nan	nan
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	6.18532400484593303	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	-0.91366516539930198	nan	nan
S0_pop	69804.76602716952038463	11503.35624180758350121	16.47932784035151599
T0_pop	110646.83771657629404217	16769.90954855976815452	15.15624837965651395
omega_S0	0.32766514828756887	0.13753562650809195	41.97444471188816095
omega_T0	0.31813373523471195	0.10850628033565490	34.10712801507875014
b1	0.65154971208697421	0.10936822700322865	16.78586069095358368
b2	0.64405843428110765	0.08753737383997542	13.59152666600568260
b3	0.95643965949861842	0.17691090327200720	18.49681801826859129
