rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB
1	AG111	-0.002923	-0.254197	0.000000	0.000000	0.005265	-0.019999
2	AG111	-0.010866	0.084510	0.000000	0.000000	0.015930	-0.128667
3	AG111	-0.006814	-0.147930	0.000000	0.000000	0.038936	-0.095850
4	AG111	0.014040	-0.225663	0.000000	0.000000	-0.015484	-0.148110
5	AG111	-0.024158	0.102196	0.000000	0.000000	-0.002218	-0.216193
6	AG111	0.011904	-0.222314	0.000000	0.000000	-0.001165	-0.225502
7	AG111	0.012699	-0.552464	0.000000	0.000000	0.026449	-0.129941
8	AG111	0.045032	-0.125532	0.000000	0.000000	-0.000314	-0.085836
9	AG111	-0.022593	0.010011	0.000000	0.000000	0.005502	-0.184481
10	AG111	-0.076447	-0.503604	0.000000	0.000000	-0.000156	0.087939
1	AG112	0.170101	-0.180988	0.000000	0.000000	0.002132	0.089566
2	AG112	0.145749	-0.108736	0.000000	0.000000	0.013823	0.066678
3	AG112	0.120425	-0.124522	0.000000	0.000000	-0.041759	0.120487
4	AG112	0.200483	-0.141522	0.000000	0.000000	0.021128	0.152559
5	AG112	0.178584	0.092844	0.000000	0.000000	0.001444	0.055445
6	AG112	0.143470	0.026070	0.000000	0.000000	-0.006527	0.130724
7	AG112	0.156525	0.125746	0.000000	0.000000	0.003526	0.045089
8	AG112	0.102784	0.033410	0.000000	0.000000	-0.042039	0.139865
9	AG112	0.127672	-0.139660	0.000000	0.000000	-0.033877	0.127407
10	AG112	0.136864	0.127150	0.000000	0.000000	-0.011714	0.159738
1	AG139	-0.006878	0.085845	0.000000	0.000000	-0.005785	-0.071640
2	AG139	-0.060056	-0.104636	0.000000	0.000000	0.011627	-0.025345
3	AG139	-0.026143	0.107265	0.000000	0.000000	-0.008081	-0.022815
4	AG139	0.000393	-0.037851	0.000000	0.000000	0.000549	-0.135851
5	AG139	-0.063977	-0.414589	0.000000	0.000000	0.013287	0.276123
6	AG139	-0.034536	0.154234	0.000000	0.000000	-0.037339	-0.073330
7	AG139	-0.068554	-0.086025	0.000000	0.000000	0.001636	0.055762
8	AG139	-0.067479	-0.042675	0.000000	0.000000	-0.051520	-0.087176
9	AG139	-0.034655	-0.233451	0.000000	0.000000	0.001163	0.085576
10	AG139	-0.041191	0.115335	0.000000	0.000000	0.034964	0.023841
1	AG142	0.180721	0.453362	0.000000	0.000000	-0.020820	-0.230287
2	AG142	0.145993	0.515987	0.000000	0.000000	-0.042959	-0.065908
3	AG142	0.136688	0.621874	0.000000	0.000000	-0.031139	-0.110609
4	AG142	0.152061	0.335952	0.000000	0.000000	0.012584	-0.087592
5	AG142	0.121780	0.275592	0.000000	0.000000	-0.002648	0.008734
6	AG142	0.156853	0.187184	0.000000	0.000000	-0.015022	-0.083527
7	AG142	0.102686	0.289307	0.000000	0.000000	0.018027	0.079535
8	AG142	0.109914	0.204455	0.000000	0.000000	-0.026957	-0.037686
9	AG142	0.141111	0.494954	0.000000	0.000000	-0.032602	-0.030447
10	AG142	0.133025	0.340398	0.000000	0.000000	-0.000493	0.020936
1	GD14	-0.003681	0.105417	0.000000	0.000000	-0.067255	0.074895
2	GD14	0.027342	-0.075208	0.000000	0.000000	0.003386	0.175259
3	GD14	0.042448	-0.165598	0.000000	0.000000	0.008704	0.294611
4	GD14	0.033602	0.000379	0.000000	0.000000	-0.058505	0.086378
5	GD14	0.031624	-0.303802	0.000000	0.000000	-0.037878	0.201381
6	GD14	0.040662	-0.110156	0.000000	0.000000	0.019700	0.254188
7	GD14	-0.036829	-0.321440	0.000000	0.000000	-0.047591	0.407522
8	GD14	-0.006937	-0.088601	0.000000	0.000000	-0.024610	0.152882
9	GD14	-0.028607	-0.093059	0.000000	0.000000	-0.040569	0.144687
10	GD14	-0.012374	0.026060	0.000000	0.000000	-0.006226	0.176953
1	GD15	-0.026406	-0.006341	0.000000	0.000000	-0.011580	-0.082514
2	GD15	0.034730	-0.189305	0.000000	0.000000	0.027389	-0.142596
3	GD15	0.009383	0.258254	0.000000	0.000000	0.013556	-0.081432
4	GD15	0.002418	-0.053948	0.000000	0.000000	0.016130	0.029076
5	GD15	-0.000695	-0.022848	0.000000	0.000000	0.020262	-0.022898
6	GD15	0.004013	-0.025484	0.000000	0.000000	0.008054	-0.095309
7	GD15	-0.033162	-0.307511	0.000000	0.000000	0.022327	0.142503
8	GD15	-0.010157	-0.141035	0.000000	0.000000	0.019760	0.032287
9	GD15	0.016384	-0.096240	0.000000	0.000000	0.038017	0.028183
10	GD15	-0.012152	-0.159026	0.000000	0.000000	-0.018145	0.047199
1	GD16	-0.278071	0.089058	0.000000	0.000000	0.008799	-0.074586
2	GD16	-0.212652	-0.033590	0.000000	0.000000	0.006807	-0.051942
3	GD16	-0.226534	0.129944	0.000000	0.000000	-0.017102	-0.020144
4	GD16	-0.262901	0.069770	0.000000	0.000000	-0.007759	-0.166884
5	GD16	-0.199077	-0.049689	0.000000	0.000000	0.083154	-0.047405
6	GD16	-0.212624	-0.175471	0.000000	0.000000	-0.050765	-0.102054
7	GD16	-0.290663	-0.189131	0.000000	0.000000	-0.009901	-0.070442
8	GD16	-0.173536	0.198631	0.000000	0.000000	0.019366	-0.230037
9	GD16	-0.230272	-0.097004	0.000000	0.000000	-0.009787	-0.132771
10	GD16	-0.256061	-0.028325	0.000000	0.000000	-0.006140	-0.000510
