parameter	value	se_sa	rse_sa
rhoS_pop	0.61940403770311048	0.04642539745781442	7.49517191233854962
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	2.61053193476826317	0.64264717055188081	24.61747975547859468
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	0.83065449980595718	0.05260582909966930	6.33305774084870876
omega_rhoS	0.11906593912438201	0.03370165175635190	28.30503165237333718
omega_deltaSC	0.32433028122058549	0.21043549122047797	64.88308474574881757
omega_rhoC	2705489083937991816118272.00000000000000000	nan	nan
omega_deltaCB	316.77102097164322458	129.68977821261469785	40.94117505282287084
omega_rhoB	0.07765007343144296	0.04251049269520539	54.74623630940643437
b1	0.16400848045730085	0.02149427784388436	13.10558928657371247
b2	0.31260564882467984	0.04324105521931548	13.83246124370790575
b3	0.32051890700797925	0.05448198000622526	16.99805497117489494
