rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB	S0	T0
1	AG111	0.627791	-0.375514	3.394939	0.000000	0.080116	0.250527	23912.959397	25361.544007
2	AG111	0.618602	-0.356422	3.394939	0.000000	0.001479	0.250527	24134.678339	25528.715272
3	AG111	0.637241	-0.154319	3.394939	0.000000	0.117058	0.250527	23644.065820	24858.825969
4	AG111	0.675254	-0.410325	3.394939	0.000000	-0.001361	0.250527	23756.900507	24695.080476
5	AG111	0.618287	-0.504923	3.394939	0.000000	0.091315	0.250527	23473.201664	24877.672662
6	AG111	0.629014	-0.422683	3.394939	0.000000	0.022956	0.250527	23587.217502	25065.872089
7	AG111	0.618543	-0.125690	3.394939	0.000000	0.059716	0.250527	23574.545607	25458.907542
8	AG111	0.629224	-0.323016	3.394939	0.000000	0.061986	0.250527	23203.770015	24041.913651
9	AG111	0.632226	0.222217	3.394939	0.000000	0.086449	0.250527	23392.376815	25085.619434
10	AG111	0.568394	0.064297	3.394939	0.000000	0.071573	0.250527	23755.657532	24222.227742
1	AG112	0.758251	-0.234124	3.394939	0.000000	-0.079427	0.250527	23235.784926	24337.997559
2	AG112	0.747969	0.065233	3.394939	0.000000	-0.052676	0.250527	24210.821685	24982.206020
3	AG112	0.826747	0.063069	3.394939	0.000000	-0.071479	0.250527	23717.448146	24103.424410
4	AG112	0.727878	0.039144	3.394939	0.000000	-0.168320	0.250527	23695.787472	26113.818119
5	AG112	0.767682	0.210981	3.394939	0.000000	-0.058938	0.250527	23586.907752	25016.818830
6	AG112	0.727434	0.112329	3.394939	0.000000	-0.040871	0.250527	24606.647456	25087.910343
7	AG112	0.731262	-0.223097	3.394939	0.000000	-0.065342	0.250527	24133.394726	25270.103045
8	AG112	0.759864	-0.011352	3.394939	0.000000	-0.085436	0.250527	23911.731672	26030.495428
9	AG112	0.771714	0.022858	3.394939	0.000000	-0.031059	0.250527	23475.466718	25134.408985
10	AG112	0.770771	-0.017172	3.394939	0.000000	0.019619	0.250527	23851.300485	24922.088166
1	AG139	0.523035	0.269404	3.394939	0.000000	0.055564	0.250527	23629.017936	25211.496017
2	AG139	0.590499	0.463093	3.394939	0.000000	0.039807	0.250527	23109.638890	24615.033662
3	AG139	0.624921	0.005176	3.394939	0.000000	-0.047752	0.250527	24095.201746	23995.528115
4	AG139	0.605210	0.017324	3.394939	0.000000	0.033602	0.250527	23278.618633	25426.405655
5	AG139	0.573063	-0.260827	3.394939	0.000000	-0.061695	0.250527	24043.152136	24505.545582
6	AG139	0.557299	0.157900	3.394939	0.000000	0.035261	0.250527	24226.677719	24400.115441
7	AG139	0.623609	-0.251111	3.394939	0.000000	0.046276	0.250527	23790.292198	26290.816348
8	AG139	0.641393	0.111147	3.394939	0.000000	-0.057531	0.250527	23919.344313	24541.348844
9	AG139	0.614509	0.153523	3.394939	0.000000	0.045730	0.250527	23967.897350	24380.492845
10	AG139	0.602688	0.022225	3.394939	0.000000	0.077633	0.250527	23423.048854	25845.189377
1	AG142	0.827342	0.370129	3.394939	0.000000	0.055698	0.250527	23624.689580	25442.471117
2	AG142	0.738351	0.382456	3.394939	0.000000	0.036992	0.250527	23761.200727	25312.722691
3	AG142	0.835374	0.186160	3.394939	0.000000	0.001012	0.250527	23863.183623	25007.216422
4	AG142	0.701426	0.154284	3.394939	0.000000	-0.064549	0.250527	24351.000854	26310.777770
5	AG142	0.849187	0.305309	3.394939	0.000000	0.064614	0.250527	23517.874777	25427.850751
6	AG142	0.739299	0.269283	3.394939	0.000000	-0.019103	0.250527	24082.648160	25952.179681
7	AG142	0.763344	0.631488	3.394939	0.000000	0.103895	0.250527	23724.345273	25839.299693
8	AG142	0.747812	0.673005	3.394939	0.000000	-0.012048	0.250527	23613.691815	25339.611187
9	AG142	0.717455	0.310868	3.394939	0.000000	0.009287	0.250527	23844.385525	25613.802405
10	AG142	0.753975	0.281350	3.394939	0.000000	0.082704	0.250527	23481.665322	24875.759131
1	GD14	0.619185	-0.061175	3.394939	0.000000	-0.159146	0.250527	23555.461708	25264.225821
2	GD14	0.597016	0.019746	3.394939	0.000000	-0.158694	0.250527	23632.929985	24137.914978
3	GD14	0.658433	0.095969	3.394939	0.000000	-0.155524	0.250527	23806.194179	25340.000529
4	GD14	0.599774	-0.017822	3.394939	0.000000	-0.161623	0.250527	23448.279431	24799.804093
5	GD14	0.616227	0.024186	3.394939	0.000000	-0.156721	0.250527	23644.225044	24589.886697
6	GD14	0.652827	-0.086592	3.394939	0.000000	-0.062352	0.250527	23072.130272	25113.555881
7	GD14	0.616739	-0.272065	3.394939	0.000000	-0.166798	0.250527	23149.167019	25600.991629
8	GD14	0.719083	-0.264060	3.394939	0.000000	-0.122730	0.250527	22922.936054	25179.336773
9	GD14	0.632677	0.067253	3.394939	0.000000	-0.095588	0.250527	23478.477802	26296.014978
10	GD14	0.653769	0.021387	3.394939	0.000000	-0.167124	0.250527	23566.148929	24480.818056
1	GD15	0.630262	-0.128771	3.394939	0.000000	-0.027588	0.250527	23572.586664	24990.541536
2	GD15	0.630562	-0.075869	3.394939	0.000000	0.096268	0.250527	23794.193009	24913.155632
3	GD15	0.609467	0.076249	3.394939	0.000000	0.062148	0.250527	23567.632859	23640.996789
4	GD15	0.663922	-0.004188	3.394939	0.000000	0.057579	0.250527	23426.514757	24065.989410
5	GD15	0.654342	0.389632	3.394939	0.000000	0.033262	0.250527	24088.729516	23806.957369
6	GD15	0.642855	-0.062399	3.394939	0.000000	0.032592	0.250527	23827.102507	24445.167599
7	GD15	0.636021	-0.128978	3.394939	0.000000	0.041589	0.250527	23788.942124	24396.736649
8	GD15	0.640933	-0.106424	3.394939	0.000000	-0.010024	0.250527	23645.899907	25574.695870
9	GD15	0.612321	-0.222371	3.394939	0.000000	0.038728	0.250527	23824.398765	24530.200538
10	GD15	0.630956	-0.077585	3.394939	0.000000	0.135259	0.250527	24643.386606	23811.060268
1	GD16	0.421916	0.163064	3.394939	0.000000	0.171955	0.250527	23585.660852	24518.902653
2	GD16	0.411431	0.022122	3.394939	0.000000	0.051395	0.250527	23728.143473	24497.097129
3	GD16	0.428853	-0.021615	3.394939	0.000000	0.082502	0.250527	23807.657891	24330.914437
4	GD16	0.385423	0.019748	3.394939	0.000000	0.087828	0.250527	24268.421130	24907.193027
5	GD16	0.438504	-0.240521	3.394939	0.000000	0.066671	0.250527	23404.034918	25158.120849
6	GD16	0.381671	-0.014581	3.394939	0.000000	0.118636	0.250527	23762.786706	24926.527385
7	GD16	0.428374	-0.029735	3.394939	0.000000	0.142120	0.250527	23485.091303	24366.919630
8	GD16	0.422254	0.058951	3.394939	0.000000	0.104050	0.250527	23497.535907	23628.776556
9	GD16	0.430881	0.005008	3.394939	0.000000	0.041806	0.250527	24062.329385	24274.717963
10	GD16	0.370162	0.018071	3.394939	0.000000	0.085491	0.250527	23525.196309	25103.592007
