rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB	S0	T0
1	AG111	0.685279	0.007417	3.056987	0.000000	-0.004007	-0.203526	23015.605735	24346.619281
2	AG111	0.726481	-0.592111	3.056987	0.000000	-0.133713	-0.203526	22810.436154	25043.196162
3	AG111	0.594421	0.001412	3.056987	0.000000	-0.147293	-0.203526	24045.034717	24513.290202
4	AG111	0.667604	-0.550041	3.056987	0.000000	-0.114984	-0.203526	23469.609538	24309.895099
5	AG111	0.593880	-0.091435	3.056987	0.000000	-0.123743	-0.203526	22719.877178	25266.298725
6	AG111	0.598363	-0.052249	3.056987	0.000000	-0.157694	-0.203526	23446.517605	24380.656264
7	AG111	0.583650	-0.666754	3.056987	0.000000	-0.210485	-0.203526	23376.220400	25287.398976
8	AG111	0.626650	-0.319882	3.056987	0.000000	-0.138136	-0.203526	23297.761334	24216.731316
9	AG111	0.630493	-0.122229	3.056987	0.000000	-0.041434	-0.203526	22802.449760	24378.036547
10	AG111	0.604414	-0.262651	3.056987	0.000000	-0.088320	-0.203526	23787.235908	25792.268123
1	AG112	0.811803	0.127110	3.056987	0.000000	-0.304466	-0.203526	23666.693370	24781.825619
2	AG112	0.769918	0.055521	3.056987	0.000000	-0.246185	-0.203526	23191.064311	25304.848537
3	AG112	0.845834	0.274457	3.056987	0.000000	-0.201101	-0.203526	23683.202802	25391.704682
4	AG112	0.780207	0.576488	3.056987	0.000000	-0.241040	-0.203526	23200.506542	23979.777654
5	AG112	0.748231	0.277146	3.056987	0.000000	-0.230791	-0.203526	23218.962838	24773.725707
6	AG112	0.780034	0.263820	3.056987	0.000000	-0.218454	-0.203526	23748.344270	25369.436835
7	AG112	0.733170	0.099875	3.056987	0.000000	-0.230229	-0.203526	24434.144847	26035.863919
8	AG112	0.754399	0.305962	3.056987	0.000000	-0.217307	-0.203526	23513.404042	25653.616417
9	AG112	0.778306	-0.050385	3.056987	0.000000	-0.201060	-0.203526	23989.167724	24971.927863
10	AG112	0.728481	-0.024450	3.056987	0.000000	-0.335810	-0.203526	22991.695140	24839.743584
1	AG139	0.621608	0.087252	3.056987	0.000000	-0.224500	-0.203526	22669.863982	24329.963001
2	AG139	0.573549	0.574248	3.056987	0.000000	-0.119968	-0.203526	23995.074759	23136.883492
3	AG139	0.607971	0.322648	3.056987	0.000000	-0.145829	-0.203526	23245.906844	23345.375883
4	AG139	0.590381	0.178343	3.056987	0.000000	-0.120281	-0.203526	23430.883639	25692.377093
5	AG139	0.560766	0.525847	3.056987	0.000000	-0.151770	-0.203526	23586.517546	24531.875362
6	AG139	0.617002	0.401132	3.056987	0.000000	-0.094648	-0.203526	22422.525495	25535.401226
7	AG139	0.605714	0.235535	3.056987	0.000000	-0.127626	-0.203526	23651.662581	25081.424315
8	AG139	0.595147	0.018343	3.056987	0.000000	-0.108999	-0.203526	23511.754434	23804.882092
9	AG139	0.627347	0.042525	3.056987	0.000000	-0.122901	-0.203526	23323.929540	24300.854793
10	AG139	0.529162	0.196902	3.056987	0.000000	-0.183652	-0.203526	23764.830636	24420.038504
1	AG142	0.759642	0.443678	3.056987	0.000000	-0.180593	-0.203526	23369.009443	26301.661661
2	AG142	0.742041	0.682148	3.056987	0.000000	-0.193197	-0.203526	23865.619060	25419.546612
3	AG142	0.731819	0.658382	3.056987	0.000000	-0.184094	-0.203526	24204.749407	24571.582296
4	AG142	0.819743	0.654225	3.056987	0.000000	-0.198603	-0.203526	23163.401949	25038.614289
5	AG142	0.785937	0.662015	3.056987	0.000000	-0.139224	-0.203526	23177.613886	25131.932255
6	AG142	0.784071	0.551760	3.056987	0.000000	-0.194535	-0.203526	23701.876532	24640.810483
7	AG142	0.758763	0.437897	3.056987	0.000000	-0.181730	-0.203526	24424.532220	24995.764148
8	AG142	0.738976	0.689495	3.056987	0.000000	-0.170585	-0.203526	23054.831080	24614.212131
9	AG142	0.760271	0.429692	3.056987	0.000000	-0.144957	-0.203526	23744.282391	25183.792964
10	AG142	0.728274	0.311858	3.056987	0.000000	-0.186341	-0.203526	23548.767138	25384.685621
1	GD14	0.639831	-0.072505	3.056987	0.000000	-0.330115	-0.203526	24189.485980	23810.780794
2	GD14	0.706846	-0.032984	3.056987	0.000000	-0.307228	-0.203526	23060.903310	24537.442861
3	GD14	0.658706	0.119314	3.056987	0.000000	-0.284100	-0.203526	23367.088472	23583.553389
4	GD14	0.638266	-0.177745	3.056987	0.000000	-0.350834	-0.203526	23466.320970	23580.159880
5	GD14	0.618048	0.127836	3.056987	0.000000	-0.275137	-0.203526	24241.076707	22697.422055
6	GD14	0.632310	-0.091783	3.056987	0.000000	-0.288410	-0.203526	23577.433708	23720.000741
7	GD14	0.648303	0.014328	3.056987	0.000000	-0.299706	-0.203526	22551.512812	24059.131132
8	GD14	0.663420	0.126845	3.056987	0.000000	-0.265125	-0.203526	24073.270966	25611.306453
9	GD14	0.690150	0.136642	3.056987	0.000000	-0.307900	-0.203526	23128.202047	24130.882206
10	GD14	0.653209	-0.052814	3.056987	0.000000	-0.309520	-0.203526	23079.916388	24895.005000
1	GD15	0.615982	-0.042868	3.056987	0.000000	-0.155807	-0.203526	22835.686175	24429.181289
2	GD15	0.660491	0.257174	3.056987	0.000000	-0.107205	-0.203526	23283.430977	24754.219382
3	GD15	0.660792	-0.102676	3.056987	0.000000	-0.129181	-0.203526	22931.027908	24379.889629
4	GD15	0.656386	-0.350574	3.056987	0.000000	-0.186323	-0.203526	22761.206461	24934.008925
5	GD15	0.633251	0.090272	3.056987	0.000000	-0.155718	-0.203526	22344.955725	23593.548681
6	GD15	0.655604	-0.040258	3.056987	0.000000	-0.111441	-0.203526	23967.371577	24367.839098
7	GD15	0.601835	0.100636	3.056987	0.000000	-0.167926	-0.203526	23562.596966	25609.243489
8	GD15	0.665468	0.148550	3.056987	0.000000	-0.119147	-0.203526	23445.121204	24544.523588
9	GD15	0.601572	0.133440	3.056987	0.000000	-0.159091	-0.203526	23473.044845	25093.827034
10	GD15	0.640038	0.363173	3.056987	0.000000	-0.048373	-0.203526	23671.145782	25327.167161
1	GD16	0.430209	0.149588	3.056987	0.000000	-0.097137	-0.203526	23443.022085	24824.446677
2	GD16	0.388641	0.042054	3.056987	0.000000	-0.081436	-0.203526	23117.293131	24377.481635
3	GD16	0.361918	0.022272	3.056987	0.000000	-0.139658	-0.203526	23039.865385	24670.738875
4	GD16	0.443098	-0.292148	3.056987	0.000000	-0.130683	-0.203526	22320.426050	25297.904381
5	GD16	0.445522	0.221608	3.056987	0.000000	-0.072411	-0.203526	23323.598133	25409.585544
6	GD16	0.413763	-0.081125	3.056987	0.000000	-0.169766	-0.203526	23965.725591	24994.353955
7	GD16	0.405405	0.432885	3.056987	0.000000	-0.090190	-0.203526	23180.643229	23054.860011
8	GD16	0.347912	0.155585	3.056987	0.000000	-0.123114	-0.203526	23930.050447	25209.127299
9	GD16	0.400963	0.036282	3.056987	0.000000	-0.111706	-0.203526	23151.545571	24410.430695
10	GD16	0.422077	-0.003598	3.056987	0.000000	-0.072417	-0.203526	23776.229734	23947.413762
