rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB	eta_S0	eta_T0
1	AG111	0.049792	0.007417	0.000000	0.000000	-0.004007	0.000000	-0.014503	-0.012879
2	AG111	0.090995	-0.592111	0.000000	0.000000	-0.133713	0.000000	-0.023457	0.015330
3	AG111	-0.041065	0.001412	0.000000	0.000000	-0.147293	0.000000	0.029253	-0.006057
4	AG111	0.032117	-0.550041	0.000000	0.000000	-0.114984	0.000000	0.005031	-0.014389
5	AG111	-0.041606	-0.091435	0.000000	0.000000	-0.123743	0.000000	-0.027435	0.024199
6	AG111	-0.037124	-0.052249	0.000000	0.000000	-0.157694	0.000000	0.004047	-0.011482
7	AG111	-0.051837	-0.666754	0.000000	0.000000	-0.210485	0.000000	0.001044	0.025034
8	AG111	-0.008837	-0.319882	0.000000	0.000000	-0.138136	0.000000	-0.002318	-0.018229
9	AG111	-0.004994	-0.122229	0.000000	0.000000	-0.041434	0.000000	-0.023807	-0.011590
10	AG111	-0.031072	-0.262651	0.000000	0.000000	-0.088320	0.000000	0.018474	0.044802
1	AG112	0.176316	0.127110	0.000000	0.000000	-0.304466	0.000000	0.013394	0.004838
2	AG112	0.134431	0.055521	0.000000	0.000000	-0.246185	0.000000	-0.006908	0.025724
3	AG112	0.210347	0.274457	0.000000	0.000000	-0.201101	0.000000	0.014091	0.029150
4	AG112	0.144721	0.576488	0.000000	0.000000	-0.241040	0.000000	-0.006501	-0.028062
5	AG112	0.112744	0.277146	0.000000	0.000000	-0.230791	0.000000	-0.005706	0.004511
6	AG112	0.144548	0.263820	0.000000	0.000000	-0.218454	0.000000	0.016838	0.028273
7	AG112	0.097683	0.099875	0.000000	0.000000	-0.230229	0.000000	0.045306	0.054203
8	AG112	0.118912	0.305962	0.000000	0.000000	-0.217307	0.000000	0.006896	0.039412
9	AG112	0.142819	-0.050385	0.000000	0.000000	-0.201060	0.000000	0.026927	0.012480
10	AG112	0.092994	-0.024450	0.000000	0.000000	-0.335810	0.000000	-0.015542	0.007172
1	AG139	-0.013879	0.087252	0.000000	0.000000	-0.224500	0.000000	-0.029639	-0.013564
2	AG139	-0.061938	0.574248	0.000000	0.000000	-0.119968	0.000000	0.027174	-0.063844
3	AG139	-0.027516	0.322648	0.000000	0.000000	-0.145829	0.000000	-0.004546	-0.054874
4	AG139	-0.045106	0.178343	0.000000	0.000000	-0.120281	0.000000	0.003380	0.040922
5	AG139	-0.074721	0.525847	0.000000	0.000000	-0.151770	0.000000	0.010000	-0.005299
6	AG139	-0.018485	0.401132	0.000000	0.000000	-0.094648	0.000000	-0.040609	0.034793
7	AG139	-0.029773	0.235535	0.000000	0.000000	-0.127626	0.000000	0.012758	0.016855
8	AG139	-0.040340	0.018343	0.000000	0.000000	-0.108999	0.000000	0.006825	-0.035382
9	AG139	-0.008140	0.042525	0.000000	0.000000	-0.122901	0.000000	-0.001195	-0.014761
10	AG139	-0.106324	0.196902	0.000000	0.000000	-0.183652	0.000000	0.017532	-0.009868
1	AG142	0.124155	0.443678	0.000000	0.000000	-0.180593	0.000000	0.000736	0.064360
2	AG142	0.106554	0.682148	0.000000	0.000000	-0.193197	0.000000	0.021764	0.030246
3	AG142	0.096333	0.658382	0.000000	0.000000	-0.184094	0.000000	0.035874	-0.003682
4	AG142	0.184256	0.654225	0.000000	0.000000	-0.198603	0.000000	-0.008102	0.015147
5	AG142	0.150450	0.662015	0.000000	0.000000	-0.139224	0.000000	-0.007488	0.018867
6	AG142	0.148584	0.551760	0.000000	0.000000	-0.194535	0.000000	0.014879	-0.000868
7	AG142	0.123276	0.437897	0.000000	0.000000	-0.181730	0.000000	0.044913	0.013434
8	AG142	0.103489	0.689495	0.000000	0.000000	-0.170585	0.000000	-0.012800	-0.001948
9	AG142	0.124784	0.429692	0.000000	0.000000	-0.144957	0.000000	0.016667	0.020928
10	AG142	0.092787	0.311858	0.000000	0.000000	-0.186341	0.000000	0.008398	0.028874
1	GD14	0.004344	-0.072505	0.000000	0.000000	-0.330115	0.000000	0.035243	-0.035134
2	GD14	0.071359	-0.032984	0.000000	0.000000	-0.307228	0.000000	-0.012536	-0.005072
3	GD14	0.023219	0.119314	0.000000	0.000000	-0.284100	0.000000	0.000654	-0.044723
4	GD14	0.002779	-0.177745	0.000000	0.000000	-0.350834	0.000000	0.004891	-0.044867
5	GD14	-0.017439	0.127836	0.000000	0.000000	-0.275137	0.000000	0.037374	-0.083021
6	GD14	-0.003177	-0.091783	0.000000	0.000000	-0.288410	0.000000	0.009615	-0.038954
7	GD14	0.012816	0.014328	0.000000	0.000000	-0.299706	0.000000	-0.034873	-0.024758
8	GD14	0.027933	0.126845	0.000000	0.000000	-0.265125	0.000000	0.030427	0.037761
9	GD14	0.054663	0.136642	0.000000	0.000000	-0.307900	0.000000	-0.009622	-0.021780
10	GD14	0.017723	-0.052814	0.000000	0.000000	-0.309520	0.000000	-0.011712	0.009395
1	GD15	-0.019505	-0.042868	0.000000	0.000000	-0.155807	0.000000	-0.022351	-0.009494
2	GD15	0.025005	0.257174	0.000000	0.000000	-0.107205	0.000000	-0.002933	0.003723
3	GD15	0.025305	-0.102676	0.000000	0.000000	-0.129181	0.000000	-0.018184	-0.011514
4	GD15	0.020899	-0.350574	0.000000	0.000000	-0.186323	0.000000	-0.025617	0.010960
5	GD15	-0.002236	0.090272	0.000000	0.000000	-0.155718	0.000000	-0.044074	-0.044299
6	GD15	0.020117	-0.040258	0.000000	0.000000	-0.111441	0.000000	0.026018	-0.012008
7	GD15	-0.033652	0.100636	0.000000	0.000000	-0.167926	0.000000	0.008986	0.037681
8	GD15	0.029981	0.148550	0.000000	0.000000	-0.119147	0.000000	0.003987	-0.004784
9	GD15	-0.033915	0.133440	0.000000	0.000000	-0.159091	0.000000	0.005178	0.017349
10	GD15	0.004551	0.363173	0.000000	0.000000	-0.048373	0.000000	0.013582	0.026605
1	GD16	-0.205278	0.149588	0.000000	0.000000	-0.097137	0.000000	0.003898	0.006556
2	GD16	-0.246846	0.042054	0.000000	0.000000	-0.081436	0.000000	-0.010094	-0.011613
3	GD16	-0.273569	0.022272	0.000000	0.000000	-0.139658	0.000000	-0.013449	0.000345
4	GD16	-0.192389	-0.292148	0.000000	0.000000	-0.130683	0.000000	-0.045173	0.025449
5	GD16	-0.189965	0.221608	0.000000	0.000000	-0.072411	0.000000	-0.001209	0.029854
6	GD16	-0.221724	-0.081125	0.000000	0.000000	-0.169766	0.000000	0.025950	0.013378
7	GD16	-0.230081	0.432885	0.000000	0.000000	-0.090190	0.000000	-0.007357	-0.067396
8	GD16	-0.287575	0.155585	0.000000	0.000000	-0.123114	0.000000	0.024460	0.021934
9	GD16	-0.234524	0.036282	0.000000	0.000000	-0.111706	0.000000	-0.008614	-0.010262
10	GD16	-0.213409	-0.003598	0.000000	0.000000	-0.072417	0.000000	0.018011	-0.029412
