rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB
1	AG111	-0.011101	-0.301650	0.000000	-0.236437	-0.252372	0.000000
2	AG111	-0.008161	-0.554044	0.000000	-0.098950	-0.190209	0.000000
3	AG111	-0.032321	-0.292110	0.000000	0.099322	-0.090303	0.000000
4	AG111	-0.032766	-0.102668	0.000000	-0.306778	-0.258104	0.000000
5	AG111	-0.016355	0.327033	0.000000	0.236593	0.020388	0.000000
6	AG111	0.015234	0.029306	0.000000	-0.057909	-0.141268	0.000000
7	AG111	0.001779	-0.220042	0.000000	0.072328	-0.138539	0.000000
8	AG111	-0.044597	-0.293888	0.000000	0.079351	-0.163047	0.000000
9	AG111	-0.061664	-0.267711	0.000000	0.016627	-0.179279	0.000000
10	AG111	-0.026887	-0.404403	0.000000	0.101785	-0.115151	0.000000
1	AG112	0.131489	0.069722	0.000000	0.171525	-0.185309	0.000000
2	AG112	0.175807	-0.105385	0.000000	0.207503	-0.180809	0.000000
3	AG112	0.141974	-0.097026	0.000000	0.211359	-0.164307	0.000000
4	AG112	0.147391	-0.339396	0.000000	0.148012	-0.287589	0.000000
5	AG112	0.140057	0.506619	0.000000	0.178505	-0.178869	0.000000
6	AG112	0.195100	0.702192	0.000000	0.280981	-0.121983	0.000000
7	AG112	0.129247	0.276862	0.000000	-0.255193	-0.378320	0.000000
8	AG112	0.134071	-0.267887	0.000000	0.023519	-0.334032	0.000000
9	AG112	0.095462	0.420903	0.000000	-0.053820	-0.288046	0.000000
10	AG112	0.087413	-0.052615	0.000000	0.003382	-0.265561	0.000000
1	AG139	0.000261	0.519780	0.000000	0.162761	-0.045227	0.000000
2	AG139	-0.059960	0.222829	0.000000	0.210931	-0.062518	0.000000
3	AG139	-0.055507	-0.043660	0.000000	0.074155	-0.194040	0.000000
4	AG139	-0.029535	0.124779	0.000000	-0.169504	-0.219410	0.000000
5	AG139	-0.040092	-0.126969	0.000000	0.265685	-0.057153	0.000000
6	AG139	-0.073845	0.345391	0.000000	-0.021809	-0.164163	0.000000
7	AG139	-0.028673	-0.011154	0.000000	0.157572	-0.109742	0.000000
8	AG139	-0.034439	-0.071269	0.000000	-0.046766	-0.194101	0.000000
9	AG139	-0.077071	0.325715	0.000000	0.108598	-0.083389	0.000000
10	AG139	-0.058660	-0.000191	0.000000	0.047607	-0.233754	0.000000
1	AG142	0.181030	0.307834	0.000000	0.340005	-0.017405	0.000000
2	AG142	0.133876	0.481765	0.000000	0.101497	-0.153143	0.000000
3	AG142	0.162291	0.560926	0.000000	-0.007681	-0.133556	0.000000
4	AG142	0.170500	0.642067	0.000000	0.416367	-0.005171	0.000000
5	AG142	0.101863	0.563869	0.000000	0.322605	-0.064919	0.000000
6	AG142	0.107727	0.381279	0.000000	0.090818	-0.123655	0.000000
7	AG142	0.159997	0.180260	0.000000	0.322978	-0.046324	0.000000
8	AG142	0.143166	0.385582	0.000000	0.378571	-0.016359	0.000000
9	AG142	0.121227	0.346196	0.000000	0.367545	-0.030457	0.000000
10	AG142	0.109495	0.673747	0.000000	0.052530	-0.168080	0.000000
1	GD14	0.030353	-0.024588	0.000000	-0.047749	-0.336955	0.000000
2	GD14	-0.017011	-0.148647	0.000000	0.180765	-0.222576	0.000000
3	GD14	-0.017066	0.249445	0.000000	-0.188968	-0.335196	0.000000
4	GD14	-0.007464	0.189670	0.000000	0.029859	-0.287134	0.000000
5	GD14	0.000651	-0.256290	0.000000	0.326190	-0.165924	0.000000
6	GD14	0.007707	0.356641	0.000000	-0.016074	-0.286161	0.000000
7	GD14	-0.010950	0.112519	0.000000	0.178928	-0.221943	0.000000
8	GD14	-0.020110	-0.124891	0.000000	0.088247	-0.291218	0.000000
9	GD14	0.009218	-0.176635	0.000000	0.145913	-0.230172	0.000000
10	GD14	-0.018935	-0.301228	0.000000	0.385668	-0.181123	0.000000
1	GD15	0.002640	0.359368	0.000000	0.122464	-0.078991	0.000000
2	GD15	-0.019420	0.136591	0.000000	0.045429	-0.158356	0.000000
3	GD15	0.006188	0.001346	0.000000	-0.235456	-0.226298	0.000000
4	GD15	-0.020419	-0.176433	0.000000	0.111066	-0.177481	0.000000
5	GD15	-0.005837	0.149501	0.000000	0.183300	-0.084531	0.000000
6	GD15	-0.016341	-0.020586	0.000000	-0.145519	-0.263006	0.000000
7	GD15	-0.027679	-0.105178	0.000000	0.248669	-0.047914	0.000000
8	GD15	-0.040947	-0.092266	0.000000	0.076032	-0.161660	0.000000
9	GD15	0.011367	0.153038	0.000000	-0.215199	-0.211116	0.000000
10	GD15	-0.004033	0.481907	0.000000	-0.114667	-0.138257	0.000000
1	GD16	-0.187862	0.488925	0.000000	0.005122	-0.046319	0.000000
2	GD16	-0.229295	0.070301	0.000000	0.145863	0.000848	0.000000
3	GD16	-0.207238	0.147075	0.000000	0.135289	-0.041242	0.000000
4	GD16	-0.235353	0.068098	0.000000	-0.039934	-0.169599	0.000000
5	GD16	-0.234428	0.100661	0.000000	-0.303998	-0.218594	0.000000
6	GD16	-0.159972	-0.121307	0.000000	0.241977	-0.030792	0.000000
7	GD16	-0.267684	0.223564	0.000000	0.183317	-0.062857	0.000000
8	GD16	-0.246944	0.075164	0.000000	-0.159654	-0.173114	0.000000
9	GD16	-0.258434	0.051087	0.000000	0.022173	-0.130182	0.000000
10	GD16	-0.248720	0.010404	0.000000	0.048037	-0.094783	0.000000
