rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB	S0	T0
1	AG111	0.643526	0.000000	3.265935	0.000000	0.000000	0.234327	23587.897018	25078.236995
2	AG111	0.643526	0.000000	3.265935	0.000000	0.000000	0.234327	22000.843981	22711.886517
3	AG111	0.643526	0.000000	3.265935	0.000000	0.000000	0.234327	25084.114728	21053.827005
4	AG111	0.643526	0.000000	3.265935	0.000000	0.000000	0.234327	22241.890239	21340.851782
5	AG111	0.643526	0.000000	3.265935	0.000000	0.000000	0.234327	19233.438329	23205.794597
6	AG111	0.643526	0.000000	3.265935	0.000000	0.000000	0.234327	23840.869399	20416.541390
7	AG111	0.643526	0.000000	3.265935	0.000000	0.000000	0.234327	19565.468575	22007.445048
8	AG111	0.643526	0.000000	3.265935	0.000000	0.000000	0.234327	21827.544092	22318.159539
9	AG111	0.643526	0.000000	3.265935	0.000000	0.000000	0.234327	19396.731036	22167.073534
10	AG111	0.643526	0.000000	3.265935	0.000000	0.000000	0.234327	22282.485664	20612.522751
1	AG112	0.643526	0.000000	3.265935	0.000000	0.000000	0.234327	31143.986734	37438.215512
2	AG112	0.643526	0.000000	3.265935	0.000000	0.000000	0.234327	30258.389530	32568.401751
3	AG112	0.643526	0.000000	3.265935	0.000000	0.000000	0.234327	34129.472331	30861.831357
4	AG112	0.643526	0.000000	3.265935	0.000000	0.000000	0.234327	26236.387267	30776.335795
5	AG112	0.643526	0.000000	3.265935	0.000000	0.000000	0.234327	29656.184566	35985.857816
6	AG112	0.643526	0.000000	3.265935	0.000000	0.000000	0.234327	26984.192374	28895.191515
7	AG112	0.643526	0.000000	3.265935	0.000000	0.000000	0.234327	29590.711457	29722.447982
8	AG112	0.643526	0.000000	3.265935	0.000000	0.000000	0.234327	26103.441602	32298.546892
9	AG112	0.643526	0.000000	3.265935	0.000000	0.000000	0.234327	28035.177490	30980.146246
10	AG112	0.643526	0.000000	3.265935	0.000000	0.000000	0.234327	31582.687990	32738.458693
1	AG139	0.643526	0.000000	3.265935	0.000000	0.000000	0.234327	23140.883633	24043.765942
2	AG139	0.643526	0.000000	3.265935	0.000000	0.000000	0.234327	20695.633001	21239.549983
3	AG139	0.643526	0.000000	3.265935	0.000000	0.000000	0.234327	20086.002018	24212.712241
4	AG139	0.643526	0.000000	3.265935	0.000000	0.000000	0.234327	19424.872839	22659.825577
5	AG139	0.643526	0.000000	3.265935	0.000000	0.000000	0.234327	22219.981642	21694.316206
6	AG139	0.643526	0.000000	3.265935	0.000000	0.000000	0.234327	21328.728858	22481.474297
7	AG139	0.643526	0.000000	3.265935	0.000000	0.000000	0.234327	22848.768761	24436.959826
8	AG139	0.643526	0.000000	3.265935	0.000000	0.000000	0.234327	22241.890256	24939.377122
9	AG139	0.643526	0.000000	3.265935	0.000000	0.000000	0.234327	23356.953757	24866.188559
10	AG139	0.643526	0.000000	3.265935	0.000000	0.000000	0.234327	22203.482959	21796.722838
1	AG142	0.643526	0.000000	3.265935	0.000000	0.000000	0.234327	28538.307986	30687.729000
2	AG142	0.643526	0.000000	3.265935	0.000000	0.000000	0.234327	30546.765757	32874.118743
3	AG142	0.643526	0.000000	3.265935	0.000000	0.000000	0.234327	25975.239839	27242.652566
4	AG142	0.643526	0.000000	3.265935	0.000000	0.000000	0.234327	34379.212007	32468.476712
5	AG142	0.643526	0.000000	3.265935	0.000000	0.000000	0.234327	26906.324226	30881.407369
6	AG142	0.643526	0.000000	3.265935	0.000000	0.000000	0.234327	29921.691250	29561.466944
7	AG142	0.643526	0.000000	3.265935	0.000000	0.000000	0.234327	27363.553776	30862.038339
8	AG142	0.643526	0.000000	3.265935	0.000000	0.000000	0.234327	29331.989438	29985.730025
9	AG142	0.643526	0.000000	3.265935	0.000000	0.000000	0.234327	24049.074341	32122.156089
10	AG142	0.643526	0.000000	3.265935	0.000000	0.000000	0.234327	37322.703824	30060.976299
1	GD14	0.643526	0.000000	3.265935	0.000000	0.000000	0.234327	25314.632831	30518.453570
2	GD14	0.643526	0.000000	3.265935	0.000000	0.000000	0.234327	20186.298409	29974.545294
3	GD14	0.643526	0.000000	3.265935	0.000000	0.000000	0.234327	19543.412465	30057.180352
4	GD14	0.643526	0.000000	3.265935	0.000000	0.000000	0.234327	26229.991147	29679.793607
5	GD14	0.643526	0.000000	3.265935	0.000000	0.000000	0.234327	19955.919966	28052.749189
6	GD14	0.643526	0.000000	3.265935	0.000000	0.000000	0.234327	24074.333142	29755.583047
7	GD14	0.643526	0.000000	3.265935	0.000000	0.000000	0.234327	23018.516258	32573.672197
8	GD14	0.643526	0.000000	3.265935	0.000000	0.000000	0.234327	26297.176480	29260.624278
9	GD14	0.643526	0.000000	3.265935	0.000000	0.000000	0.234327	20580.470834	32754.457985
10	GD14	0.643526	0.000000	3.265935	0.000000	0.000000	0.234327	20348.462648	28133.085080
1	GD15	0.643526	0.000000	3.265935	0.000000	0.000000	0.234327	20993.130821	20505.113192
2	GD15	0.643526	0.000000	3.265935	0.000000	0.000000	0.234327	20504.701151	21065.935366
3	GD15	0.643526	0.000000	3.265935	0.000000	0.000000	0.234327	23687.074960	20195.609644
4	GD15	0.643526	0.000000	3.265935	0.000000	0.000000	0.234327	22365.614308	23067.908692
5	GD15	0.643526	0.000000	3.265935	0.000000	0.000000	0.234327	24718.386369	21324.745425
6	GD15	0.643526	0.000000	3.265935	0.000000	0.000000	0.234327	18754.293086	21349.006778
7	GD15	0.643526	0.000000	3.265935	0.000000	0.000000	0.234327	22897.012700	19315.983141
8	GD15	0.643526	0.000000	3.265935	0.000000	0.000000	0.234327	26811.869010	21031.305314
9	GD15	0.643526	0.000000	3.265935	0.000000	0.000000	0.234327	22002.102725	23843.456352
10	GD15	0.643526	0.000000	3.265935	0.000000	0.000000	0.234327	25037.172664	23366.703707
1	GD16	0.643526	0.000000	3.265935	0.000000	0.000000	0.234327	19889.741457	20959.007575
2	GD16	0.643526	0.000000	3.265935	0.000000	0.000000	0.234327	17891.093797	17112.247372
3	GD16	0.643526	0.000000	3.265935	0.000000	0.000000	0.234327	18950.389417	18741.539403
4	GD16	0.643526	0.000000	3.265935	0.000000	0.000000	0.234327	18508.928736	18373.384293
5	GD16	0.643526	0.000000	3.265935	0.000000	0.000000	0.234327	16892.915664	22351.903710
6	GD16	0.643526	0.000000	3.265935	0.000000	0.000000	0.234327	18674.549698	17874.256062
7	GD16	0.643526	0.000000	3.265935	0.000000	0.000000	0.234327	16077.155880	21688.257836
8	GD16	0.643526	0.000000	3.265935	0.000000	0.000000	0.234327	18415.515733	20073.273517
9	GD16	0.643526	0.000000	3.265935	0.000000	0.000000	0.234327	18608.138215	19790.865611
10	GD16	0.643526	0.000000	3.265935	0.000000	0.000000	0.234327	18264.849873	19820.181870
