rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB
1	AG111	-0.030280	-0.079430	0.000000	0.001025	-0.041478	-0.066157
2	AG111	-0.035479	-0.474775	0.000000	-0.096876	0.022728	0.062458
3	AG111	-0.054759	-0.040039	0.000000	-0.029519	-0.200343	-0.038372
4	AG111	0.043498	-0.432081	0.000000	-0.008389	-0.034833	-0.021744
5	AG111	-0.072116	-0.216149	0.000000	-0.033706	-0.246810	-0.035021
6	AG111	0.010310	-0.032191	0.000000	0.048805	-0.380246	-0.065523
7	AG111	0.018783	-0.366932	0.000000	-0.039662	-0.187716	0.077365
8	AG111	-0.074088	-0.021449	0.000000	-0.023698	-0.268599	-0.022459
9	AG111	0.006192	-0.039019	0.000000	-0.065308	-0.070473	0.051345
10	AG111	-0.033059	-0.036367	0.000000	-0.200014	0.310210	0.041297
1	AG112	0.152304	0.088809	0.000000	0.270212	0.152234	-0.023844
2	AG112	0.115910	-0.234866	0.000000	0.619172	1.131017	-0.046175
3	AG112	0.161683	-0.245782	0.000000	0.368457	1.041527	-0.037712
4	AG112	0.145857	-0.230753	0.000000	0.292781	0.330226	0.046491
5	AG112	0.147831	-0.242486	0.000000	0.177714	0.613057	0.125621
6	AG112	0.122920	-0.488267	0.000000	0.342546	0.443555	-0.045985
7	AG112	0.150401	-0.095494	0.000000	0.378301	0.761456	0.015241
8	AG112	0.078694	0.063343	0.000000	0.536870	1.599639	0.006748
9	AG112	0.108343	0.120006	0.000000	0.431149	0.375653	-0.075784
10	AG112	0.088433	-0.174418	0.000000	0.135612	0.294180	0.106473
1	AG139	-0.040132	-0.069555	0.000000	0.159248	0.896960	-0.056061
2	AG139	-0.017890	0.061490	0.000000	-0.200025	0.406153	0.112373
3	AG139	-0.043019	-0.158412	0.000000	-0.023596	0.513302	-0.049873
4	AG139	-0.019745	-0.052732	0.000000	-0.087103	0.831235	0.001095
5	AG139	-0.043857	0.160370	0.000000	0.020048	0.497817	-0.026035
6	AG139	-0.058466	-0.109552	0.000000	0.188045	0.815182	-0.012601
7	AG139	-0.052152	-0.163947	0.000000	0.182884	0.415899	-0.028485
8	AG139	-0.011897	-0.351764	0.000000	0.309089	0.746839	-0.047831
9	AG139	-0.044754	0.036889	0.000000	0.060106	0.924390	-0.081086
10	AG139	-0.033454	0.268666	0.000000	0.032367	0.302688	-0.000855
1	AG142	0.136948	-0.012498	0.000000	0.280791	0.897046	-0.006766
2	AG142	0.130597	0.247087	0.000000	0.126883	0.562659	0.046721
3	AG142	0.132140	-0.079494	0.000000	0.319652	0.999101	-0.015553
4	AG142	0.120110	0.044516	0.000000	0.285073	1.097094	0.020653
5	AG142	0.131940	0.257534	0.000000	0.350675	1.065986	-0.075733
6	AG142	0.156699	-0.102875	0.000000	0.226788	0.862262	0.026254
7	AG142	0.081162	0.148577	0.000000	0.145627	1.447222	0.100072
8	AG142	0.128116	-0.216463	0.000000	0.687265	1.575676	-0.030613
9	AG142	0.165592	-0.268471	0.000000	0.247722	1.213764	0.042980
10	AG142	0.119797	0.055186	0.000000	0.541755	1.340938	0.003411
1	GD14	0.015729	0.211424	0.000000	0.156712	0.422551	0.059668
2	GD14	0.023650	0.304676	0.000000	0.184030	0.427737	0.068232
3	GD14	-0.019425	-0.010866	0.000000	0.228383	0.866994	0.041767
4	GD14	0.038426	0.117226	0.000000	0.405019	0.874124	-0.004977
5	GD14	-0.006742	-0.129063	0.000000	0.221407	0.635352	0.045041
6	GD14	0.011577	-0.047318	0.000000	0.121134	0.703584	0.023733
7	GD14	0.005761	-0.030418	0.000000	0.333606	0.269488	-0.020905
8	GD14	0.014923	-0.226555	0.000000	-0.076843	0.858517	0.197444
9	GD14	-0.027568	0.048851	0.000000	0.386376	0.614327	0.068258
10	GD14	0.021112	0.075607	0.000000	0.175068	0.566083	0.051203
1	GD15	0.051816	0.023804	0.000000	0.066100	1.403507	-0.031295
2	GD15	0.035423	-0.093935	0.000000	0.135560	0.711250	-0.172853
3	GD15	0.000322	-0.162560	0.000000	-0.042707	0.454531	-0.009324
4	GD15	0.015860	0.143914	0.000000	0.022724	0.921290	-0.000148
5	GD15	-0.000198	0.219413	0.000000	0.061996	0.778520	-0.002931
6	GD15	-0.045573	0.016958	0.000000	-0.089267	0.739113	-0.055623
7	GD15	0.040146	-0.210370	0.000000	-0.259869	0.376652	0.117841
8	GD15	-0.008723	-0.118526	0.000000	-0.011166	0.775572	-0.066213
9	GD15	-0.011193	-0.068570	0.000000	-0.166747	0.700918	0.063425
10	GD15	-0.005113	0.225743	0.000000	-0.031135	0.721262	-0.077106
1	GD16	-0.249513	-0.112890	0.000000	-0.227578	0.885213	0.015359
2	GD16	-0.208518	-0.018090	0.000000	-0.107441	1.656362	-0.115168
3	GD16	-0.192328	0.282372	0.000000	-0.264308	0.925984	-0.085975
4	GD16	-0.199030	0.012174	0.000000	-0.488579	1.852287	-0.054392
5	GD16	-0.271176	-0.077013	0.000000	0.156283	1.766155	-0.036559
6	GD16	-0.255130	0.246488	0.000000	-0.078244	1.044650	-0.142042
7	GD16	-0.239185	0.300547	0.000000	-0.140595	0.911878	-0.061781
8	GD16	-0.276685	0.022505	0.000000	-0.433558	0.703760	0.008203
9	GD16	-0.240490	0.203287	0.000000	-0.165096	0.616551	-0.127713
10	GD16	-0.227758	0.214837	0.000000	-0.038361	0.085040	-0.134005
