parameter	value	se_sa	rse_sa
rhoS_pop	0.61325960417007830	0.04608961514732329	7.51551460978685792
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	3.64327289482982275	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	0.25291317498876420	0.05654692924079600	22.35823785902340788
omega_rhoS	0.11847101140800796	0.03348872117225843	28.26743924463093194
omega_deltaSC	0.25551360130869027	0.14212925563098347	55.62492755885614315
omega_rhoC	0.08784214406031846	0.15002075815093829	170.78449046954469281
omega_deltaCB	0.07979350952304999	0.04114477465089317	51.56406191033327246
omega_rhoB	0.03362968279866691	nan	nan
b1	0.16388807591041185	0.02164838286982488	13.20924829312096982
b2	0.17796932210634597	0.02319492395003985	13.03310237714996234
b3	0.27534787419240825	0.04801547833224543	17.43811477501840557
