parameter	value	se_sa	rse_sa
rhoS_pop	0.61310922947185920	0.04607780045902483	7.51543089617438831
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	3.91506380977864321	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	0.24597726304209480	nan	nan
omega_rhoS	0.11846060819473736	0.03344078561565127	28.22945629375628940
omega_deltaSC	0.25842408519176441	0.13573043888800165	52.52236407735851742
omega_deltaCB	0.08315991249274172	0.03360627336590997	40.41162665826898603
b1	0.16396559571930724	0.02159015958783486	13.16749376179809339
b2	0.17763468137833133	0.02314971471554883	13.03220437356144501
b3	0.27521036205290994	0.04761665561784937	17.30191234903245956
