parameter	value	se_sa	rse_sa
rhoS_pop	0.61299715531533316	0.04601333789003473	7.50628897557687846
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	3.98445378675457240	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	0.24938313785731039	nan	nan
omega_rhoS	0.11838376619745340	0.03350939162057504	28.30573202468015381
omega_deltaSC	0.24626314588995943	0.13656581392787598	55.45523810895327443
omega_rhoC	0.16757034332457724	0.15310565500070736	91.36799027984781674
omega_deltaCB	0.06838751468297830	0.04809210045191822	70.32292469591439499
b1	0.16420103747258669	0.02160648055885808	13.15855301003520061
b2	0.17782003378246258	0.02308893524251914	12.98443980207829540
b3	0.27914302409574016	0.04836608272366534	17.32663134976885289
