rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB
1	AG111	0.565863	-1.774942	0.702529	2.465506	1.982309	-0.603438
2	AG111	0.598892	-1.649149	0.702529	2.227936	1.818831	-0.603438
3	AG111	0.590936	-0.523152	0.702529	1.194450	1.287583	-0.603438
4	AG111	0.641838	0.396878	0.702529	1.109150	1.185104	-0.603438
5	AG111	0.577900	-1.105599	0.702529	0.776479	0.613984	-0.603438
6	AG111	0.631869	0.246760	0.702529	0.747440	0.498564	-0.603438
7	AG111	0.633174	-0.207992	0.702529	0.696708	0.729269	-0.603438
8	AG111	0.598346	-0.481827	0.702529	0.842542	0.867356	-0.603438
9	AG111	0.523870	-0.563242	0.702529	0.799248	0.873933	-0.603438
10	AG111	0.583740	-0.362194	0.702529	1.141745	1.264199	-0.603438
1	AG112	0.723876	-0.802388	0.702529	2.301694	1.777093	-0.603438
2	AG112	0.743325	-1.188734	0.702529	1.825287	1.509266	-0.603438
3	AG112	0.765666	-0.916270	0.702529	1.679569	1.433784	-0.603438
4	AG112	0.732560	-0.372436	0.702529	2.315560	1.822932	-0.603438
5	AG112	0.712924	0.006434	0.702529	1.346305	1.260986	-0.603438
6	AG112	0.718658	-0.162166	0.702529	1.554724	1.381024	-0.603438
7	AG112	0.713067	-0.309442	0.702529	1.636641	1.428543	-0.603438
8	AG112	0.729137	-0.390363	0.702529	1.644494	1.445064	-0.603438
9	AG112	0.741786	-0.571560	0.702529	1.707236	1.499567	-0.603438
10	AG112	0.761010	-0.779932	0.702529	1.474307	1.275872	-0.603438
1	AG139	0.551989	-0.458111	0.702529	1.481740	1.463843	-0.603438
2	AG139	0.533003	-0.590591	0.702529	1.653014	1.499075	-0.603438
3	AG139	0.576950	-0.502650	0.702529	2.108756	1.843164	-0.603438
4	AG139	0.585480	-1.331141	0.702529	1.974747	1.778016	-0.603438
5	AG139	0.573291	-1.374419	0.702529	2.218869	1.835144	-0.603438
6	AG139	0.593474	0.377411	0.702529	1.337981	1.376018	-0.603438
7	AG139	0.552429	-0.281603	0.702529	2.772435	2.057286	-0.603438
8	AG139	0.579823	-0.186128	0.702529	1.118956	1.157159	-0.603438
9	AG139	0.528117	-0.887582	0.702529	2.067118	1.761999	-0.603438
10	AG139	0.605469	-0.538651	0.702529	1.850188	1.694729	-0.603438
1	AG142	0.788183	-0.291700	0.702529	2.306928	1.871729	-0.603438
2	AG142	0.740004	-0.774571	0.702529	2.814914	2.051424	-0.603438
3	AG142	0.782272	1.168720	0.702529	1.719543	1.532132	-0.603438
4	AG142	0.722748	0.235980	0.702529	1.627628	1.507667	-0.603438
5	AG142	0.796252	-0.101937	0.702529	1.635830	1.510504	-0.603438
6	AG142	0.700109	-0.501556	0.702529	2.314144	1.808176	-0.603438
7	AG142	0.787363	0.366147	0.702529	2.062195	1.693940	-0.603438
8	AG142	0.734063	-0.071855	0.702529	1.225470	1.103817	-0.603438
9	AG142	0.760664	-0.347415	0.702529	1.734194	1.510929	-0.603438
10	AG142	0.719682	0.060739	0.702529	1.388883	1.336688	-0.603438
1	GD14	0.606957	-0.929916	0.702529	1.361817	1.146980	-0.603438
2	GD14	0.655594	-0.217417	0.702529	1.588055	1.386690	-0.603438
3	GD14	0.602149	-0.855561	0.702529	1.430310	1.134139	-0.603438
4	GD14	0.714243	-0.928938	0.702529	1.726463	1.466269	-0.603438
5	GD14	0.661983	0.303849	0.702529	1.247853	1.107965	-0.603438
6	GD14	0.691530	-0.905524	0.702529	1.719380	1.453196	-0.603438
7	GD14	0.623155	-0.182163	0.702529	1.277296	1.149320	-0.603438
8	GD14	0.599507	-0.810304	0.702529	1.528366	1.262104	-0.603438
9	GD14	0.630129	-1.063145	0.702529	1.721251	1.447751	-0.603438
10	GD14	0.652149	-0.677728	0.702529	1.345221	1.104614	-0.603438
1	GD15	0.612477	-1.293759	0.702529	1.858205	1.679967	-0.603438
2	GD15	0.637727	-0.738839	0.702529	1.599282	1.572539	-0.603438
3	GD15	0.620635	-1.140142	0.702529	2.341587	1.992517	-0.603438
4	GD15	0.628187	-0.449528	0.702529	1.052850	1.051555	-0.603438
5	GD15	0.596692	-0.383716	0.702529	1.220431	1.253837	-0.603438
6	GD15	0.637125	-0.820276	0.702529	1.523480	1.488713	-0.603438
7	GD15	0.593122	-1.038455	0.702529	1.979917	1.716124	-0.603438
8	GD15	0.649162	-0.524672	0.702529	1.162089	1.268948	-0.603438
9	GD15	0.585033	-0.315399	0.702529	0.947555	0.958205	-0.603438
10	GD15	0.606870	-0.461208	0.702529	1.260814	1.288715	-0.603438
1	GD16	0.339218	-0.323005	0.702529	0.891717	1.093918	-0.603438
2	GD16	0.376813	-0.858371	0.702529	1.912281	1.776474	-0.603438
3	GD16	0.402398	-0.785426	0.702529	1.757797	1.703970	-0.603438
4	GD16	0.424336	-0.447458	0.702529	1.348141	1.494562	-0.603438
5	GD16	0.436627	0.055745	0.702529	0.834472	1.013643	-0.603438
6	GD16	0.401748	-1.123815	0.702529	1.816451	1.686895	-0.603438
7	GD16	0.421399	-1.178124	0.702529	2.015635	1.810260	-0.603438
8	GD16	0.433269	-0.822837	0.702529	1.730083	1.696384	-0.603438
9	GD16	0.381482	-0.838036	0.702529	1.345921	1.416935	-0.603438
10	GD16	0.384714	-0.615768	0.702529	1.533724	1.597018	-0.603438
