parameter	value	se_sa	rse_sa
rhoS_pop	0.61628154927363410	0.04615375725790438	7.48907010315373345
eta_deltaSC_pop	0.00000000000000000		
rhoC_pop	0.84025330770760776	nan	nan
eta_rhoC_pop	0.00000000000000000		
eta_deltaCB_pop	0.00000000000000000		
rhoB_pop	0.72406822121472092	0.06138606895383966	8.47793994478259982
omega_rhoS	0.11831873561286559	0.03366853868554619	28.45579654916899415
omega_deltaSC	0.13314349070814882	0.20788734674618725	156.13782216501843436
omega_deltaCB	0.69970868225717331	0.26605190176969024	38.02323860144765888
omega_rhoB	0.13668132350778486	0.05175222321804780	37.86341973422592844
b1	0.16445035098071828	0.02171590590938081	13.20514415437580347
b2	0.27714978858292938	0.03804293606208814	13.72648929541032103
b3	0.28335968289539420	0.04707749897603065	16.61404279359314984
