rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB	eta_S0	eta_T0
1	AG111	-0.037200	-0.641125	0.000000	0.000000	-0.163054	0.000000	-0.005301	-0.003842
2	AG111	0.024238	-0.123918	0.000000	0.000000	-0.101489	0.000000	-0.004061	-0.002440
3	AG111	-0.071090	-0.184477	0.000000	0.000000	-0.194813	0.000000	0.042543	0.022924
4	AG111	-0.005463	-0.490601	0.000000	0.000000	-0.226000	0.000000	0.002740	-0.025599
5	AG111	-0.026397	-0.103923	0.000000	0.000000	-0.152928	0.000000	0.004664	0.016389
6	AG111	-0.040745	-0.357677	0.000000	0.000000	-0.186030	0.000000	0.007436	0.019278
7	AG111	-0.036750	-0.470850	0.000000	0.000000	-0.169595	0.000000	-0.004751	-0.044987
8	AG111	0.003783	-0.423726	0.000000	0.000000	0.065286	0.000000	0.018829	0.032149
9	AG111	-0.003430	-0.381278	0.000000	0.000000	-0.106216	0.000000	0.003037	0.044982
10	AG111	0.009908	0.031227	0.000000	0.000000	-0.183521	0.000000	0.021599	-0.009427
1	AG112	0.151321	0.083440	0.000000	0.000000	-0.240232	0.000000	0.000871	0.000629
2	AG112	0.102437	0.196514	0.000000	0.000000	-0.308511	0.000000	0.009311	0.041170
3	AG112	0.152484	0.220647	0.000000	0.000000	-0.209714	0.000000	-0.024200	0.022189
4	AG112	0.121579	0.136761	0.000000	0.000000	-0.180367	0.000000	0.023539	-0.006222
5	AG112	0.100839	0.061975	0.000000	0.000000	-0.230613	0.000000	0.029572	-0.006544
6	AG112	0.122413	0.155779	0.000000	0.000000	-0.273931	0.000000	-0.024911	-0.000202
7	AG112	0.152478	0.211541	0.000000	0.000000	-0.192095	0.000000	-0.012541	-0.009997
8	AG112	0.143100	0.247285	0.000000	0.000000	-0.154125	0.000000	0.022561	0.060650
