rep	id	rhoS	eta_deltaSC	rhoC_pop_value	eta_rhoC	eta_deltaCB	rhoB
1	AG111	0.545410	-0.393249	6.019716	0.000000	0.000000	0.282365
2	AG111	0.625843	-0.551000	6.019716	0.000000	0.000000	0.282365
3	AG111	0.582588	-0.537316	6.019716	0.000000	0.000000	0.282365
4	AG111	0.636814	-0.159957	6.019716	0.000000	0.000000	0.282365
5	AG111	0.630293	-0.419398	6.019716	0.000000	0.000000	0.282365
6	AG111	0.625342	-0.442039	6.019716	0.000000	0.000000	0.282365
7	AG111	0.576393	-0.262815	6.019716	0.000000	0.000000	0.282365
8	AG111	0.555475	-0.452760	6.019716	0.000000	0.000000	0.282365
9	AG111	0.591646	-0.224932	6.019716	0.000000	0.000000	0.282365
10	AG111	0.564906	-0.203966	6.019716	0.000000	0.000000	0.282365
1	AG112	0.758927	0.028986	6.019716	0.000000	0.000000	0.282365
2	AG112	0.785480	-0.067971	6.019716	0.000000	0.000000	0.282365
3	AG112	0.747836	-0.052694	6.019716	0.000000	0.000000	0.282365
4	AG112	0.715776	0.076216	6.019716	0.000000	0.000000	0.282365
5	AG112	0.753854	-0.004869	6.019716	0.000000	0.000000	0.282365
6	AG112	0.726680	0.242507	6.019716	0.000000	0.000000	0.282365
7	AG112	0.739221	0.139854	6.019716	0.000000	0.000000	0.282365
8	AG112	0.743334	-0.125984	6.019716	0.000000	0.000000	0.282365
9	AG112	0.748543	0.167569	6.019716	0.000000	0.000000	0.282365
10	AG112	0.762715	0.078568	6.019716	0.000000	0.000000	0.282365
1	AG139	0.558858	0.106404	6.019716	0.000000	0.000000	0.282365
2	AG139	0.540066	0.481018	6.019716	0.000000	0.000000	0.282365
3	AG139	0.569120	0.259629	6.019716	0.000000	0.000000	0.282365
4	AG139	0.618886	-0.072389	6.019716	0.000000	0.000000	0.282365
5	AG139	0.633456	0.047928	6.019716	0.000000	0.000000	0.282365
6	AG139	0.581044	0.070887	6.019716	0.000000	0.000000	0.282365
7	AG139	0.511089	0.060382	6.019716	0.000000	0.000000	0.282365
8	AG139	0.564210	-0.071354	6.019716	0.000000	0.000000	0.282365
9	AG139	0.562308	-0.149242	6.019716	0.000000	0.000000	0.282365
10	AG139	0.610649	0.152408	6.019716	0.000000	0.000000	0.282365
1	AG142	0.754969	0.257304	6.019716	0.000000	0.000000	0.282365
2	AG142	0.727256	0.333966	6.019716	0.000000	0.000000	0.282365
3	AG142	0.737724	0.066745	6.019716	0.000000	0.000000	0.282365
4	AG142	0.762709	0.274340	6.019716	0.000000	0.000000	0.282365
5	AG142	0.729137	0.218745	6.019716	0.000000	0.000000	0.282365
6	AG142	0.735276	0.344724	6.019716	0.000000	0.000000	0.282365
7	AG142	0.734550	0.363115	6.019716	0.000000	0.000000	0.282365
8	AG142	0.703667	0.191534	6.019716	0.000000	0.000000	0.282365
9	AG142	0.772917	0.334331	6.019716	0.000000	0.000000	0.282365
10	AG142	0.729028	0.248140	6.019716	0.000000	0.000000	0.282365
1	GD14	0.677428	-0.157332	6.019716	0.000000	0.000000	0.282365
2	GD14	0.692584	0.351104	6.019716	0.000000	0.000000	0.282365
3	GD14	0.666798	-0.027933	6.019716	0.000000	0.000000	0.282365
4	GD14	0.669759	0.190392	6.019716	0.000000	0.000000	0.282365
5	GD14	0.622957	0.342452	6.019716	0.000000	0.000000	0.282365
6	GD14	0.675338	0.391513	6.019716	0.000000	0.000000	0.282365
7	GD14	0.630145	0.330997	6.019716	0.000000	0.000000	0.282365
8	GD14	0.714147	-0.065678	6.019716	0.000000	0.000000	0.282365
9	GD14	0.660188	0.157514	6.019716	0.000000	0.000000	0.282365
10	GD14	0.716591	0.246358	6.019716	0.000000	0.000000	0.282365
1	GD15	0.628852	-0.170345	6.019716	0.000000	0.000000	0.282365
2	GD15	0.592462	0.164656	6.019716	0.000000	0.000000	0.282365
3	GD15	0.610153	-0.233194	6.019716	0.000000	0.000000	0.282365
4	GD15	0.599029	-0.231505	6.019716	0.000000	0.000000	0.282365
5	GD15	0.596104	-0.286183	6.019716	0.000000	0.000000	0.282365
6	GD15	0.636334	-0.100099	6.019716	0.000000	0.000000	0.282365
7	GD15	0.584848	-0.085009	6.019716	0.000000	0.000000	0.282365
8	GD15	0.556688	-0.109277	6.019716	0.000000	0.000000	0.282365
9	GD15	0.611879	-0.251778	6.019716	0.000000	0.000000	0.282365
10	GD15	0.547448	0.217329	6.019716	0.000000	0.000000	0.282365
1	GD16	0.410545	-0.178765	6.019716	0.000000	0.000000	0.282365
2	GD16	0.376459	-0.255395	6.019716	0.000000	0.000000	0.282365
3	GD16	0.412951	-0.044512	6.019716	0.000000	0.000000	0.282365
4	GD16	0.456038	-0.410542	6.019716	0.000000	0.000000	0.282365
5	GD16	0.339875	-0.076729	6.019716	0.000000	0.000000	0.282365
6	GD16	0.429078	-0.211983	6.019716	0.000000	0.000000	0.282365
7	GD16	0.337142	0.038600	6.019716	0.000000	0.000000	0.282365
8	GD16	0.398169	-0.188768	6.019716	0.000000	0.000000	0.282365
9	GD16	0.384470	-0.091093	6.019716	0.000000	0.000000	0.282365
10	GD16	0.418355	-0.227787	6.019716	0.000000	0.000000	0.282365
