rep	id	eta_rhoS	eta_eta_deltaSC	eta_rhoC_pop_value	eta_eta_rhoC	eta_eta_deltaCB	eta_rhoB
1	AG111	-0.011960	-2.937814	0.000000	3.018380	4.935348	0.000000
2	AG111	0.022947	-2.891784	0.000000	3.222327	5.120719	0.000000
3	AG111	-0.017488	-3.343100	0.000000	4.031181	5.096414	0.000000
4	AG111	0.043781	-0.441276	0.000000	0.538547	2.459744	0.000000
5	AG111	-0.000555	-2.718482	0.000000	1.505685	4.120300	0.000000
6	AG111	0.065845	-3.063382	0.000000	4.231303	5.293811	0.000000
7	AG111	0.058265	-2.453613	0.000000	1.235795	4.209456	0.000000
8	AG111	-0.004245	-1.707556	0.000000	0.590589	3.393822	0.000000
9	AG111	-0.058291	-2.308500	0.000000	1.957643	4.536988	0.000000
10	AG111	-0.016242	-2.550485	0.000000	1.417058	4.302309	0.000000
1	AG112	0.140750	-2.251380	0.000000	1.852702	4.099164	0.000000
2	AG112	0.122305	-1.717488	0.000000	1.670623	4.084496	0.000000
3	AG112	0.155138	-1.932211	0.000000	3.009367	4.851312	0.000000
4	AG112	0.140092	-2.287294	0.000000	3.555927	5.019089	0.000000
5	AG112	0.098508	-2.130075	0.000000	2.460339	4.524356	0.000000
6	AG112	0.085628	-1.568291	0.000000	1.818645	4.373767	0.000000
7	AG112	0.090031	-2.130086	0.000000	3.091267	4.875101	0.000000
8	AG112	0.175205	-1.608535	0.000000	1.918589	4.320378	0.000000
9	AG112	0.135141	-2.327617	0.000000	2.949159	4.701775	0.000000
10	AG112	0.105231	-2.015778	0.000000	3.621822	5.063397	0.000000
1	AG139	-0.004536	-2.650788	0.000000	4.204354	5.129823	0.000000
2	AG139	0.035672	-0.932142	0.000000	1.369087	4.239157	0.000000
3	AG139	-0.004104	-1.225711	0.000000	1.200478	4.035798	0.000000
4	AG139	-0.026885	-2.348341	0.000000	3.431606	5.163620	0.000000
5	AG139	-0.039814	-1.698938	0.000000	2.704294	4.951499	0.000000
6	AG139	-0.017020	-1.181693	0.000000	1.253004	4.055097	0.000000
7	AG139	-0.031522	-1.414940	0.000000	1.428981	4.157954	0.000000
8	AG139	-0.022240	-1.681408	0.000000	2.010919	4.818880	0.000000
9	AG139	-0.082564	-1.873003	0.000000	1.658868	4.425045	0.000000
10	AG139	-0.052364	-1.130256	0.000000	1.084406	3.829103	0.000000
1	AG142	0.115442	-2.003443	0.000000	3.162038	4.947374	0.000000
2	AG142	0.123894	-1.643435	0.000000	2.300807	4.680115	0.000000
3	AG142	0.143286	-1.077469	0.000000	1.818286	4.413406	0.000000
4	AG142	0.156439	-1.783385	0.000000	5.968945	5.792052	0.000000
5	AG142	0.141321	-1.204223	0.000000	1.646930	4.248513	0.000000
6	AG142	0.088979	-1.031749	0.000000	1.987942	4.525447	0.000000
7	AG142	0.095965	-1.147816	0.000000	1.685019	4.234921	0.000000
8	AG142	0.135133	-1.508082	0.000000	2.717727	4.925544	0.000000
9	AG142	0.136146	-1.133606	0.000000	1.733012	4.354198	0.000000
10	AG142	0.151187	-1.732635	0.000000	2.373376	4.600509	0.000000
1	GD14	-0.014223	-2.190064	0.000000	2.398154	4.440078	0.000000
2	GD14	0.002363	-2.342138	0.000000	2.714711	4.581979	0.000000
3	GD14	0.058875	-2.504837	0.000000	2.794814	4.659918	0.000000
4	GD14	0.023888	-2.286238	0.000000	2.181278	4.312547	0.000000
5	GD14	0.049748	-2.518918	0.000000	1.934855	4.054686	0.000000
6	GD14	0.020315	-1.566876	0.000000	1.437492	3.958424	0.000000
7	GD14	-0.053765	-2.382044	0.000000	2.416434	4.364120	0.000000
8	GD14	0.004284	-2.063446	0.000000	1.796547	4.085098	0.000000
9	GD14	-0.006565	-2.330669	0.000000	1.939904	4.076204	0.000000
10	GD14	0.018343	-2.473070	0.000000	2.899596	4.690777	0.000000
1	GD15	-0.006197	-1.866679	0.000000	1.634856	4.509041	0.000000
2	GD15	-0.004906	-0.456286	0.000000	0.752538	3.442042	0.000000
3	GD15	0.029483	-1.360627	0.000000	2.219002	4.779465	0.000000
4	GD15	-0.047704	-1.613316	0.000000	1.985223	4.598180	0.000000
5	GD15	0.011267	-1.234686	0.000000	0.813258	3.576414	0.000000
6	GD15	-0.002558	-1.963136	0.000000	2.706407	4.738053	0.000000
7	GD15	0.036982	-1.832669	0.000000	2.166035	4.702513	0.000000
8	GD15	0.018995	-1.771249	0.000000	1.778641	4.400255	0.000000
9	GD15	0.002355	-1.656525	0.000000	1.229435	4.266986	0.000000
10	GD15	-0.008391	-1.467763	0.000000	1.768921	4.468854	0.000000
1	GD16	-0.225267	-1.040919	0.000000	0.881642	4.008344	0.000000
2	GD16	-0.203110	-1.977268	0.000000	1.735788	4.588536	0.000000
3	GD16	-0.235067	-1.705236	0.000000	1.348522	4.198426	0.000000
4	GD16	-0.216104	-0.233665	0.000000	0.489159	3.447429	0.000000
5	GD16	-0.251453	-1.707739	0.000000	1.860939	4.715506	0.000000
6	GD16	-0.253494	-1.308127	0.000000	0.875198	3.818187	0.000000
7	GD16	-0.266735	-1.696903	0.000000	1.416613	4.284556	0.000000
8	GD16	-0.255342	-1.933741	0.000000	4.534302	5.551176	0.000000
9	GD16	-0.186260	-1.977954	0.000000	1.588023	4.465432	0.000000
10	GD16	-0.271174	-1.948795	0.000000	2.202226	4.818527	0.000000
